row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,sdk_package,label
row_0013,bicycle_crankset_and_pedal_assembly,Bicycle crankset and pedal assembly,"A triple-chainring road crankset with a square-taper bottom-bracket shell, two hollow alloy crank arms on a sealed revolute spindle, three nested chainrings bolted to the right crank spider, and clipless pedal bodies spinning on stub axle revolute joints.",openai,gpt-5.4,high,50,sdk,Bicycle crankset and pedal assembly — triple chainring road square-taper spindle revolute clipless pedals
row_0014,bicycle_crankset_and_pedal_assembly,Bicycle crankset and pedal assembly,"A fixie single-speed crankset with a press-fit bottom-bracket shell, two forged alloy crank arms on a revolute spindle, a single narrow track chainring bolted to the right crank, and flat platform pedals spinning on stub axle revolute joints.",openai,gpt-5.4,high,50,sdk,Bicycle crankset and pedal assembly — fixie single-speed press-fit spindle track chainring platform pedals
row_0015,bicycle_dropper_seatpost_assembly,Bicycle dropper seatpost assembly,"A hydraulic dropper seatpost with a lower body tube clamped by a quick-release binder ring, an inner telescoping post on a prismatic joint, and a two-bolt saddle rail clamp plate at the post tip with round-section rails.",openai,gpt-5.4,high,50,sdk,Bicycle dropper seatpost assembly — hydraulic quick-release binder inner post prismatic two-bolt saddle rail clamp
row_0016,bicycle_dropper_seatpost_assembly,Bicycle dropper seatpost assembly,"An air-sprung dropper seatpost with a smooth lower outer sleeve, a pressurized inner post telescoping on a prismatic joint, a schrader valve boss on the outer sleeve side, and a two-bolt collar saddle clamp at the post top.",openai,gpt-5.4,high,50,sdk,Bicycle dropper seatpost assembly — air-sprung outer sleeve schrader valve boss inner post prismatic collar saddle clamp
row_0017,bicycle_fork_and_handlebar_assembly,Bicycle fork and handlebar assembly,"A full-suspension mountain bike fork with a crown bridge joining two outer legs, two inner stanchion tubes sliding on prismatic joints inside the outer legs, and a tapered threadless steerer clamped in an ahead stem carrying wide flat handlebars.",openai,gpt-5.4,high,50,sdk,Bicycle fork and handlebar assembly — full-suspension MTB fork prismatic stanchions ahead stem wide flat bars
row_0018,bicycle_fork_and_handlebar_assembly,Bicycle fork and handlebar assembly,"A BMX fork with a bladed two-leg crown, two straight blades, and a solid unthreaded steerer clamped in a riser stem; the stem body clamps wide two-piece freestyle handlebars at a center pinch collar.",openai,gpt-5.4,high,50,sdk,Bicycle fork and handlebar assembly — BMX bladed crown two-leg fork riser stem freestyle bars center collar
row_0019,binoculars,Binoculars,"A night-vision porro-prism binocular with two wide objective barrels joined on a central revolute hinge, flip-up objective lens caps on revolute hinge pins at each barrel front, and a center focus wheel on a revolute joint at the bridge.",openai,gpt-5.4,high,50,sdk,Binoculars — night-vision porro-prism flip-up objective caps revolute center focus wheel
row_0020,binoculars,Binoculars,"A birdwatching roof-prism binocular with a straight-through barrel housing, two barrels on a central revolute hinge, sliding rubber eyecups on each eyepiece on prismatic joints, and a center focus knob on a revolute joint.",openai,gpt-5.4,high,50,sdk,Binoculars — birdwatching roof-prism sliding rubber eyecups prismatic center focus knob
row_0021,blender,Blender,"A commercial countertop blender with a wide rectangular motor base, a tall narrow polycarbonate jar latching onto the drive coupling at the base, a four-blade assembly on a revolute joint at the jar bottom, and a two-part lid with a hinged fill cap on a revolute hinge at the lid top.",openai,gpt-5.4,high,50,sdk,Blender — commercial countertop tall polycarbonate jar four-blade two-part lid hinged fill cap
row_0022,blender,Blender,"An immersion blender stand unit with a tall cylindrical base housing, a detachable blending wand arm that lifts out on a prismatic joint from the housing dock, and a blade guard cage on a revolute joint at the arm tip.",openai,gpt-5.4,high,50,sdk,Blender — immersion stand unit detachable wand arm prismatic blade guard cage revolute
row_0023,box_fan_with_control_knob,Box fan with control knob,"A window box fan with a rectangular housing and a slide-out window frame adapter on a prismatic joint, a five-blade propeller behind a molded wire grille on a central revolute axle, and a single speed selector knob on the front face on a revolute joint.",openai,gpt-5.4,high,50,sdk,Box fan with control knob — window box fan slide-out frame adapter prismatic five-blade front speed knob
row_0024,box_fan_with_control_knob,Box fan with control knob,"A commercial kitchen exhaust box fan with a square housing, a backward-curved six-blade impeller behind a wire guard on a central revolute axle, and a three-position dial knob on the housing side on a revolute joint.",openai,gpt-5.4,high,50,sdk,Box fan with control knob — commercial kitchen exhaust six-blade impeller three-position side dial revolute
row_0025,camera_lens,Camera Lens,"A telephoto zoom lens with a long stepped barrel, a zoom ring rotating on a revolute joint at the barrel rear section, a focus ring rotating on a revolute joint near the front element, and a tripod foot collar that rotates on a continuous revolute joint around the barrel mid-section.",openai,gpt-5.4,high,50,sdk,Camera lens — telephoto zoom long barrel zoom ring focus ring tripod foot collar continuous revolute
row_0026,camera_lens,Camera Lens,"A macro lens with a compact cylindrical barrel, an inner extending barrel that slides outward on a prismatic joint for close focus, a focus ring rotating on a revolute joint at the outer barrel mid-section, and a bayonet rear mount with a locking pin.",openai,gpt-5.4,high,50,sdk,Camera lens — macro lens extending inner barrel prismatic focus ring revolute bayonet mount locking pin
row_0027,cannon,Cannon,"A medieval siege bombard with a short squat wrought-iron barrel set in a timber trough cradle, the barrel resting on two trunnion revolute joints in the cradle sides for elevation adjustment.",openai,gpt-5.4,high,50,sdk,Cannon — medieval siege bombard short barrel timber trough cradle trunnion revolute elevation
row_0028,cannon,Cannon,"A naval carronade with a short stubby cast-iron barrel on trunnion revolute joints in a sliding carriage bed that recoils on a prismatic joint along a wooden slide rail, with a pivot pin at the slide base on a revolute joint for deck traversing.",openai,gpt-5.4,high,50,sdk,Cannon — naval carronade cast-iron barrel trunnion revolute slide recoil prismatic deck pivot revolute
row_0029,car_axles,Car Axles,"A full-floating rear axle with a wide differential banjo housing, two outer spindle ends with hub assemblies spinning on revolute bearing faces, and removable half-axle shafts retained by bolted flange plates at each hub end.",openai,gpt-5.4,high,50,sdk,Car axles — full-floating rear banjo housing outer spindle hubs revolute removable half-axle flanged plates
row_0030,car_axles,Car Axles,"A de Dion rear axle with a tubular beam joined at the center by a universal coupling block, and two outer stub spindles each carrying a wheel hub spinning on a revolute joint at the spindle flange face.",openai,gpt-5.4,high,50,sdk,Car axles — de Dion rear tubular beam center coupling stub spindles wheel hubs revolute
row_0031,car_sunroof_cassette,Car sunroof cassette,"A tilt-and-slide sunroof cassette with a rectangular aluminium frame, a glass panel that first tilts at the rear edge on a revolute hinge, then slides rearward on twin prismatic guide rails with rolling shoe carriages at each panel corner.",openai,gpt-5.4,high,50,sdk,Car sunroof cassette — tilt-and-slide glass panel rear revolute tilt then twin prismatic rail slide
row_0032,car_sunroof_cassette,Car sunroof cassette,"A panoramic sunroof cassette with a wide aluminium frame spanning most of the roof, a large glass panel on twin prismatic slide rails with guide shoe carriages at each corner, and a full-width interior fabric sun shade on its own prismatic rail beneath the glass.",openai,gpt-5.4,high,50,sdk,Car sunroof cassette — panoramic wide frame large glass twin prismatic rails fabric shade prismatic
row_0033,cctv_mast_with_pantilt_camera_head,CCTV mast with pan-tilt camera head,"A freestanding CCTV column with a round steel pole on a square flanged base plate, a side-arm bracket at the column top, and a bullet camera head on the bracket that pans on a vertical revolute joint and tilts on a horizontal revolute joint.",openai,gpt-5.4,high,50,sdk,CCTV mast with pan-tilt camera head — freestanding round pole flanged base side-arm bullet camera pan-tilt
row_0034,cctv_mast_with_pantilt_camera_head,CCTV mast with pan-tilt camera head,"A corner-mount CCTV arm with a diagonal galvanized steel mounting plate, a short horizontal arm extending from the plate tip, and a dome camera housing on a yoke that pans on a vertical revolute axis and tilts on a horizontal revolute axis at the arm end.",openai,gpt-5.4,high,50,sdk,CCTV mast with pan-tilt camera head — corner-mount diagonal plate horizontal arm dome yoke pan-tilt
row_0035,ceiling_fan,Ceiling fan,"A five-blade traditional ceiling fan with a drum-shaped motor housing on a short ball-and-socket canopy adapter, five swept paddle blades on blade irons pivoting to the housing hub on revolute joints, and the hub spinning on a central revolute axle.",openai,gpt-5.4,high,50,sdk,Ceiling fan — five-blade traditional drum housing blade irons revolute hub central revolute axle
row_0036,ceiling_fan,Ceiling fan,"A four-blade contemporary ceiling fan with a low-profile disc motor housing flush to the ceiling canopy, four angular aluminium blades on a central revolute axle, and an integrated light tray on a revolute hinge at the housing underside.",openai,gpt-5.4,high,50,sdk,Ceiling fan — four-blade contemporary low-profile disc housing angular aluminium blades hinged light tray
row_0037,ceiling_light_fixture,Ceiling light fixture,"A flush-mount oyster ceiling light with a round flat housing and a glass bowl diffuser cover that swings down on two side revolute hinge pins for bulb access.",openai,gpt-5.4,high,50,sdk,Ceiling light fixture — flush-mount oyster round housing glass bowl diffuser side revolute hinge pins
row_0038,ceiling_light_fixture,Ceiling light fixture,"A track lighting system with a long linear rail ceiling mount and three spotlight heads each sliding on prismatic joints along the rail and pivoting on a horizontal revolute joint at their rail collar.",openai,gpt-5.4,high,50,sdk,Ceiling light fixture — track lighting linear rail three heads prismatic slide revolute pivot collar
row_0039,chest_freezer_with_hinged_lid,Chest freezer with hinged lid,"A commercial chest freezer with a wide white body and a flat lid hinged on two full-length barrel revolute joints at the rear edge, with a stay arm on a revolute pivot at each body side to hold the lid open.",openai,gpt-5.4,high,50,sdk,Chest freezer with hinged lid — commercial wide white full-length barrel revolute stay arm revolute pivot
row_0040,chest_freezer_with_hinged_lid,Chest freezer with hinged lid,"A countertop bar chest cooler with a compact rectangular body and a hinged lid with a chrome rail frame, pivoting on two rear knuckle revolute hinges and secured by a flip latch at the front center.",openai,gpt-5.4,high,50,sdk,Chest freezer with hinged lid — countertop bar cooler chrome rail lid knuckle revolute flip latch
row_0041,clock_tower_with_rotating_hour_and_minute_hands,Clock tower with rotating hour and minute hands,"A Gothic stone clock tower with a square tapering shaft, pointed-arch belfry tier openings, and a round clock face at the tower top with hour and minute hands on concentric revolute joints at the face hub.",openai,gpt-5.4,high,50,sdk,Clock tower — Gothic stone tapering shaft pointed-arch belfry round face concentric revolute hands
row_0042,clock_tower_with_rotating_hour_and_minute_hands,Clock tower with rotating hour and minute hands,"A timber-frame clock tower with a rectangular post-and-beam shaft, a hip roof at the top, and a square clock face on each of the four upper-story sides with hour and minute hands on concentric revolute joints at each face hub.",openai,gpt-5.4,high,50,sdk,Clock tower — timber-frame post-and-beam hip roof four-face square concentric revolute hands
row_0043,conventional_oven_with_dropdown_door,Conventional oven with drop-down door,"A wood-fired bread oven with a domed arched body on a raised hearth platform, a heavy cast-iron arched door that hinges down from the bottom edge on two revolute hinge pins at the arch face, and a sliding ash drawer on a prismatic joint at the hearth base.",openai,gpt-5.4,high,50,sdk,Conventional oven — wood-fired domed arched body cast-iron dropdown door sliding ash drawer prismatic
row_0044,conventional_oven_with_dropdown_door,Conventional oven with drop-down door,"A countertop convection toaster oven with a compact rectangular body, a glass-panel door that drops on a full-width bottom revolute hinge, and an internal wire rack on two prismatic side guide rails inside the baking chamber.",openai,gpt-5.4,high,50,sdk,Conventional oven — countertop convection toaster compact body glass-panel bottom revolute wire rack prismatic rails
row_0045,crane_tower,Crane tower,"A luffing-jib tower crane with a square lattice mast, a luffing jib arm that raises and lowers on a horizontal revolute axis at the mast head, a slewing ring on a vertical revolute joint at the mast top, and a hoisting block pendant sliding on a prismatic joint along the jib chord.",openai,gpt-5.4,high,50,sdk,Crane tower — luffing-jib lattice mast revolute luff arm vertical slewing ring hoisting block prismatic
row_0046,crane_tower,Crane tower,"A self-erecting mini tower crane with a telescoping mast extending on a prismatic joint from a base carriage, a horizontal jib on a slewing revolute axis at the mast top, and a trolley block sliding on prismatic rails along the jib bottom chord.",openai,gpt-5.4,high,50,sdk,Crane tower — self-erecting mini telescoping mast prismatic slewing jib revolute trolley block prismatic
row_0047,desk_with_drawer,Desk with drawer,"A corner L-desk with two rectangular worktop surfaces joined at a mitred corner bracket, three deep pedestal drawers on prismatic guide rails in the right pedestal, and a keyboard tray sliding on prismatic rails beneath the main worktop.",openai,gpt-5.4,high,50,sdk,Desk with drawer — corner L-desk mitred worktops three pedestal drawers prismatic keyboard tray prismatic
row_0048,desk_with_drawer,Desk with drawer,"A secretary desk with a drop-front writing panel that folds down on a revolute hinge at the front cabinet face, a tall back cabinet with two small upper doors on revolute hinges, and a long base drawer on prismatic guide rails below the cabinet.",openai,gpt-5.4,high,50,sdk,Desk with drawer — secretary drop-front writing panel revolute upper cabinet doors revolute base drawer prismatic
row_0049,desktop_pc_tower,Desktop PC tower,"A mid-tower ATX case with a rectangular steel body, a side glass panel on a rear-edge revolute hinge, a front mesh door on a left-edge revolute hinge, and a power supply tray sliding on a prismatic joint at the base.",openai,gpt-5.4,high,50,sdk,Desktop PC tower — mid-tower ATX steel body side glass panel front mesh door revolute PSU tray prismatic
row_0050,desktop_pc_tower,Desktop PC tower,"A full-tower case with a tall rectangular chassis, two side panels each on rear-edge revolute hinges, a hinged top exhaust grill panel on a rear revolute hinge, and three hot-swap drive bay sleds each on prismatic rails in the front bay cage.",openai,gpt-5.4,high,50,sdk,Desktop PC tower — full-tower dual side panels revolute hinged top grill revolute hot-swap drive sleds prismatic
row_0051,dj_equipment,DJ equipment,"A four-channel club DJ mixer with a wide flat rectangular housing, four linear channel faders each on prismatic slots, a crossfader on a prismatic center channel rail, and a gain trim knob per channel on a revolute joint at each channel strip top.",openai,gpt-5.4,high,50,sdk,DJ equipment — four-channel club mixer linear channel faders prismatic crossfader prismatic gain trim knobs revolute
row_0052,dj_equipment,DJ equipment,"A DVS scratch mixer with a tall rectangular housing, two wide VU meter slider bars on prismatic rails, a crossfader on a prismatic center slot, and a master output level knob on a revolute joint at the housing front edge.",openai,gpt-5.4,high,50,sdk,DJ equipment — DVS scratch mixer VU meter sliders prismatic crossfader prismatic master output knob revolute
row_0053,dock_loading_ramp,Dock loading ramp,"A pit-style dock leveler with a wide steel platform hinged at the rear on a full-width revolute axle recessed into the pit rear wall, and an extending front lip that pivots on a revolute joint at the platform front edge to bridge the gap to the trailer bed.",openai,gpt-5.4,high,50,sdk,Dock loading ramp — pit-style leveler wide platform rear revolute axle extending lip front revolute
row_0054,dock_loading_ramp,Dock loading ramp,"A vertical storing dock leveler with a wide steel deck that stows vertically flush with the dock face on a revolute axis at the pit rear, an extending lip on a revolute joint at the deck front edge, and two side skirt panels on revolute hinges at the deck long edges.",openai,gpt-5.4,high,50,sdk,Dock loading ramp — vertical storing leveler deck rear revolute lip front revolute side skirts revolute
row_0055,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A steel tool chest with a wide rectangular body on four caster wheels and five equal-depth stacked drawers, each sliding on full-extension prismatic ball-bearing slides with flat bar pull handles on the drawer front faces.",openai,gpt-5.4,high,50,sdk,Drawer cabinet with sliding drawers — steel tool chest casters five equal-depth drawers full-extension prismatic bar handles
row_0056,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A kitchen under-counter unit with a narrow rectangular cabinet body and three vertically stacked drawers of equal depth, each sliding on soft-close prismatic guide rails with integrated recessed bar pull handles on the drawer front faces.",openai,gpt-5.4,high,50,sdk,Drawer cabinet with sliding drawers — kitchen under-counter three stacked drawers soft-close prismatic recessed bar handles
row_0057,drillpress_tilt_table,Drill-press tilt table,"A radial-arm drill press with a round column, a horizontal arm that swings on a revolute joint at the column top, a head unit sliding on a prismatic joint along the arm, and a round tilting work table on a revolute hinge bracket at the column base.",openai,gpt-5.4,high,50,sdk,Drill-press tilt table — radial-arm column swing revolute head prismatic along arm round tilt table revolute bracket
row_0058,drillpress_tilt_table,Drill-press tilt table,"A magnetic-base drill press with a flat rectangular magnetic base, a vertical round column, a quill spindle head with a three-spoke feed wheel on a revolute joint, and a small rectangular tilt table on a revolute hinge bracket clamped to the column.",openai,gpt-5.4,high,50,sdk,Drill-press tilt table — magnetic-base flat rectangle column quill spindle three-spoke feed wheel tilt table revolute
row_0059,drone,Drone,"A racing quadrotor with an H-frame carbon body, four fixed diagonal arms, a two-blade propeller on each arm tip on a revolute axle, and a tilting front camera plate on a revolute hinge at the nose centerline.",openai,gpt-5.4,high,50,sdk,Drone — racing H-frame quadrotor fixed arms two-blade props tilting front camera plate revolute nose
row_0060,drone,Drone,"A folding travel quadrotor with a compact rectangular center body, four arms that fold flat alongside the body on revolute hinges at the body arm roots, and a two-blade propeller on each arm tip on a revolute axle.",openai,gpt-5.4,high,50,sdk,Drone — folding travel quadrotor folding arms revolute body roots two-blade props revolute axle
row_0061,easel,Easel,"A studio H-frame easel with two tall vertical aluminium uprights, a top canvas-grip rail and a lower support ledge rail both sliding on prismatic joints along the uprights, and a central tilt post on a revolute joint between the uprights.",openai,gpt-5.4,high,50,sdk,Easel — studio H-frame two uprights top grip rail lower ledge rail prismatic tilt post revolute
row_0062,easel,Easel,"A plein-air travel easel with three telescoping aluminium legs each extending on a prismatic joint, a crown hinge plate joining the three leg tops on revolute joints, and a canvas clip bar hanging from the crown on a revolute hinge.",openai,gpt-5.4,high,50,sdk,Easel — plein-air travel three telescoping prismatic legs crown revolute hinge plate canvas clip bar revolute
row_0063,electrical_cabinet_door,Electrical cabinet door,"An outdoor weatherproof enclosure with a deep rectangular steel body and a single-leaf front door on two heavy-duty revolute hinges at the left edge, with a three-point locking rod running vertically on the door interior face engaging three strike plates in the body frame.",openai,gpt-5.4,high,50,sdk,Electrical cabinet door — outdoor weatherproof single-leaf left-edge revolute three-point vertical locking rod
row_0064,electrical_cabinet_door,Electrical cabinet door,"A floor-standing double-door switchboard with a tall rectangular steel body and two equal-width front doors each on revolute hinges at the outer edges, meeting at a center overlap seam with a swing-bar draw-bolt latch.",openai,gpt-5.4,high,50,sdk,Electrical cabinet door — floor-standing double-door switchboard outer-edge revolute center overlap draw-bolt latch
row_0065,elevator,Elevator,"A scissor-lift platform elevator with a flat rectangular platform on a vertical prismatic joint, an X-frame scissor linkage on a central revolute pivot pin, and a hinged safety rail at each platform end on revolute joints.",openai,gpt-5.4,high,50,sdk,Elevator — scissor-lift platform X-frame central revolute pivot vertical prismatic hinged safety rails
row_0066,elevator,Elevator,"A glass panoramic elevator with a circular glass-sided car on a vertical prismatic guide rail, a single curved sliding door panel on a prismatic joint at the car opening, and a stainless handrail bar on revolute pin mounts around the car interior perimeter.",openai,gpt-5.4,high,50,sdk,Elevator — glass panoramic circular glass-sided car vertical prismatic curved sliding door stainless handrail
row_0067,extension_ladder,Extension ladder,"A roof-access extension ladder with two aluminium rail stiles, a fly section that extends upward on prismatic channel guide rails, stand-off arm brackets pivoting on revolute hinges at each top stile end, and swivel rubber feet at the base on revolute joints.",openai,gpt-5.4,high,50,sdk,Extension ladder — roof-access fly section prismatic channel guides stand-off brackets revolute swivel feet revolute
row_0068,extension_ladder,Extension ladder,"A single-section loft ladder with a ceiling hinge plate, a two-section body that unfolds downward on a central revolute hinge, and rubber foot pads at the base rail ends on swivel revolute joints.",openai,gpt-5.4,high,50,sdk,Extension ladder — single-section loft ladder ceiling hinge plate two-section unfold central revolute swivel feet
row_0069,faucet_with_side_handle,Faucet with side handle,"A widespread bathroom faucet with a low-arc spout body and two separate wing handles each on a revolute joint at the deck-mount escutcheon base for independent hot and cold control.",openai,gpt-5.4,high,50,sdk,Faucet with side handle — widespread bathroom low-arc spout two separate wing handles revolute escutcheon bases
row_0070,faucet_with_side_handle,Faucet with side handle,"A utility sink faucet with a tall straight spout on a round base body and a large single side-mounted lever handle on a revolute joint at the valve collar for single-hand hot-cold mixing.",openai,gpt-5.4,high,50,sdk,Faucet with side handle — utility sink tall straight spout large single side lever revolute valve collar
row_0071,fidget_toy,Fidget toy,"A fidget cube with a rectangular body carrying a rounded joystick nub on a revolute joint on one face, a rotating dial wheel on a revolute joint on a second face, and a slider switch on a prismatic joint on a third face.",openai,gpt-5.4,high,50,sdk,Fidget toy — fidget cube rectangular joystick nub revolute dial wheel revolute slider switch prismatic
row_0072,fidget_toy,Fidget toy,"A gear-ring fidget with a flat disc body and three outer spur gear rings on revolute axles around the disc perimeter, meshing with a central sun gear on a revolute joint at the disc center for synchronized spinning.",openai,gpt-5.4,high,50,sdk,Fidget toy — gear-ring disc three outer spur rings revolute perimeter central sun gear revolute synchronized
row_0073,flatbed_scanner_with_hinged_lid,Flatbed scanner with hinged lid,"A legal-size flatbed scanner with a wide flat body, a platen lid on two rear barrel revolute hinges, and a document alignment bar that slides on a prismatic joint along the right edge of the platen glass.",openai,gpt-5.4,high,50,sdk,Flatbed scanner with hinged lid — legal-size wide flat body rear barrel revolute lid alignment bar prismatic
row_0074,flatbed_scanner_with_hinged_lid,Flatbed scanner with hinged lid,"A negative film scanner with a narrow rectangular body, a lid on a full-width rear revolute piano hinge with a lift-assist pin at each hinge end, and a film strip carrier tray sliding on a prismatic joint into a slot at the body front face.",openai,gpt-5.4,high,50,sdk,Flatbed scanner with hinged lid — negative film scanner rear piano hinge lift-assist pin film carrier tray prismatic slot
row_0075,flip_phone,Flip phone,"A standard clamshell flip phone with a rounded-rectangle lower keypad body and a matching upper display body joined by a dual-barrel hinge on a revolute joint that opens to approximately 170 degrees.",openai,gpt-5.4,high,50,sdk,Flip phone — standard clamshell rounded-rectangle dual-barrel hinge revolute 170-degree open
row_0076,flip_phone,Flip phone,"A dual-screen flip phone with a lower body and an upper body each carrying a flat display face, joined by a thin flat folding hinge on a revolute joint that keeps both screen faces parallel at every opening angle.",openai,gpt-5.4,high,50,sdk,Flip phone — dual-screen flat folding hinge revolute parallel screen faces any angle
row_0077,floodlight_mast_with_tilt_head,Floodlight mast with tilt head,"A construction site floodlight tower with a folding aluminium mast that hinges upright from a wheeled trailer base on a revolute joint at the base pivot, locks vertical with a chain brace, and carries a rectangular LED flood head on a knuckle bracket tilting on a revolute joint at the mast top.",openai,gpt-5.4,high,50,sdk,Floodlight mast with tilt head — construction site folding mast wheeled trailer base revolute chain brace LED knuckle tilt
row_0078,floodlight_mast_with_tilt_head,Floodlight mast with tilt head,"A rooftop flood mast with a flat steel base frame, a hinged mast that folds to horizontal for transport on a revolute joint at the frame front sill, and a rectangular flood head on a yoke bracket tilting on a revolute joint at the raised mast top.",openai,gpt-5.4,high,50,sdk,Floodlight mast with tilt head — rooftop flat base frame hinged mast fold revolute sill yoke bracket tilt revolute top
row_0079,floor_lamp,Floor lamp,"A pharmacy floor lamp with a round cast-iron base, a slender round column, and a metal cage shade that tilts on a revolute joint and rotates on a continuous revolute joint at the column tip.",openai,gpt-5.4,high,50,sdk,Floor lamp — pharmacy cast-iron base slender column metal cage shade tilt revolute continuous rotate
row_0080,floor_lamp,Floor lamp,"A swing-arm floor lamp with a rectangular weighted base, a fixed vertical column, and a horizontal boom arm on a revolute hinge at the column top that swings laterally, with a cone shade on a tilt revolute joint at the boom end.",openai,gpt-5.4,high,50,sdk,Floor lamp — swing-arm rectangular base fixed column horizontal boom revolute lateral cone shade tilt revolute
row_0081,folding_kick_scooter,Folding kick scooter,"A three-wheel kick scooter with a flat deck, two front wheels on a Y-fork that leans for lean-steering on a revolute tilt joint at the fork crown, a rear single wheel on a revolute axle, and a handlebar stem that folds at the deck front on a revolute hinge.",openai,gpt-5.4,high,50,sdk,Folding kick scooter — three-wheel Y-fork lean-steer revolute crown rear wheel axle stem fold revolute
row_0082,folding_kick_scooter,Folding kick scooter,"A children's kick scooter with an oval platform deck, a handlebar stem on a telescoping inner column on a prismatic joint, a fold hinge at the stem base on a revolute joint, and front and rear wheels on revolute axles at the deck ends.",openai,gpt-5.4,high,50,sdk,Folding kick scooter — children oval deck handlebar stem telescoping prismatic fold hinge revolute front rear wheels
row_0083,frontload_dryer,Front-load dryer,"A commercial laundromat dryer with a wide stainless-steel rectangular body, a large drum on a revolute axle, and a circular porthole door with a rubber seal gasket hinged on the left edge on two heavy-duty revolute hinges with a T-bar pull handle.",openai,gpt-5.4,high,50,sdk,Front-load dryer — commercial laundromat stainless body large drum circular porthole door left-edge revolute T-bar handle
row_0084,frontload_dryer,Front-load dryer,"A ventless condensation dryer with a slim white body, a drum on a revolute axle, a circular porthole door with a chrome bar handle hinged on the left edge on revolute hinges, and a lint filter drawer at the base sliding on a prismatic joint.",openai,gpt-5.4,high,50,sdk,Front-load dryer — ventless condensation slim white drum porthole door left revolute chrome handle lint filter drawer prismatic
