row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,sdk_package,label
single_yaw_axis_module_weighted_easy_high_11,single_yaw_axis_module,Single yaw axis module,A survey-head style yaw module. A grounded pedestal carries a compact rotary head and a narrow rectangular instrument pad above it. One revolute joint turns the instrument pad about the pedestal axis.,openai,gpt-5.4,high,35,2.0,sdk,Single yaw axis module Weighted Easy 11
single_yaw_axis_module_weighted_easy_high_12,single_yaw_axis_module,Single yaw axis module,A boxed service yaw stage. A grounded box body exposes a short rotary cartridge and a round output plate without wrapping the head in a decorative shell. One revolute joint turns the output plate about the vertical cartridge axis.,openai,gpt-5.4,high,35,2.0,sdk,Single yaw axis module Weighted Easy 12
single_yaw_axis_module_weighted_easy_high_13,single_yaw_axis_module,Single yaw axis module,A short-column yaw fixture. A fixed base supports a stub column and a compact rotating table whose diameter is clearly larger than the column below it. One revolute joint turns the table about the vertical column axis.,openai,gpt-5.4,high,35,2.0,sdk,Single yaw axis module Weighted Easy 13
single_yaw_axis_module_weighted_easy_high_14,single_yaw_axis_module,Single yaw axis module,A fork-supported pan plate. A grounded fork frame cradles a short rotary hub and a compact plate centered between the fork arms. One revolute joint turns the plate about the vertical hub axis.,openai,gpt-5.4,high,35,2.0,sdk,Single yaw axis module Weighted Easy 14
single_yaw_axis_module_weighted_easy_high_15,single_yaw_axis_module,Single yaw axis module,A compact indexing platter module. A low rectangular base supports a round upper platter with a small square work pad on top. One revolute joint turns the platter and work pad about the shared vertical axis.,openai,gpt-5.4,high,35,2.0,sdk,Single yaw axis module Weighted Easy 15
single_prismatic_slider_weighted_easy_high_01,single_prismatic_slider,Single prismatic slider,A dovetail-style linear slide. A grounded base carries one broad saddle with visible wraparound support on the guide below it. The saddle is one prismatic joint along the guide axis.,openai,gpt-5.4,high,35,2.0,sdk,Single prismatic slider Weighted Easy 1
single_prismatic_slider_weighted_easy_high_02,single_prismatic_slider,Single prismatic slider,A twin-rail carriage module. A fixed base supports two parallel guide faces and one centered carriage with a small tooling pad on top. The carriage is one prismatic joint along the rail direction.,openai,gpt-5.4,high,35,2.0,sdk,Single prismatic slider Weighted Easy 2
single_prismatic_slider_weighted_easy_high_03,single_prismatic_slider,Single prismatic slider,A wall-mounted shuttle slide. A rigid backplate carries a straight guide and a front-running carriage with a square faceplate. The carriage is one prismatic joint along the guideway.,openai,gpt-5.4,high,35,2.0,sdk,Single prismatic slider Weighted Easy 3
single_prismatic_slider_weighted_easy_high_04,single_prismatic_slider,Single prismatic slider,An under-slung trolley slide. A top support beam carries one hanging carriage below it so the guide stays above the moving member. The hanging carriage is one prismatic joint along the beam axis.,openai,gpt-5.4,high,35,2.0,sdk,Single prismatic slider Weighted Easy 4
single_prismatic_slider_weighted_easy_high_05,single_prismatic_slider,Single prismatic slider,A vertical mast slide. A grounded upright guide carries one moving platen with a plain rectangular output face. The platen is one prismatic joint along the vertical mast axis.,openai,gpt-5.4,high,35,2.0,sdk,Single prismatic slider Weighted Easy 5
single_prismatic_slider_weighted_easy_high_06,single_prismatic_slider,Single prismatic slider,A channel-body runner. A fixed C-shaped guide body supports one nested carriage with visible overlap left inside the channel. The nested carriage is one prismatic joint along the guide axis.,openai,gpt-5.4,high,35,2.0,sdk,Single prismatic slider Weighted Easy 6
single_prismatic_slider_weighted_easy_high_07,single_prismatic_slider,Single prismatic slider,A bridge-backed transfer slide. A grounded rear frame supports one front carriage that stays clearly longer than its exposed overhang at either end. The front carriage is one prismatic joint on the straight guide path.,openai,gpt-5.4,high,35,2.0,sdk,Single prismatic slider Weighted Easy 7
single_prismatic_slider_weighted_easy_high_08,single_prismatic_slider,Single prismatic slider,A cantilever shuttle module. A grounded side support carries a straight guide and one moving carriage projecting outward from the support. The carriage is one prismatic joint along the guide axis.,openai,gpt-5.4,high,35,2.0,sdk,Single prismatic slider Weighted Easy 8
single_prismatic_slider_weighted_easy_high_09,single_prismatic_slider,Single prismatic slider,A base-plate slide table. A broad grounded plate supports a long low guide and one compact carriage with a top tooling surface. The carriage is one prismatic joint along the guide direction.,openai,gpt-5.4,high,35,2.0,sdk,Single prismatic slider Weighted Easy 9
single_prismatic_slider_weighted_easy_high_10,single_prismatic_slider,Single prismatic slider,A fork-captured linear runner. A grounded fork frame captures one straight sliding member between its arms with clear clearance around the member. The sliding member is one prismatic joint on the supported axis.,openai,gpt-5.4,high,35,2.0,sdk,Single prismatic slider Weighted Easy 10
single_prismatic_slider_weighted_easy_high_11,single_prismatic_slider,Single prismatic slider,A raised guideway slide. A short pedestal supports an elevated straight guide with one carriage riding on top of it. The carriage is one prismatic joint along the elevated guide axis.,openai,gpt-5.4,high,35,2.0,sdk,Single prismatic slider Weighted Easy 11
single_prismatic_slider_weighted_easy_high_12,single_prismatic_slider,Single prismatic slider,A narrow bench slider. A slim fixed rail supports one compact carriage whose width is only slightly larger than the rail below it. The carriage is one prismatic joint on the fixed guide axis.,openai,gpt-5.4,high,35,2.0,sdk,Single prismatic slider Weighted Easy 12
single_prismatic_slider_weighted_easy_high_13,single_prismatic_slider,Single prismatic slider,A box-rail shuttle. A grounded rectangular rail body supports one short moving block with a square front plate and clear guide overlap. The moving block is one prismatic joint along the rail axis.,openai,gpt-5.4,high,35,2.0,sdk,Single prismatic slider Weighted Easy 13
single_prismatic_slider_weighted_easy_high_14,single_prismatic_slider,Single prismatic slider,A compact service carriage slide. A grounded body supports one short carriage with a plain top plate and simple stop features at the ends of travel. The carriage is one prismatic joint relative to the fixed body.,openai,gpt-5.4,high,35,2.0,sdk,Single prismatic slider Weighted Easy 14
single_revolute_hinge_weighted_easy_high_01,single_revolute_hinge,Single revolute hinge,"A mortised equipment hinge. A fixed leaf and a moving leaf wrap a central pin barrel with alternating knuckles, and the fixed leaf reads as the heavier support part. One revolute joint runs along the pin axis.",openai,gpt-5.4,high,35,2.0,sdk,Single revolute hinge Weighted Easy 1
single_revolute_hinge_weighted_easy_high_02,single_revolute_hinge,Single revolute hinge,"A clevis-style panel hinge. A two-cheek grounded side captures a single moving leaf tab on a through-pin, making the support cheeks and moving tab easy to distinguish. The moving tab is one revolute joint about the supported pin axis.",openai,gpt-5.4,high,35,2.0,sdk,Single revolute hinge Weighted Easy 2
single_revolute_hinge_weighted_easy_high_03,single_revolute_hinge,Single revolute hinge,A long service-door hinge. Two elongated leaves meet at a repeated knuckle barrel with a visible end pin head and a straight mounting edge on each leaf. One revolute joint connects the leaves along the barrel axis.,openai,gpt-5.4,high,35,2.0,sdk,Single revolute hinge Weighted Easy 3
single_revolute_hinge_weighted_easy_high_04,single_revolute_hinge,Single revolute hinge,A strap-and-leaf hatch hinge. A grounded back leaf supports a longer strap-like moving leaf through spaced knuckles and a straight pin. The strap leaf is one revolute joint about the hinge pin axis.,openai,gpt-5.4,high,35,2.0,sdk,Single revolute hinge Weighted Easy 4
single_revolute_hinge_weighted_easy_high_05,single_revolute_hinge,Single revolute hinge,A boxed cover hinge. A fixed bracket leaf carries short knuckle segments and a moving cover leaf with a simple edge flange. The cover leaf rotates as one revolute joint about the supported barrel axis.,openai,gpt-5.4,high,35,2.0,sdk,Single revolute hinge Weighted Easy 5
single_revolute_hinge_weighted_easy_high_06,single_revolute_hinge,Single revolute hinge,A narrow inspection-lid hinge. A slim fixed leaf and a slimmer moving leaf are tied by a compact barrel with just enough segmentation to read as a real hinge. The assembly has one revolute joint along the pin centerline.,openai,gpt-5.4,high,35,2.0,sdk,Single revolute hinge Weighted Easy 6
single_revolute_hinge_weighted_easy_high_07,single_revolute_hinge,Single revolute hinge,A fork-root hinge with center tab. A grounded fork captures a flat center tab between its cheeks using a through-pin and compact barrel segments. The center tab is one revolute joint about the supported pin axis.,openai,gpt-5.4,high,35,2.0,sdk,Single revolute hinge Weighted Easy 7
single_revolute_hinge_weighted_easy_high_08,single_revolute_hinge,Single revolute hinge,"A gusset-backed industrial hinge. A rigid grounded bracket supports the hinge barrel and a broad moving leaf, with the bracket thickened by a simple side rib. One revolute joint carries the moving leaf about the barrel axis.",openai,gpt-5.4,high,35,2.0,sdk,Single revolute hinge Weighted Easy 8
single_revolute_hinge_weighted_easy_high_09,single_revolute_hinge,Single revolute hinge,A weld-on gate hinge. A grounded mounting plate supports a heavy barrel and a rectangular swinging leaf with a plain outer flange. The swinging leaf is one revolute joint about the barrel axis.,openai,gpt-5.4,high,35,2.0,sdk,Single revolute hinge Weighted Easy 9
single_revolute_hinge_weighted_easy_high_10,single_revolute_hinge,Single revolute hinge,An offset-leaf enclosure hinge. A fixed leaf and a slightly offset moving leaf meet at a compact knuckle barrel so the closed profile stays clean. One revolute joint connects the leaves about the pin axis.,openai,gpt-5.4,high,35,2.0,sdk,Single revolute hinge Weighted Easy 10
single_revolute_hinge_weighted_easy_high_11,single_revolute_hinge,Single revolute hinge,A trunnion-tab hinge assembly. A grounded support cheek carries a short trunnion and a flat moving tab with a plain rectangular end. The tab rotates as one revolute joint about the supported trunnion axis.,openai,gpt-5.4,high,35,2.0,sdk,Single revolute hinge Weighted Easy 11
single_revolute_hinge_weighted_easy_high_12,single_revolute_hinge,Single revolute hinge,"A broad equipment-access hinge. A grounded back leaf, a stout barrel, and a wide moving leaf create a simple heavy-duty hinge layout with believable leaf thickness. One revolute joint runs along the hinge barrel axis.",openai,gpt-5.4,high,35,2.0,sdk,Single revolute hinge Weighted Easy 12
single_revolute_hinge_weighted_easy_high_13,single_revolute_hinge,Single revolute hinge,"A compact production hinge. A fixed leaf, a moving leaf, and a straightforward knuckle barrel define the object without concealed linkage or soft-close hardware. The hinge action is one revolute joint about the pin axis.",openai,gpt-5.4,high,35,2.0,sdk,Single revolute hinge Weighted Easy 13
single_continuous_rotary_shaft_weighted_easy_high_01,single_continuous_rotary_shaft,Single continuous rotary shaft,"A stepped rotary shaft assembly. A grounded rail carries two bearing blocks and one straight shaft with a drive collar, a center hub, and a small flange at the end. The shaft is one continuous revolute joint about its supported centerline.",openai,gpt-5.4,high,35,2.0,sdk,Single continuous rotary shaft Weighted Easy 1
single_continuous_rotary_shaft_weighted_easy_high_02,single_continuous_rotary_shaft,Single continuous rotary shaft,"A dual-pedestal spindle module. A heavy foot supports two pedestals that carry one thick shaft, with the shaft projecting past one support to a plain faceplate. One continuous revolute joint spins the shaft about the axis set by the pedestals.",openai,gpt-5.4,high,35,2.0,sdk,Single continuous rotary shaft Weighted Easy 2
single_continuous_rotary_shaft_weighted_easy_high_03,single_continuous_rotary_shaft,Single continuous rotary shaft,A bridge-based rotary shaft fixture. A grounded lower frame and a top keeper support a single shaft through simple bearing lands and collars. The shaft forms one continuous revolute joint about its supported axis.,openai,gpt-5.4,high,35,2.0,sdk,Single continuous rotary shaft Weighted Easy 3
single_continuous_rotary_shaft_weighted_easy_high_04,single_continuous_rotary_shaft,Single continuous rotary shaft,A side-wall spindle assembly. A rigid side plate carries paired bearing supports and a short forward-projecting shaft with an output plate near the tip. The shaft is one continuous revolute joint about its own axis.,openai,gpt-5.4,high,35,2.0,sdk,Single continuous rotary shaft Weighted Easy 4
single_continuous_rotary_shaft_weighted_easy_high_05,single_continuous_rotary_shaft,Single continuous rotary shaft,An under-slung rotary shaft unit. A top bracket supports a short shaft between two hanging bearings so the grounded support remains visually distinct from the spinning member. The shaft rotates as one continuous revolute joint about the supported centerline.,openai,gpt-5.4,high,35,2.0,sdk,Single continuous rotary shaft Weighted Easy 5
single_continuous_rotary_shaft_weighted_easy_high_06,single_continuous_rotary_shaft,Single continuous rotary shaft,"A compact service spindle. A broad grounded body supports a short spindle cartridge, with one rigid shaft passing through the cartridge to a simple nose plate. The spindle shaft is a continuous revolute joint about its supported axis.",openai,gpt-5.4,high,35,2.0,sdk,Single continuous rotary shaft Weighted Easy 6
single_continuous_rotary_shaft_weighted_easy_high_07,single_continuous_rotary_shaft,Single continuous rotary shaft,A split-bearing shaft module. A fixed base and two separated bearing blocks support one shaft with a stop collar on one side and a flange on the other. The shaft is one continuous revolute joint between the fixed bearings.,openai,gpt-5.4,high,35,2.0,sdk,Single continuous rotary shaft Weighted Easy 7
single_continuous_rotary_shaft_weighted_easy_high_08,single_continuous_rotary_shaft,Single continuous rotary shaft,"A fork-supported rotary shaft. A grounded fork frame carries a straight shaft between its arms, with the shaft ending in a compact output disk. The shaft rotates through one continuous revolute joint about the supported axis.",openai,gpt-5.4,high,35,2.0,sdk,Single continuous rotary shaft Weighted Easy 8
single_continuous_rotary_shaft_weighted_easy_high_09,single_continuous_rotary_shaft,Single continuous rotary shaft,"A long-base drive shaft fixture. A grounded base supports a straight shaft on widely spaced end supports, with a plain flange at one end and a collar near the middle. The shaft is one continuous revolute joint about the shared support axis.",openai,gpt-5.4,high,35,2.0,sdk,Single continuous rotary shaft Weighted Easy 9
single_continuous_rotary_shaft_weighted_easy_high_10,single_continuous_rotary_shaft,Single continuous rotary shaft,"An overhung spindle stage. A grounded bearing body supports a straight shaft that projects well past the front support to a compact faceplate, while still keeping the root support visibly substantial. The shaft is one continuous revolute joint about the supported spindle axis.",openai,gpt-5.4,high,35,2.0,sdk,Single continuous rotary shaft Weighted Easy 10
single_continuous_rotary_shaft_weighted_easy_high_11,single_continuous_rotary_shaft,Single continuous rotary shaft,A center-bearing line shaft module. A grounded frame supports a shaft through a deeper center bearing body and lighter end guides so the support hierarchy stays clear. The shaft forms one continuous revolute joint about the common shaft axis.,openai,gpt-5.4,high,35,2.0,sdk,Single continuous rotary shaft Weighted Easy 11
single_continuous_rotary_shaft_weighted_easy_high_12,single_continuous_rotary_shaft,Single continuous rotary shaft,"A compact production spindle unit. A grounded box body exposes a single supported shaft with a hub and output plate, keeping the shaft as one clear rigid moving part. The shaft is one continuous revolute joint about its own centerline.",openai,gpt-5.4,high,35,2.0,sdk,Single continuous rotary shaft Weighted Easy 12
single_pitch_axis_module_weighted_easy_high_01,single_pitch_axis_module,Single pitch axis module,A split-cheek pitch trunnion head. A grounded base plate carries two short side cheeks and a compact moving face between them. One revolute joint tilts the face about a horizontal trunnion axis supported by the cheeks.,openai,gpt-5.4,high,35,2.0,sdk,Single pitch axis module Weighted Easy 1
single_pitch_axis_module_weighted_easy_high_02,single_pitch_axis_module,Single pitch axis module,A bridge-capped pitch module. A rigid lower saddle carries a short bridge over a compact moving head and a narrow output face. One revolute joint tilts the head about the supported horizontal trunnion axis.,openai,gpt-5.4,high,35,2.0,sdk,Single pitch axis module Weighted Easy 2
single_pitch_axis_module_weighted_easy_high_03,single_pitch_axis_module,Single pitch axis module,A tower-mounted pitch stage. A short pedestal rises from a heavy foot and ends in a compact tilt head whose moving face is smaller than the support below it. One revolute joint tilts the face about a horizontal trunnion axis.,openai,gpt-5.4,high,35,2.0,sdk,Single pitch axis module Weighted Easy 3
single_pitch_axis_module_weighted_easy_high_04,single_pitch_axis_module,Single pitch axis module,A side-wall tilt head. A grounded backplate carries a forward trunnion support and a compact moving faceplate between short side arms. One revolute joint tilts the faceplate about the supported horizontal axis.,openai,gpt-5.4,high,35,2.0,sdk,Single pitch axis module Weighted Easy 4
single_pitch_axis_module_weighted_easy_high_05,single_pitch_axis_module,Single pitch axis module,An under-slung pitch fixture. A top support bracket carries a compact moving head below it so the fixed support reads above the tilting member. One revolute joint tilts the head about a horizontal trunnion axis.,openai,gpt-5.4,high,35,2.0,sdk,Single pitch axis module Weighted Easy 5
single_pitch_axis_module_weighted_easy_high_06,single_pitch_axis_module,Single pitch axis module,"A low-table pitch stage. A broad grounded base supports a low moving platform between short side cheeks, giving the module a flatter silhouette than the head-like variants. One revolute joint tilts the platform about the supported horizontal axis.",openai,gpt-5.4,high,35,2.0,sdk,Single pitch axis module Weighted Easy 6
single_pitch_axis_module_weighted_easy_high_07,single_pitch_axis_module,Single pitch axis module,A fork-supported pitch cradle. A grounded fork frame supports a compact faceplate between its arms with a clear cross-shaft at the root. One revolute joint tilts the faceplate about the fork-supported horizontal axis.,openai,gpt-5.4,high,35,2.0,sdk,Single pitch axis module Weighted Easy 7
single_pitch_axis_module_weighted_easy_high_08,single_pitch_axis_module,Single pitch axis module,A sector-arm pitch module. A grounded body supports a compact tilting plate between two short side arms that read as the main support structure. One revolute joint tilts the plate about the horizontal trunnion axis.,openai,gpt-5.4,high,35,2.0,sdk,Single pitch axis module Weighted Easy 8
single_pitch_axis_module_weighted_easy_high_09,single_pitch_axis_module,Single pitch axis module,"A saddle-body pitch unit. A broad grounded housing supports a compact trunnion set and a small carried tooling face, with the housing larger than the moving member. One revolute joint tilts the tooling face about the supported horizontal axis.",openai,gpt-5.4,high,35,2.0,sdk,Single pitch axis module Weighted Easy 9
single_pitch_axis_module_weighted_easy_high_10,single_pitch_axis_module,Single pitch axis module,"A compact production pitch module. A grounded box body supports a short trunnion stage ending in a small output face, with the support path explicit from body to stage. One revolute joint tilts the output face about the supported horizontal axis.",openai,gpt-5.4,high,35,2.0,sdk,Single pitch axis module Weighted Easy 10
single_roll_axis_module_weighted_easy_high_01,single_roll_axis_module,Single roll axis module,A split-cheek roll spindle head. A grounded base plate carries two side supports and a compact output flange on a short shaft between them. One revolute joint spins the output flange about its longitudinal shaft axis.,openai,gpt-5.4,high,35,2.0,sdk,Single roll axis module Weighted Easy 1
single_roll_axis_module_weighted_easy_high_02,single_roll_axis_module,Single roll axis module,A bridge-capped roll module. A rigid lower saddle carries a short bridge over a compact spindle cartridge and a small round output face. One revolute joint spins the output face about the supported roll axis.,openai,gpt-5.4,high,35,2.0,sdk,Single roll axis module Weighted Easy 2
single_roll_axis_module_weighted_easy_high_03,single_roll_axis_module,Single roll axis module,A tower-mounted roll stage. A short pedestal rises from a heavy foot and ends in a compact roll head whose spinning member is smaller than the support below it. One revolute joint spins the carried flange about the shaft axis.,openai,gpt-5.4,high,35,2.0,sdk,Single roll axis module Weighted Easy 3
single_roll_axis_module_weighted_easy_high_04,single_roll_axis_module,Single roll axis module,A side-wall roll cartridge. A grounded backplate carries a forward spindle support and a compact output flange on a short shaft line. One revolute joint spins the output flange about the supported longitudinal axis.,openai,gpt-5.4,high,35,2.0,sdk,Single roll axis module Weighted Easy 4
single_roll_axis_module_weighted_easy_high_05,single_roll_axis_module,Single roll axis module,An under-slung roll fixture. A top support bracket carries the moving spindle package below it so the support remains visually distinct from the spinner. One revolute joint spins the carried flange about its longitudinal shaft axis.,openai,gpt-5.4,high,35,2.0,sdk,Single roll axis module Weighted Easy 5
single_roll_axis_module_weighted_easy_high_06,single_roll_axis_module,Single roll axis module,A ring-frame roll head. A grounded support frame carries a short spindle through a compact ring-like support with a small face at the nose. One revolute joint spins the face about the spindle axis.,openai,gpt-5.4,high,35,2.0,sdk,Single roll axis module Weighted Easy 6
single_roll_axis_module_weighted_easy_high_07,single_roll_axis_module,Single roll axis module,A fork-supported roll spindle. A grounded fork frame carries a short spindle between its arms with a small flange at the end. One revolute joint spins the flange about the supported shaft axis.,openai,gpt-5.4,high,35,2.0,sdk,Single roll axis module Weighted Easy 7
single_roll_axis_module_weighted_easy_high_08,single_roll_axis_module,Single roll axis module,"A saddle-body roll module. A broad grounded housing supports a compact spindle cartridge and a small output face, with the grounded body larger than the moving member. One revolute joint spins the output face about the supported roll axis.",openai,gpt-5.4,high,35,2.0,sdk,Single roll axis module Weighted Easy 8
single_roll_axis_module_weighted_easy_high_09,single_roll_axis_module,Single roll axis module,A low-profile roll cartridge. A squat grounded base supports a compact spindle stage with a short output nose and plain flange. One revolute joint spins the output nose about the supported roll axis.,openai,gpt-5.4,high,35,2.0,sdk,Single roll axis module Weighted Easy 9
single_roll_axis_module_weighted_easy_high_10,single_roll_axis_module,Single roll axis module,"A compact production roll module. A grounded box body supports a short spindle stage ending in a round output plate, with the support path explicit from body to spindle. One revolute joint spins the output plate about the shaft axis.",openai,gpt-5.4,high,35,2.0,sdk,Single roll axis module Weighted Easy 10
yawpitch_module_weighted_easy_high_01,yawpitch_module,Yaw-pitch module,"A turntable-and-fork yaw-pitch head. A grounded lower stage carries a fork, and the fork supports a compact pitch cradle between its arms. The lower stage yaws about a vertical revolute axis, and the cradle pitches about a horizontal revolute axis.",openai,gpt-5.4,high,40,2.0,sdk,Yaw-pitch module Weighted Easy 1
yawpitch_module_weighted_easy_high_02,yawpitch_module,Yaw-pitch module,A bridge-backed yaw-pitch module. A rear support frame carries a compact yaw base and a smaller pitch yoke with a simple output face. The yaw base and pitch yoke are revolute joints on vertical and horizontal axes.,openai,gpt-5.4,high,40,2.0,sdk,Yaw-pitch module Weighted Easy 2
yawpitch_module_weighted_easy_high_03,yawpitch_module,Yaw-pitch module,"An under-slung yaw-pitch fixture. A top support carries a yaw stage below it, and the yaw stage carries a forked pitch cradle. The yaw stage and pitch cradle are separate revolute joints on vertical and horizontal axes.",openai,gpt-5.4,high,40,2.0,sdk,Yaw-pitch module Weighted Easy 3
yawpitch_module_weighted_easy_high_04,yawpitch_module,Yaw-pitch module,A side-cheek pan-tilt head. A grounded side support carries a yaw cartridge and a smaller pitch frame captured between side cheeks. The lower joint is a vertical yaw revolute and the upper joint is a horizontal pitch revolute.,openai,gpt-5.4,high,40,2.0,sdk,Yaw-pitch module Weighted Easy 4
yawpitch_module_weighted_easy_high_05,yawpitch_module,Yaw-pitch module,A compact service yaw-pitch head. A broad grounded body supports a compact rotary lower stage and a small trunnion cradle above it. The lower stage is a yaw revolute joint and the upper cradle is a pitch revolute joint.,openai,gpt-5.4,high,40,2.0,sdk,Yaw-pitch module Weighted Easy 5
yawpitch_module_weighted_easy_high_06,yawpitch_module,Yaw-pitch module,A fork-backed yaw-pitch assembly. A rear support carries a yaw stage and a pitch cradle whose support arms are visibly larger than the output face they hold. The mechanism uses one vertical revolute joint and one perpendicular horizontal revolute joint.,openai,gpt-5.4,high,40,2.0,sdk,Yaw-pitch module Weighted Easy 6
yawpitch_module_weighted_easy_high_07,yawpitch_module,Yaw-pitch module,"A tower-mounted yaw-pitch module. A short pedestal supports a yaw base and a carried pitch yoke, creating a rooted upright silhouette. The base yaws on a vertical revolute joint and the yoke pitches on a horizontal revolute joint.",openai,gpt-5.4,high,40,2.0,sdk,Yaw-pitch module Weighted Easy 7
yawpitch_module_weighted_easy_high_08,yawpitch_module,Yaw-pitch module,A saddle-body pan-tilt unit. A grounded housing supports a lower rotary stage and a compact upper tilt cradle with a small output plate. The lower stage is a yaw revolute joint and the upper cradle is a pitch revolute joint.,openai,gpt-5.4,high,40,2.0,sdk,Yaw-pitch module Weighted Easy 8
yawpitch_module_weighted_easy_high_09,yawpitch_module,Yaw-pitch module,"A production-style open yaw-pitch head. A grounded lower support, a yaw stage, and a pitch cradle define a simple two-axis pan-tilt mechanism without added shell parts. The head contains one vertical yaw revolute and one horizontal pitch revolute.",openai,gpt-5.4,high,40,2.0,sdk,Yaw-pitch module Weighted Easy 9
joystick_mechanism_weighted_easy_high_01,joystick_mechanism,Joystick mechanism,"A cardan-ring joystick mechanism. A grounded cup base supports an outer ring, an inner ring, and a rigid central stick fixed to the inner ring. The outer and inner rings create two orthogonal revolute joints about intersecting supported axes.",openai,gpt-5.4,high,40,2.0,sdk,Joystick mechanism Weighted Easy 1
joystick_mechanism_weighted_easy_high_02,joystick_mechanism,Joystick mechanism,"A fork-and-cradle joystick gimbal. A grounded base frame carries an outer fork, an inner cradle, and a short lever captured at the center of the nested supports. The fork and cradle are linked by two perpendicular revolute joints.",openai,gpt-5.4,high,40,2.0,sdk,Joystick mechanism Weighted Easy 2
joystick_mechanism_weighted_easy_high_03,joystick_mechanism,Joystick mechanism,A side-cheek console joystick. A broad grounded base supports a nested gimbal set with side cheeks that remain visually larger than the lever they carry. The nested gimbal levels form two orthogonal revolute joints.,openai,gpt-5.4,high,40,2.0,sdk,Joystick mechanism Weighted Easy 3
joystick_mechanism_weighted_easy_high_04,joystick_mechanism,Joystick mechanism,"An under-slung joystick assembly. A top support bracket carries an outer yoke and an inner yoke below it, with the stick projecting downward from the innermost member. Two orthogonal revolute joints support the stick through the nested yokes.",openai,gpt-5.4,high,40,2.0,sdk,Joystick mechanism Weighted Easy 4
joystick_mechanism_weighted_easy_high_05,joystick_mechanism,Joystick mechanism,"A bridge-backed control-stick gimbal. A rear frame supports an outer ring, an inner ring, and a compact central lever, keeping all three rigid members distinct. The mechanism uses two intersecting revolute joints about perpendicular axes.",openai,gpt-5.4,high,40,2.0,sdk,Joystick mechanism Weighted Easy 5
joystick_mechanism_weighted_easy_high_06,joystick_mechanism,Joystick mechanism,A compact service joystick module. A squat grounded housing supports a cardan pair and a short lever with a simple root collar. The cardan pair provides two orthogonal revolute joints.,openai,gpt-5.4,high,40,2.0,sdk,Joystick mechanism Weighted Easy 6
