row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,sdk_package,label
cannon_new_02,cannon,Cannon,A naval pivot-mounted deck cannon on a heavy cylindrical pedestal. A rotating carriage sits atop the pedestal and traverses continuously on the vertical pedestal axis; the cylindrical barrel elevates on a horizontal revolute trunnion joint at the carriage cheeks.,openai,gpt-5.4,high,60,2.0,sdk,Naval pivot deck cannon continuous traverse trunnion elevation — carriage continuous barrel revolute
cannon_new_03,cannon,Cannon,A Civil War garrison siege cannon on a four-wheel iron-shod timber carriage. The heavy cylindrical barrel elevates on a revolute trunnion joint at the side cheeks of the carriage; a wooden quoin wedge slides prismatically beneath the breech along the carriage bed; the four truck wheels rotate continuously on their fixed axles.,openai,gpt-5.4,high,60,2.0,sdk,Civil War garrison siege cannon four wheels quoin — barrel revolute quoin prismatic wheels continuous
cannon_new_04,cannon,Cannon,A mountain pack howitzer with a short barrel on a split-trail wheeled carriage. The barrel elevates on a revolute trunnion joint at the cradle above the axle; the two trail legs each rotate outward on a revolute hinge at the trail junction for firing stability; the two spoked wheels rotate continuously on the axle.,openai,gpt-5.4,high,60,2.0,sdk,Pack howitzer split-trail two wheels trail legs spread — barrel revolute trail legs revolute wheels continuous
cannon_new_05,cannon,Cannon,A small swivel cannon mounted on a vertical iron post with a forked yoke. The cannon body traverses horizontally on a continuous joint about the post axis; the barrel elevates on a revolute joint at the yoke pivot pins; a hinged touch-hole cover at the breech top rotates on a small revolute hinge.,openai,gpt-5.4,high,60,2.0,sdk,Swivel cannon on post yoke touch-hole cover — traverse continuous barrel revolute cover revolute
box_fan_new_01,box_fan_with_control_knob,Box fan with control knob,"A classic household box fan with a square plastic housing, a snap-on front grille, and a three-blade rotor inside. The rotor spins continuously on the motor shaft axis; the front grille panel rotates on a side-edge revolute hinge; the speed-control knob on the right side panel rotates continuously on its stub shaft.",openai,gpt-5.4,high,60,2.0,sdk,Classic box fan three-blade rotor snap-on front grille side knob — blade continuous grille revolute knob continuous
box_fan_new_02,box_fan_with_control_knob,Box fan with control knob,A desk-size box fan with a square housing and a horizontal tilt base that allows the fan face to angle up or down. The fan blade assembly spins continuously about the motor shaft axis; the housing tilts on a horizontal revolute joint at the base pivot ears; the control knob on the side panel rotates continuously on its shaft.,openai,gpt-5.4,high,60,2.0,sdk,Desk box fan horizontal tilt base side knob — blade continuous housing tilt revolute knob continuous
box_fan_new_03,box_fan_with_control_knob,Box fan with control knob,A wide-format window box fan with two blade-and-motor stages in a shared rectangular housing. Each blade assembly rotates continuously on its own motor shaft; the front grille panel lifts open on a horizontal revolute hinge at the top edge; the speed knob at the top center panel rotates continuously.,openai,gpt-5.4,high,60,2.0,sdk,Wide window box fan dual blade stages hinged front grille top knob — blades continuous grille revolute knob continuous
box_fan_new_04,box_fan_with_control_knob,Box fan with control knob,A compact portable box fan with a square housing and a fold-flat carry handle bridging the top edge. The blade assembly spins continuously on the motor shaft axis; the carry handle arcs on a revolute hinge at each housing-top corner; the front grille rotates on a side-edge revolute hinge; the control knob on the right face rotates continuously.,openai,gpt-5.4,high,60,2.0,sdk,Compact portable box fan fold-flat carry handle front grille knob — blade continuous handle revolute grille revolute knob continuous
box_fan_new_05,box_fan_with_control_knob,Box fan with control knob,A floor box fan on a two-post tilt stand with separate speed and oscillation-select knobs on the front lower panel. The housing tilts on a horizontal revolute joint at the stand posts; the fan blade spins continuously on the motor shaft; the speed knob rotates continuously on its shaft; the oscillation knob rotates continuously on an adjacent shaft; the stand post slides prismatically into the base column for height adjustment.,openai,gpt-5.4,high,60,2.0,sdk,Floor box fan tilt stand height-adjust post two knobs — blade continuous housing revolute knobs continuous post prismatic
bench_vise_new_01,bench_vise_with_prismatic_jaw,Bench vise with prismatic jaw,A machinist's bench vise bolted to a workbench with a rectangular body. A fixed front jaw is integral to the body; a moving rear jaw rides prismatically on two parallel guide rods passing through the body; a lead screw runs coaxially through the body threaded into the moving jaw; a T-bar handle rotates continuously at the screw end to drive jaw travel.,openai,gpt-5.4,high,60,2.0,sdk,Machinist vise twin guide rods lead screw T-bar handle — jaw prismatic handle continuous
bench_vise_new_02,bench_vise_with_prismatic_jaw,Bench vise with prismatic jaw,A woodworking face vise mounted on the bench front edge with wide flat jaw plates. Twin guide bars slide prismatically through the head casting; a central lead screw drives the moving jaw; a folding crank handle at the screw end rotates continuously on its shaft and folds flat on a revolute hinge at the crank arm knuckle.,openai,gpt-5.4,high,60,2.0,sdk,Woodworking face vise twin guide bars folding crank handle — jaw prismatic crank continuous crank-knuckle revolute
bench_vise_new_03,bench_vise_with_prismatic_jaw,Bench vise with prismatic jaw,A swivel-base machinist vise with a lower swivel plate bolted to the bench. The vise body rotates on a vertical revolute joint above the swivel plate; the moving jaw slides prismatically along twin guide rails through the body; the tommy bar pivots on a revolute joint through the screw-end boss; the lead screw turns continuously as the tommy bar is pushed.,openai,gpt-5.4,high,60,2.0,sdk,Swivel-base vise tommy-bar — body revolute jaw prismatic tommy-bar revolute lead-screw continuous
bench_vise_new_04,bench_vise_with_prismatic_jaw,Bench vise with prismatic jaw,A quick-release bench vise with flat jaws and a side-mounted release lever. The moving jaw slides prismatically along twin guide bars; a release lever pivots on a revolute joint at the vise body side to disengage the lead-screw half-nut and allow free jaw repositioning; the lead-screw handle rotates continuously for fine adjustment.,openai,gpt-5.4,high,60,2.0,sdk,Quick-release vise side release lever — jaw prismatic lever revolute handle continuous
bench_vise_new_05,bench_vise_with_prismatic_jaw,Bench vise with prismatic jaw,"A cross-slide drill-press vise with a base plate, an intermediate saddle, and a top jaw body. The saddle translates prismatically in the X-direction along dovetail ways on the base; the jaw body translates prismatically in the Y-direction along ways on the saddle; each axis has its own crank handle that rotates continuously on its lead-screw shaft.",openai,gpt-5.4,high,60,2.0,sdk,Cross-slide drill-press vise two prismatic axes two crank handles — saddle prismatic jaw prismatic cranks continuous
barrier_gate_new_06,barrier_gate,Barrier gate,"A vehicle parking boom gate with a post-mounted pivot head, a straight horizontal boom arm, and a rear counterweight arm. The boom arm and counterweight extension rotate together on a revolute joint about the horizontal pivot axis at the post head.",openai,gpt-5.4,high,60,2.0,sdk,Swing boom gate with rear counterweight arm — boom+counterweight revolute
barrier_gate_new_07,barrier_gate,Barrier gate,"A railway level-crossing gate with a vertical signal post and a long diagonal-striped boom arm. The boom rotates downward on a horizontal revolute joint at the post top; a rectangular warning panel hangs at mid-span on a secondary revolute hinge on the boom, swinging freely about a transverse axis.",openai,gpt-5.4,high,60,2.0,sdk,Railway crossing gate hanging warning panel — boom revolute panel revolute
barrier_gate_new_08,barrier_gate,Barrier gate,A wide-span security gate with a fixed motor post and a long horizontal boom mounted on a wheeled trolley. The trolley slides prismatically along a ground-level rail; the boom is rigidly fixed to the trolley top; the trolley guide wheels rotate continuously on their axle joints under the trolley frame.,openai,gpt-5.4,high,60,2.0,sdk,Security gate sliding trolley boom on ground rail — trolley prismatic wheels continuous
barrier_gate_new_09,barrier_gate,Barrier gate,"A counterbalanced vehicle barrier gate with a ground anchor post, a short boom arm, and a heavy rear counterweight block on an extension arm. The boom and rear extension rotate together on a horizontal revolute joint at the post pivot bracket; a manual lock bar on the post side pivots on a small revolute hinge to latch the boom in the lowered position.",openai,gpt-5.4,high,60,2.0,sdk,Counterbalanced gate with lock bar — boom+extension revolute lock bar revolute
barrier_gate_new_10,barrier_gate,Barrier gate,"A folding pedestrian barrier with a wall-anchor bracket and three rectangular panel sections linked in a Z-fold chain. The first panel pivots on a revolute joint at the wall bracket; each subsequent panel connects to the previous on a revolute hinge at the folding edge, allowing the barrier to extend across an opening or fold flat against the wall.",openai,gpt-5.4,high,60,2.0,sdk,Folding pedestrian barrier Z-fold three panels — panel revolute at wall knuckle revolute at each fold
