row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,sdk_package,label
single_yaw_axis_module_001,single_yaw_axis_module,Single yaw axis module,"Create a realistic rotating camera pan base. Geometry/details required: fixed round pedestal, rotating top disk, central bearing collar, bolt circle, and small camera mounting plate. Articulation required: one vertical yaw revolute joint through the center. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,rotating camera pan base
single_yaw_axis_module_002,single_yaw_axis_module,Single yaw axis module,"Create a realistic manual pointer dial. Geometry/details required: fixed base plate, circular scale ring, rotating pointer arm, center spindle, and detent bumps. Articulation required: one yaw joint rotating the pointer over the fixed scale. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,manual pointer dial
single_yaw_axis_module_003,single_yaw_axis_module,Single yaw axis module,"Create a realistic sensor turret base. Geometry/details required: square electronics base, rotating cylindrical turret, small sensor face, bearing seam, and screw heads. Articulation required: one vertical yaw joint; turret stays seated on the base. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,sensor turret base
single_yaw_axis_module_004,single_yaw_axis_module,Single yaw axis module,"Create a realistic sign swivel post. Geometry/details required: fixed vertical post, rotating collar, rectangular sign bracket, clamp bolts, and washers. Articulation required: one yaw joint at the collar; sign bracket rotates around the post. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,sign swivel post
single_yaw_axis_module_005,single_yaw_axis_module,Single yaw axis module,"Create a realistic teaching yaw module. Geometry/details required: color-coded fixed base, rotating disk, central axle, bearing ring, and simple arrow geometry. Articulation required: one vertical revolute joint with exact tests for supported centered rotation. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,teaching yaw module
single_pitch_axis_module_001,single_pitch_axis_module,Single pitch axis module,"Create a realistic tilting lamp head bracket. Geometry/details required: fixed U-shaped yoke, cylindrical lamp head, side pivot pins, lens ring, rear cap, and small base plate. Articulation required: one horizontal pitch joint through the side pivots. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,tilting lamp head bracket
single_pitch_axis_module_002,single_pitch_axis_module,Single pitch axis module,"Create a realistic adjustable panel tilt mount. Geometry/details required: fixed base, two side cheeks, tilting rectangular panel, axle pins, washers, and stop tabs. Articulation required: one horizontal revolute pitch joint with limited tilt. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,adjustable panel tilt mount
single_pitch_axis_module_003,single_pitch_axis_module,Single pitch axis module,"Create a realistic tablet stand tilt plate. Geometry/details required: wide foot, rear hinge barrel, tilting rectangular plate, rubber pads, and support rib. Articulation required: one pitch joint letting the plate lean through realistic viewing angles. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,tablet stand tilt plate
single_pitch_axis_module_004,single_pitch_axis_module,Single pitch axis module,"Create a realistic vent flap module. Geometry/details required: rectangular frame, single broad flap blade, side axle bosses, handle lip, and seal rim. Articulation required: one pitch joint along the flap width; flap opens within the frame. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,vent flap module
single_pitch_axis_module_005,single_pitch_axis_module,Single pitch axis module,"Create a realistic teaching pitch joint. Geometry/details required: color-coded fixed bracket, moving block, horizontal axle cylinder, washers, and visible stop blocks. Articulation required: one pitch revolute joint with exact tests for axis placement and range. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,teaching pitch joint
turntable_001,turntable,Turntable,"Create a realistic simple display turntable. Geometry/details required: low circular base, rotating top disk, beveled rim, center cap, rubber feet, and a small switch detail. Articulation required: one vertical yaw joint; top disk rotates as one link. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,simple display turntable
turntable_002,turntable,Turntable,"Create a realistic record player platter. Geometry/details required: rectangular plinth, circular platter, rubber mat, center spindle, and fixed tonearm-shaped detail. Articulation required: one vertical revolute joint for platter and spindle. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,record player platter
turntable_003,turntable,Turntable,"Create a realistic cake decorating turntable. Geometry/details required: wide pedestal base, rotating cake disk, textured grip edge, center bearing collar, and stable foot. Articulation required: one vertical yaw joint; disk stays seated on pedestal. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,cake decorating turntable
turntable_004,turntable,Turntable,"Create a realistic lab sample rotary stage. Geometry/details required: square base, circular rotating stage, radial tick marks, center clamp, and three leveling feet. Articulation required: one yaw joint around the center axis. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,lab sample rotary stage
turntable_005,turntable,Turntable,"Create a realistic bearing cutaway turntable. Geometry/details required: fixed bottom ring, rotating top ring, visible ball-track beads as fixed visuals, and central hub. Articulation required: one yaw joint with exact support/contact tests. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,bearing cutaway turntable
lazy_susan_001,lazy_susan,Lazy Susan,"Create a realistic round dining lazy susan. Geometry/details required: wood-toned circular tray, fixed lower disk, thin bearing seam, raised rim, and subtle radial grooves. Articulation required: one vertical yaw joint for the tray. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,round dining lazy susan
lazy_susan_002,lazy_susan,Lazy Susan,"Create a realistic spice carousel tray. Geometry/details required: fixed base, rotating circular tray, raised rim, center handle, and simple spice block placeholders. Articulation required: one yaw joint rotating the tray and handle together. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,spice carousel tray
lazy_susan_003,lazy_susan,Lazy Susan,"Create a realistic cabinet corner lazy susan. Geometry/details required: fixed central pole, rotating semicircular shelf, raised lip, support collar, and floor plate. Articulation required: one yaw joint around the pole; shelf captured by collars. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,cabinet corner lazy susan
lazy_susan_004,lazy_susan,Lazy Susan,"Create a realistic plastic pantry turntable. Geometry/details required: low white base, rotating tray with high rim, molded ribs, front label tab, and center hub cap. Articulation required: one vertical yaw joint with clear tray/base seam. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,plastic pantry turntable
lazy_susan_005,lazy_susan,Lazy Susan,"Create a realistic transparent bearing lazy susan. Geometry/details required: clear-looking top disk, fixed bottom disk, visible bearing beads, center fastener, and colored direction arrows. Articulation required: one yaw joint with exact tests for supported bearing ring. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,transparent bearing lazy susan
sliding_window_001,sliding_window,Sliding window,"Create a realistic single sash sliding window. Geometry/details required: outer rectangular frame, one fixed glass pane, one movable sash, top/bottom rails, rubber seals, and pull handle. Articulation required: one horizontal prismatic joint for the sliding sash. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,single sash sliding window
sliding_window_002,sliding_window,Sliding window,"Create a realistic small bathroom slider. Geometry/details required: compact vinyl frame, frosted panes, sliding sash with handle groove, top and bottom tracks, and drain slots. Articulation required: one horizontal prismatic sash motion. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,small bathroom slider
sliding_window_003,sliding_window,Sliding window,"Create a realistic service hatch window. Geometry/details required: kiosk-style metal frame, sliding glass pane, lower rail, finger pull, and lock block. Articulation required: one prismatic joint opening the service window. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,service hatch window
sliding_window_004,sliding_window,Sliding window,"Create a realistic wood cabin sliding window. Geometry/details required: wood outer frame, sliding inner sash, muntin bars, lower track, side stop blocks, and brass latch. Articulation required: one horizontal prismatic joint with realistic travel stops. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,wood cabin sliding window
sliding_window_005,sliding_window,Sliding window,"Create a realistic teaching sliding window cutaway. Geometry/details required: color-coded fixed frame, movable sash, transparent pane, visible guide channels, rollers, and stop tabs. Articulation required: one prismatic joint with exact tests for track capture. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,teaching sliding window cutaway
garden_gate_001,garden_gate,Garden gate,"Create a realistic simple picket gate. Geometry/details required: two fixed posts, rectangular gate frame, vertical pickets, diagonal brace, hinge barrels, latch catch, and wood material. Articulation required: one vertical revolute joint on the hinge side. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,simple picket gate
garden_gate_002,garden_gate,Garden gate,"Create a realistic metal tube garden gate. Geometry/details required: fixed square posts, welded tube gate frame, vertical bars, hinge tabs, latch loop, and dark metal finish. Articulation required: one vertical hinge joint with captured hinge ears. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,metal tube garden gate
garden_gate_003,garden_gate,Garden gate,"Create a realistic short cottage gate. Geometry/details required: low fence posts, small crossbuck gate, rounded pickets, two hinge plates, and latch handle. Articulation required: one vertical revolute joint with 0 to 100 degree swing. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,short cottage gate
garden_gate_004,garden_gate,Garden gate,"Create a realistic modern slat gate. Geometry/details required: rectangular posts, horizontal wood slats, black side frame, hinge blocks, and magnetic latch detail. Articulation required: one vertical hinge axis along the side frame. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,modern slat gate
garden_gate_005,garden_gate,Garden gate,"Create a realistic teaching garden gate. Geometry/details required: color-coded fixed posts, swinging gate leaf, hinge pin cylinders, latch receiver, and stop block. Articulation required: one vertical revolute joint with exact tests for closed and open poses. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,teaching garden gate
barrier_gate_001,barrier_gate,Barrier gate,"Create a realistic parking boom barrier. Geometry/details required: fixed pedestal cabinet, long striped boom arm, side hinge hub, counterweight block, warning light, and base bolts. Articulation required: one pitch revolute joint lifting the boom upward. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,parking boom barrier
barrier_gate_002,barrier_gate,Barrier gate,"Create a realistic manual road barrier. Geometry/details required: fixed post, hinged wooden beam, diagonal brace, latch receiver post, and striped paint. Articulation required: one pitch hinge joint raising the beam. Keep the design intentionally simple and robust: one primary moving joint, a clearly fixed base or frame, and every moving link visibly supported. Use believable proportions, clear colors/materials, chamfered or rounded edges, and exact prompt-specific tests for the mechanism, support/contact, closed pose, open/extended pose, and the most important visible details. Keep the URDF open-tree; if small seated or nested overlaps are visually valid, use scoped overlap allowances with exact proof checks rather than distorting the geometry.",openrouter,tencent/hy3-preview:free,high,200,,sdk,manual road barrier
