row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,sdk_package,label,design_audit
gemini31pro_sample50_011_camera_lens_018,camera_lens,Camera Lens,"A telephoto zoom lens with a long outer barrel, an extending inner barrel, a focus ring, and a rotating tripod foot collar with a lock knob. The focus ring rotates continuously, the inner barrel slides prismatically along the optical axis, the collar rotates continuously around the main barrel, and the lock knob rotates continuously on its short threaded shaft. Wildlife-lens scale.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_camera_lens_7dd6e6d4f33c45e8b9fa71e8fbbd508b,false
gemini31pro_sample50_012_row_0076,car_sunroof_cassette,Car sunroof cassette,"A flush sunroof cassette with a rectangular aluminium frame, a glass panel that tilts up at the rear on a revolute hinge and slides rearward on prismatic guide rails.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_car_sunroof_cassette_0004,false
gemini31pro_sample50_013_casino_machine_003,casino_machine,Casino Machine,"A bar-top video poker terminal with a shallow cabinet, a single front screen, and a short control shelf above a cash box door. The control shelf remains distinct from the screen surround and carries a row of rectangular hold buttons. The cash-box door rotates on a vertical hinge, and the hold buttons articulate independently as small prismatic push controls. Bar-top gaming scale.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_casino_machine_a046c86a3fe440ccb808c0ff8cf8e89d,false
gemini31pro_sample50_014_row_1304,ceiling_fan,Ceiling fan,A large industrial three-blade HVLS ceiling fan with a round hub and three wide rectangular paddle blades on long arms. The blade and hub assembly rotates continuously about the vertical axis. Each blade arm is fixed to the hub.,gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_ceiling_fan_ba22aaddd75d4180a4e0cbb41a287dac,false
gemini31pro_sample50_015_row_1081,desk_with_drawer,Desk with drawer,"A Murphy fold-down wall desk with a rectangular wall cabinet body, a fold-down work leaf, and a single drawer in the cabinet. The leaf hinges on a revolute joint at the cabinet's lower front edge. The drawer slides prismatically from the cabinet body.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_desk_with_drawer_f10b51e7c9444ee780e12186fd2db63c,false
gemini31pro_sample50_016_desktop_hole_punch_with_articulated_components_008,desktop_hole_punch_with_articulated_components,Desktop hole punch with articulated components,"A compact desk hole punch with a rounded handle, a shallow base, and a hinged waste-bin door under the punch head. The handle rotates on a rear transverse hinge, and the waste-bin door rotates downward on a short hinge along the lower edge of the housing. Small office-tool scale.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_desktop_hole_punch_with_articulated_components_db4144a3011b4498bcde1a043c9904a0,false
gemini31pro_sample50_017_desktop_hole_punch_with_articulated_components_011,desktop_hole_punch_with_articulated_components,Desktop hole punch with articulated components,"A slim desktop hole punch with a stamped metal handle, a flat base, and a lock clip that holds the handle down when stored. The handle rotates on a rear transverse hinge, and the lock clip rotates on a short pivot at the front of the base. Compact desk tool scale.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_desktop_hole_punch_with_articulated_components_7acd9139061b4711802f1d78ec4148f7,false
gemini31pro_sample50_018_row_0302,desktop_pc_tower,Desktop PC tower,"A full-tower workstation with a tall rectangular steel body, a large side panel on two rear revolute hinge pins, a front door panel on a left-edge revolute hinge covering drive bays, and a removable top ventilation mesh lid on two rear revolute hinge pins.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_desktop_pc_tower_36721af34e2042b5aa79df08f65e1951,false
gemini31pro_sample50_019_display_freezer_with_sliding_glass_lids_006,display_freezer_with_sliding_glass_lids,Display freezer with sliding glass lids,"A low island freezer with three sliding glass lids, a deep insulated body, and a recessed control area at one corner, plus a temperature-control knob on the end wall. the three lid panels remain distinct framed pieces rather than one large sheet, and the knob remains a separate control in the end panel. All three glass lids slide prismatically along their top rails, and the temperature-control knob rotates continuously on its short shaft. Retail freezer scale.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_display_freezer_with_sliding_glass_lids_a8bcd76e46754ed99750373f43dbbe39,false
gemini31pro_sample50_020_row_1110,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A retail jewelry showcase with a wide glass-top rectangular cabinet body, three velvet-lined drawers in the front face, and two hinged glass side doors. Each front drawer slides prismatically on guide rails. Each glass side door opens on a revolute hinge at its vertical edge.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_drawer_cabinet_with_sliding_drawers_d9b3813d1e7a4204929050f394a22cce,false
gemini31pro_sample50_021_row_1339,easel,Easel,"A counterbalanced studio easel with a wide base frame, two tall vertical uprights, and a balanced canvas cradle that slides on the uprights. The canvas cradle slides prismatically on two guide rails on the uprights.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_easel_358f4c66d33942239e90e58daa836c0d,false
gemini31pro_sample50_022_folding_arm_chain_to10_realism_high_10,folding_arm_chain,Folding arm chain,"A compact folding linkage with a grounded anchor foot, three serial bars, and a hook-like end tab meant to catch or support a small panel. The bar lengths should differ enough that the folded package looks intentional rather than uniformly repetitive. The assembly should read as real utility hardware with machined pins, simple washers, plate offsets, and practical clearances through the fold path. The mechanism is a three-joint revolute chain folding in one plane from the anchored root. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_folding_arm_chain_86d7e2458f4f44a7afda852c89996b8c,false
gemini31pro_sample50_023_glasses_12,glasses,Glasses,"A pair of rectangular office glasses with spring-hinge temples. The front frame has straight brow lines, side hinge blocks, and a pair of slender temple arms with short spring segments near the hinges. Each temple rotates on its side hinge, and each spring segment rotates on its own small hinge axis behind the frame.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_glasses_6f8cc1a85dff481d9a35f5ae30309e78,false
gemini31pro_sample50_024_globe_11,globe,Globe,"An antique desk globe with a tilted meridian and a four-foot pedestal base. The sphere is carried between polar pivots inside the meridian, and the meridian rises from a short central post above the base. The globe rotates continuously about its polar axis, and the meridian tilts on a horizontal revolute axis through the side supports.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_globe_ad2a9540145a48efa23fcf234cc82ca0,false
gemini31pro_sample50_025_hinged_window_or_hatch_19,hinged_window_or_hatch,Hinged window or hatch,"A cellar hatch door with a thick insulated panel and a locking handle. The heavy rectangular lid is mounted on one side of the opening frame with two exposed hinges. The lid rotates on a side-mounted revolute hinge axis, and the locking handle rotates on its own pivot near the free edge.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_hinged_window_or_hatch_39d3f89d38814174856d59b21987554d,false
gemini31pro_sample50_026_opposed_twinslide_gripper_to20_detail_high_01,opposed_twinslide_gripper,Opposed twin-slide gripper,A carriage-block opposed gripper. A grounded center body supports two mirrored jaw carriages with compact fingers facing a common pickup zone. The left and right jaw carriages are separate prismatic joints along the shared closing axis.,gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_opposed_twinslide_gripper_ab808cbd9f134bf588bd55c2e49b673c,false
gemini31pro_sample50_027_orthogonal_xz_stage_to10_realism_high_10,orthogonal_xz_stage,Orthogonal XZ stage,"A side-fed lift stage with a fixed base beam, a moving lower carriage, and a narrow vertical ram rising from that carriage to support a small platform. The horizontal and vertical motions should stay visually distinct, with the ram clearly mounted to the traveling base carriage. Push the realism with machined rails, bearing caps, ribbed carriage geometry, and practical clearances around the vertical guide system. The lower stage is a prismatic horizontal axis and the upper stage is a prismatic vertical axis mounted on the moving carriage. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_orthogonal_xz_stage_e108c84ca2e74282be742f60eb6bd972,false
gemini31pro_sample50_028_orthogonal_xz_stage_to20_detail_high_03,orthogonal_xz_stage,Orthogonal XZ stage,An under-plate XZ transfer axis. A top output pad is carried by a vertical slide mounted on a moving horizontal carriage below it. The lower stage is a horizontal prismatic joint and the upper stage is a vertical prismatic joint.,gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_orthogonal_xz_stage_7ff1067c41244424820a309463771172,false
gemini31pro_sample50_029_overbed_table_005,overbed_table,Overbed table,"A home-care overbed table with an offset pedestal base, a rectangular laminate top, a height collar, and twin front casters tucked under the patient side, plus locking casters at the base corners. the vertical post rises from one side of the base so the top can reach over a bed or recliner, and the wheel forks remain individually visible under the base frame. The post slides prismatically for height adjustment, the collar knob rotates continuously on its threaded hub, and the casters rotate continuously on their wheel axles, and the caster lock tabs rotate on their small local pivots. Home-care furniture scale.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_overbed_table_440f8133109c4695990d95b56036db3c,false
gemini31pro_sample50_030_rec_radar_dish_on_pedestal_0001,parabolic_dish_on_azimuth_elevation_mount,Parabolic dish on azimuth-elevation mount,"A realistic, highly detailed radar dish mounted on a sturdy pedestal with a convincing dish form, support structure, and technical equipment character. The aiming motion articulates naturally, and the assembly should feel like real monitoring or defense hardware.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_radar_dish_on_pedestal_0001,false
gemini31pro_sample50_031_pet_door_flap_01,pet_door_flap,Pet door flap,"A small pet door insert with a rectangular frame and a hinged flap. The outer frame mounts in an opening, the thin flap panel hangs from the top edge, and two small lock sliders sit in side tracks below the flap. The flap swings on a horizontal upper revolute axis, and the lock sliders move prismatically in their side channels.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_pet_door_flap_5b6df573f8df433bbc34a0a7242d7830,false
gemini31pro_sample50_032_pickup_tailgate_01,pickup_tailgate,Pickup tailgate,"A pickup truck tailgate without the rest of the truck body. A wide rectangular tailgate panel fits between short bed-side stubs, with hinge hardware at the bottom corners and a latch handle band across the upper outer face. The tailgate rotates downward on a lower transverse revolute axis, and the latch handle rotates on its own pivot in the tailgate skin.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_pickup_tailgate_da5ca1b7dc064b7ab01868f863ec3300,false
gemini31pro_sample50_033_rec_prismaticrevolute_chain_0001,prismaticrevolute_chain,Prismatic-revolute chain,A machine fixture with one horizontal prismatic carriage carrying a single rotating inspection flap.,gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_prismaticrevolute_chain_0001,false
gemini31pro_sample50_034_row_1012,remote,Remote,"A satellite remote with a wide rectangular body, a flip-down guard panel over the dish-control buttons, and a battery door. The flip guard opens on a revolute hinge at its bottom edge. The battery door on the rear slides prismatically along the body's short axis.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_remote_2e68f2a21d2e45858529af183e073c87,false
gemini31pro_sample50_035_retractable_utility_knife_11,retractable_utility_knife,Retractable utility knife,"A snap-lock utility knife with a sliding blade carriage and a thumb slider on top. The rigid handle body surrounds a central blade carrier, and the slider sits in a long guide slot along the spine. The blade carriage slides prismatically along the handle axis, and the thumb slider translates with it in the top guide slot.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_retractable_utility_knife_798e97109061433d8b043a2c814d3a00,false
gemini31pro_sample50_036_revoluteprismatic_chain_to15_detail_high_03,revoluteprismatic_chain,Revolute-prismatic chain,A wall-backed swing-and-slide fixture. A rigid backplate supports a hinged main link with a small carried ram at the far end. The main link is a revolute joint and the carried ram is a distal prismatic joint.,gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_revoluteprismatic_chain_3fc541848f2b45f5863d55ce16c3c57e,false
gemini31pro_sample50_037_row_1048,revolving_door,Revolving Door,A round stainless-steel three-wing revolving door with mirror-polished drum and wing frames. A central stainless post carries three equal stainless-framed rectangular wings. The wing assembly rotates continuously about the vertical axis.,gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_revolving_door_a3ba020e24a443e9980b0abb1430a830,false
gemini31pro_sample50_038_shoulderelbowwrist_arm_to4_medium_04,shoulderelbowwrist_arm,Shoulder-elbow-wrist arm,"A shoulder-elbow-wrist arm. A base pedestal carries an upper arm, a forearm, and a short wrist link ending at a tool flange. The shoulder and elbow are revolute joints about parallel horizontal axes with roughly 120 degrees each way and 135 degrees of forward travel, and the wrist is a third revolute joint near the flange with about 90 degrees each way.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_shoulderelbowwrist_arm_0004,false
gemini31pro_sample50_039_singleleaf_drawbridge_backfill_6,singleleaf_drawbridge,Single-leaf drawbridge,"Create a cost-optimized mass-manufacturable Singleleaf drawbridge. Base architecture: a fixed support frame and one rotating bridge leaf on side bearings. Reduce part count, simplify molds/extrusions/stampings, and keep assembly order obvious with realistic snap/bolt/clamp interfaces. Bridge leaf rotation should be supported by heavy side pivots/trunnions. Every piece must have a believable attachment path; no floating or orphaned components. No floating parts.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_singleleaf_drawbridge_f484d3d82e524813a32011e46a9a929d,false
gemini31pro_sample50_040_stand_mixer_016,stand_mixer,Stand Mixer,"A bakery-prep stand mixer with a thick pedestal base, a reinforced bowl carriage supporting a large bowl, and a robust tilt head carrying a C-shaped dough hook. The bowl moves on a short prismatic slide at the base front, the head rotates upward on a rear horizontal revolute hinge, the hook spins continuously beneath the head, the speed selector on the base rotates on a small revolute pivot, and the head-lock release on the base translates prismatically.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_stand_mixer_097f1adc5cec45b8a775fb0a84b62b43,false
gemini31pro_sample50_041_studio_spotlight_on_yoke_012,studio_spotlight_on_yoke,Studio spotlight on yoke,"A theatre spotlight on a tall stand with a telescoping center column and a yoke-mounted can fitted with a pull-out gel frame. The center column slides prismatically within the lower stand sleeve, the yoke pans on a vertical joint at the stand head, the can tilts on a horizontal hinge, and the gel frame slides prismatically in short front guide slots. Stage rigging scale.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_studio_spotlight_on_yoke_d7dcaeb974a7434c8eb29336411d02f1,false
gemini31pro_sample50_042_syringe_backfill_14,syringe,Syringe,"A hand syringe. A cylindrical barrel holds a plunger rod and plunger head, ending in a nozzle tip. Joints: the plunger translates prismatically along the barrel axis. Use fewer, larger structural pieces around the sliding path.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_syringe_945af6966659440f94df820481c62974,false
gemini31pro_sample50_043_tower_fan_with_rotary_controls_002,tower_fan_with_rotary_controls,Tower fan with rotary controls,"A modern tower fan with a tall rectangular housing, a circular pedestal base, and a top control deck carrying rotary knobs, plus a carry handle integrated into the rear of the top cap. the tower body stays visibly separate from the base joint that provides oscillation, and the handle remains a real opening or supported bridge in the cap. The tower body oscillates on a vertical revolute joint above the base, the internal blower wheel rotates continuously about the vertical center axis, and the rotary controls turn continuously on their local axes. Residential tower-fan scale.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_tower_fan_with_rotary_controls_c23bcbc7114b484290d573db335cd72d,false
gemini31pro_sample50_044_toy_model_planes_backfill_15,toy_model_planes,Toy model planes,"A small propeller model airplane. A fuselage carries fixed wings and tail, with a nose propeller and a simple landing gear or display peg under the belly. Joints: the propeller spins continuously about the nose axis. Add one fixed mounting flange, foot, or wall plate as a secondary support feature.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_toy_model_planes_224a620784514fa89ff49d94880aae60,false
gemini31pro_sample50_045_tv_wall_mount_to15_detail_high_04,tv_wall_mount,TV wall mount,"A service-bay TV wall bracket. A grounded wall mount carries a stout primary arm, a slimmer secondary arm, and a rectangular mounting frame with visible pan-and-tilt support. The primary and secondary arms rotate on revolute joints, and the mounting frame adds one swivel revolute and one tilt revolute.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_tv_wall_mount_60ed062b9a3c41ccb41d7ac51183d919,false
gemini31pro_sample50_046_twostage_telescoping_slide_to1500_rebalanced_high_01,twostage_telescoping_slide,Two-stage telescoping slide,A two-stage telescoping slide. A grounded outer sleeve carries an intermediate member and an extending output member with a small end plate. The two stages slide on serial prismatic joints along the same axis.,gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_twostage_telescoping_slide_727cdb052c5344778d37ef8490624950,false
gemini31pro_sample50_047_usb_drive_with_swivel_cover_backfill_6,usb_drive_with_swivel_cover,USB drive with swivel cover,"A USB drive with a swivel cover. A compact body carries the connector, and a U-shaped cover wraps around the body on a side pin. Joints: the cover rotates continuously about the side pivot axis. Make the rotating element narrow and long.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_usb_drive_with_swivel_cover_ec6463e71d274cebb37611f7739d1582,false
gemini31pro_sample50_048_vacuum_cleaner_with_articulated_wand_backfill_1,vacuum_cleaner_with_articulated_wand,Vacuum cleaner with articulated wand,"Design Vacuum cleaner with articulated wand as a field-service workhorse. Build it around a vacuum body with articulated wand segments and floor nozzle. Prioritize chunky hardware, replaceable wear parts, clear maintenance access, and robust tolerances for repeated use. Wand/nozzle articulation should be jointed with collars and pivots. Every part must be connected by real brackets, shafts, hinges, rails, collars, weldments, or housings; absolutely no floating geometry. No floating parts.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_vacuum_cleaner_with_articulated_wand_7cfe1e75344c47219e3e6297de2fe6d2,false
gemini31pro_sample50_049_wheelbarrow_backfill_5,wheelbarrow,Wheelbarrow,"A wheelbarrow. A tray sits between two handles, with one front wheel in a fork and two resting legs at the rear. Joints: the front wheel rotates continuously about its axle. Use slimmer tubular members and a lighter open-frame body.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_wheelbarrow_affd6c7c3a6e4899b12ab7c2cb71cdf8,false
gemini31pro_sample50_050_zippo_lighter_006,zippo_lighter,Zippo lighter,"A slim lighter with a tall narrow case, a side-hinged lid, and a compact chimney insert, plus a lift-out insert fit inside the lower shell. the narrow case proportions stay believable for a real slim pocket lighter, and the insert remains visibly removable from the outer case. The lid rotates on a side hinge line and the striker wheel rotates continuously on its axle above the chimney, and the insert slides prismatically out of the outer case along the case height axis. Slim pocket-lighter scale.",gemini,gemini-3.1-pro-preview,high,300,sdk,Gemini sample from rec_zippo_lighter_86f465d8542d42f3a821bfaf0535c92e,false
