row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,sdk_package,label
coaxial_rotary_stack_to10_realism_high_09,coaxial_rotary_stack,Coaxial rotary stack,"A nested ring turntable with a low platter, a thick intermediate ring, and a compact upper fixture cup carried on the same upright centerline. Each concentric stage should have its own housing break, flange lip, or cap interface so the motion hierarchy is obvious at a glance. The assembly should feel like real indexing hardware with stepped castings, machined ring faces, cap screws, and sensible clearances between concentric members. Each stage rotates independently as a revolute joint about the common vertical axis with visible support at every level. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Coaxial rotary stack Realism Backfill 9
coaxial_rotary_stack_to10_realism_high_10,coaxial_rotary_stack,Coaxial rotary stack,"A coaxial rotary fixture stack with a broad lower turntable, a mid-height drum ring, and a compact top platen mounted concentrically above it. The lower stage should feel foundational, the middle stage should feel like a secondary indexing body, and the top stage should feel like a small tooling interface. Use realistic detailing such as seal grooves, bolt circles, split retainers, and layered housings that imply real bearings and service access. The lower, middle, and top stages are individual revolute joints about the same vertical centerline. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Coaxial rotary stack Realism Backfill 10
dual_independent_finger_chains_to10_realism_high_08,dual_independent_finger_chains,Dual independent finger chains,"A two-finger manipulator core with a split palm block and two unequal finger chains mounted side by side on separate pedestals, one ending in a rounded pad and the other in a flat nib. Each finger should use three rigid phalanx links with exposed knuckle barrels and side plates so the mechanism stays mechanical rather than organic. Make it read like real robot hardware with machined root blocks, cap screws, pad inserts, and believable clearances around the knuckles and fingertip geometry. Both fingers have their own base, middle, and distal revolute joints in one bending plane, and the two chains stay mechanically independent. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Dual independent finger chains Realism Backfill 8
dual_independent_finger_chains_to10_realism_high_09,dual_independent_finger_chains,Dual independent finger chains,"A compact robot pinch hand with a central palm saddle, two slender finger chains, and offset root knuckles that give each finger its own support block. One finger can be longer and straighter while the other is shorter with a hooked tip so the pair feels purpose-built instead of mirrored by default. The assembly should feel production-real with grounded palm mass, machined hinge barrels, replaceable fingertip pads, and clear parting lines where housings meet brackets. Each finger is a serial three-joint revolute chain bending in one plane from a separate base pivot on the palm. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Dual independent finger chains Realism Backfill 9
dual_independent_finger_chains_to10_realism_high_10,dual_independent_finger_chains,Dual independent finger chains,"A bench gripper hand study with a thick rear palm plate, paired finger towers, and two tapered finger chains that sit close together but do not share links or couplers. The fingers should show clear mechanical hierarchy from heavy root modules to lighter distal links, with different tip geometry at each end. Use realistic hard-surface detailing like bearing caps, pin bosses, machined spacers, and plausible section thickness where the links carry load. Each finger carries three revolute joints from root to tip, and both chains articulate independently from the fixed palm structure. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Dual independent finger chains Realism Backfill 10
dualcolumn_lift_carriage_to10_realism_high_08,dualcolumn_lift_carriage,Dual-column lift carriage,"A heavy lift carriage module with two rectangular guide columns, a welded base frame, an upper tie beam, and a broad carriage plate that wraps the columns with boxed guide shoes. The fixed frame should feel planted and the moving carriage should read as a captured sliding assembly rather than a plate hovering between posts. Give it real machine realism with thick base feet, machined guide interfaces, carriage ribs, hard-stop pads, and believable load paths into the uprights. The carriage moves on one vertical prismatic joint along the column axis while the frame remains fixed. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Dual-column lift carriage Realism Backfill 8
dualcolumn_lift_carriage_to10_realism_high_09,dualcolumn_lift_carriage,Dual-column lift carriage,"A clean-room style lift axis with twin round posts, a compact base can, a narrow top bridge, and a precise carriage block carrying a small rectangular table. The moving carriage should show paired bearing sleeves or guide blocks on the two posts so the support is explicit from every view. The assembly should feel like real precision equipment with polished guide posts, machined end plates, trim covers only where needed, and practical top-and-bottom stops. One prismatic joint lifts the carriage vertically along the post direction. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Dual-column lift carriage Realism Backfill 9
dualcolumn_lift_carriage_to10_realism_high_10,dualcolumn_lift_carriage,Dual-column lift carriage,"A compact stacker mast module with two tall side channels, a lower crossmember, an upper crosshead, and a rectangular carriage frame centered between the columns. The carriage should look like it truly wraps the guides, with rollers, shoes, or bearing blocks occupying believable space on the uprights. Push the realism with welded channel geometry, bolted wear strips, carriage ribs, and sensible clearances between the moving frame and the mast structure. The carriage is a single prismatic stage traveling along the vertical guide direction. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Dual-column lift carriage Realism Backfill 10
dualrail_gantry_axis_to10_realism_high_08,dualrail_gantry_axis,Dual-rail gantry axis,"A tabletop gantry axis with two long side rails, a stiff bridge beam spanning them, and a hanging tool sled under the beam. The bridge and the sled should be visibly different scales so the two motions stay easy to read and the load path feels honest. Make it feel like real automation hardware with linear guide blocks, machined rail supports, bridge stiffeners, wipers, and practical end-stop geometry. The bridge is a prismatic carriage along the rail direction, and the tool sled is a second prismatic carriage along the beam direction. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Dual-rail gantry axis Realism Backfill 8
dualrail_gantry_axis_to10_realism_high_09,dualrail_gantry_axis,Dual-rail gantry axis,"A metrology bridge axis with low side frames, twin rails on a base deck, a tall crossbeam carriage, and a compact center truck riding across the crossbeam. The fixed deck, moving bridge, and moving truck should each have their own clearly visible guide hardware and distinct massing. Use believable details like shoulder bolts, bearing caps, cover strips, sensor tabs, and enough beam depth that the assembly reads as a real precision machine axis. The crossbeam carriage slides prismatically along the twin rails, and the center truck slides prismatically across the beam. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Dual-rail gantry axis Realism Backfill 9
dualrail_gantry_axis_to10_realism_high_10,dualrail_gantry_axis,Dual-rail gantry axis,"A wide machine gantry with two parallel base rails, a boxy moving portal, and a compact carriage nested into the front face of the portal beam. The portal should feel rigid and supported on both rails while the small carriage reads as a secondary axis mounted on the portal itself. The realism should come from stout end trucks, machined rail pads, cover flanges, and believable bridge proportions instead of abstract blocks. The portal is one prismatic axis along the base rails and the nested carriage is a second prismatic axis across the beam. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Dual-rail gantry axis Realism Backfill 10
fingerlike_phalanx_chain_to10_realism_high_08,fingerlike_phalanx_chain,Finger-like phalanx chain,"An industrial finger module with a thick root knuckle, a tapered middle link, a short distal link, and a broad pad tip. The links should feel rigid and mechanical, built from side plates and pin barrels rather than any soft organic shell treatment. Use realistic detail such as machined hinge bosses, pad inserts, chamfered link edges, and believable thickness around the base knuckle. The root, middle, and distal joints are serial revolute joints bending in one plane. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Finger-like phalanx chain Realism Backfill 8
fingerlike_phalanx_chain_to10_realism_high_09,fingerlike_phalanx_chain,Finger-like phalanx chain,"A slim probing finger chain with three narrow phalanx links, double side cheeks at each knuckle, and a spatulate fingertip pad. The silhouette should feel long and tool-like, with each joint clearly called out by its hinge barrel and support cheeks. Make it read like real hardware with pinned knuckles, carefully sized spacers, hard stops near the root, and grounded mechanical proportions. All three articulations are revolute joints in a single bending plane from base to fingertip. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Finger-like phalanx chain Realism Backfill 9
fingerlike_phalanx_chain_to10_realism_high_10,fingerlike_phalanx_chain,Finger-like phalanx chain,"A compact grasping finger with a blocky root section, a curved mid link, and a squared fingertip on a short distal segment. The base should look like it belongs to a larger machine, with the moving links stepping down in scale away from the root. The realism should come from machined root geometry, clean pin interfaces, replaceable tip pads, and practical clearances between the bending segments. The chain uses three serial revolute joints from base to tip in one plane. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Finger-like phalanx chain Realism Backfill 10
folding_arm_chain_to10_realism_high_08,folding_arm_chain,Folding arm chain,"A folding support stay with a fixed root bracket, three flat bar links of different lengths, and a triangular end shoe. The links should overlap cleanly when folded and should read as stamped or fabricated hardware instead of generic placeholders. Give it realism with formed link edges, pressed ribs, shoulder bolts, end washers, and believable pad thickness at the grounded foot. The three link connections are revolute joints in one plane so the arm can fold near flat and extend outward. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Folding arm chain Realism Backfill 8
folding_arm_chain_to10_realism_high_09,folding_arm_chain,Folding arm chain,"A hatch-support arm with a base lug, a short first link, a long center link, a narrow terminal link, and a small mounting pad at the tip. The side plates and pivots should feel like practical sheet-metal or machined hardware with real overlap around the joint roots. Use believable details like clevis cheeks, spacer bushings, stop tabs, and formed end brackets that suggest a manufactured support mechanism. All three joints are revolute joints about parallel axes in one plane. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Folding arm chain Realism Backfill 9
folding_arm_chain_to10_realism_high_10,folding_arm_chain,Folding arm chain,"A compact folding linkage with a grounded anchor foot, three serial bars, and a hook-like end tab meant to catch or support a small panel. The bar lengths should differ enough that the folded package looks intentional rather than uniformly repetitive. The assembly should read as real utility hardware with machined pins, simple washers, plate offsets, and practical clearances through the fold path. The mechanism is a three-joint revolute chain folding in one plane from the anchored root. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Folding arm chain Realism Backfill 10
fourjoint_revolute_chain_to10_realism_high_08,fourjoint_revolute_chain,Four-joint revolute chain,"A long serial linkage with five slim box links, a fixed root foot, and a small square pad at the far end. The links should alternate slightly in length so the chain has a distinct rhythm and does not read as a copy-pasted ladder. Push the realism with hinge barrels, plate caps, localized ribs near the root, and enough section depth that the links feel mechanically honest. The four articulations are revolute joints about parallel axes in one plane. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Four-joint revolute chain Realism Backfill 8
fourjoint_revolute_chain_to10_realism_high_09,fourjoint_revolute_chain,Four-joint revolute chain,"A compact accordion-like arm with a root bracket, four successive hinge blocks, and five rigid links ending in a narrow fork tab. The chain should pack tightly when folded and stretch into a shallow arc when opened without losing the sense of supported pivots. Make it feel real with machined pin bosses, offset side plates, simple stop features, and believable spacing between the nested hinge blocks. Each hinge is a revolute joint about the same axis family in a single plane. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Four-joint revolute chain Realism Backfill 9
fourjoint_revolute_chain_to10_realism_high_10,fourjoint_revolute_chain,Four-joint revolute chain,"A calibration arm chain with a grounded base clevis, four moving hinge stations, and a rectangular pad carried by the terminal link. The assembly should show a clear progression from heavier root hardware to lighter distal members so it feels engineered for actual load and reach. Use realistic hard-surface detailing like end caps, cap screws, washer stacks, and practical joint spacing throughout the chain. The mechanism is a serial four-joint revolute chain with parallel hinge axes. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Four-joint revolute chain Realism Backfill 10
gear_assemblies_to10_realism_high_08,gear_assemblies,Gear Assemblies,"An exposed spur reduction assembly with a handwheel input, three parallel shafts, and a plate frame that keeps every gear visible from the side. The gear diameters should vary enough to make the ratio changes obvious, and each shaft should sit in its own believable bearing support. Make it feel like real shop hardware with machined shaft shoulders, keyed hubs, cover plates, standoffs, and practical spacing between rotating members. The input, idler, and output shafts are separate revolute joints about their supported axes with the spur gears meshed in one plane. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Gear Assemblies Realism Backfill 8
gear_assemblies_to10_realism_high_09,gear_assemblies,Gear Assemblies,"A right-angle transfer gearbox with a vertical input shaft carrying a bevel gear, a horizontal layshaft, and a second horizontal output shaft carrying a spur pair. The housing can stay partly open so the bevel mesh and the spur mesh remain visible, but every rotating member still needs a clear support path. Use believable gearbox realism with bearing cartridges, flange faces, shaft collars, bolt circles, and proper wall thickness around the support brackets. Each supported shaft is its own revolute joint on its bearing axis, with the gears arranged to read as one coherent power path. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Gear Assemblies Realism Backfill 9
gear_assemblies_to10_realism_high_10,gear_assemblies,Gear Assemblies,"A worm-driven indexing unit with a horizontal worm shaft, a vertical wheel spindle, and a small secondary spur gear mounted above the wheel hub. The frame should expose the worm, wheel, and upper gear set as one deliberate bench mechanism rather than a pile of separate parts. Push the realism with pillow blocks, retainer caps, keyed hubs, machined spacers, and believable clearances where the different gear families interact. The worm shaft, the wheel spindle, and the secondary output shaft are separate revolute joints about their own supported axes. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Gear Assemblies Realism Backfill 10
joystick_mechanism_to10_realism_high_08,joystick_mechanism,Joystick mechanism,"A low console joystick module with a shallow circular base cup, an outer gimbal ring, an inner trunnion cradle, and a short central stick capped by a knurled collar. The base should feel panel-mounted and the nested supports should fully explain the motion without relying on a decorative outer shell. Make it feel like a real industrial control with cast yokes, machined pivots, trim bezels only where needed, and believable thickness around the gimbal rings. The outer ring revolves about a left-to-right axis through side pivots, and the inner cradle revolves about an orthogonal front-to-back axis around the same control center. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Joystick mechanism Realism Backfill 8
joystick_mechanism_to10_realism_high_09,joystick_mechanism,Joystick mechanism,"A tall pedestal joystick with a rectangular base housing, an open cardan yoke, an inner frame, and a long tapered control lever. The support structure should read as robust hardware with a clear fixed base, a moving outer yoke, and a second moving inner cradle. Use realistic details like trunnion caps, guard plates, interface flanges, and a grounded lever socket so the control feels like a real machine subassembly. One revolute joint pitches the outer yoke about a transverse axis, and a second revolute joint rolls the inner frame about a perpendicular axis. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Joystick mechanism Realism Backfill 9
joystick_mechanism_to10_realism_high_10,joystick_mechanism,Joystick mechanism,"A compact guarded thumb-stick assembly with an octagonal bezel, a short outer fork, a tight inner ring, and a stubby control post rising from the center. The proportions should stay squat and dense so the mechanism reads like a console input rather than a free-standing lever. Push the realism with cast fork arms, machined pivot pins, trim retainers, and plausible surrounding structure where the stick enters the housing. The outer fork rotates about one horizontal axis and the inner ring rotates about the orthogonal horizontal axis. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Joystick mechanism Realism Backfill 10
lever_chain_to10_realism_high_08,lever_chain,Lever chain,"A three-lever linkage with a grounded base lug, a curved input lever, a short coupler lever, and a long output lever ending in a narrow tab. The bars should feel like stiff plate parts with pinned joints and just enough offset to avoid reading as a flat sketch. Make it read like real linkage hardware with machined pins, washer stacks, formed lever edges, and believable thickness around the root bracket. All three articulations are revolute joints about parallel axes in one plane. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Lever chain Realism Backfill 8
lever_chain_to10_realism_high_09,lever_chain,Lever chain,"A compact over-center style lever train with a fixed root bracket, three narrow lever bars, and a slotted end tab on the last member. The joint blocks should be obvious and slightly staggered so the chain has a distinct silhouette and a credible fold path. Use realistic detail such as stop pads, pin collars, side spacers, and formed plate transitions that suggest a fabricated mechanical linkage. The mechanism uses three serial revolute joints in one plane from the grounded root to the terminal tab. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Lever chain Realism Backfill 9
lever_chain_to10_realism_high_10,lever_chain,Lever chain,"A bench linkage study with a short grounded crank, a center transfer lever, and a longer output lever mounted on successive hinge bosses. The overall geometry should show a clear input side and output side instead of a perfectly symmetric bar chain. The realism should come from machined hinge bosses, practical fastener placement, modest ribbing, and believable lever proportions. The three bars articulate through three revolute joints about parallel hinge axes in one plane. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Lever chain Realism Backfill 10
linear_carriage_with_independent_rotary_endeffector_to10_realism_high_08,linear_carriage_with_independent_rotary_endeffector,Linear carriage with independent rotary end-effector,"An inspection rail module with a low base guide, a sliding carriage block, and a compact vertical spindle nose mounted on the carriage. The carriage and spindle should read as separate mechanical subsystems with visibly different support geometry and sensible clearance between them. Give it real machine detail with bearing blocks, machined rail pads, spindle caps, cover strips, and enough carriage mass that the rotary head feels grounded. The carriage slides prismatically along the rail axis, and the spindle rotates as its own revolute joint about a vertical local axis. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Linear carriage with independent rotary end-effector Realism Backfill 8
linear_carriage_with_independent_rotary_endeffector_to10_realism_high_09,linear_carriage_with_independent_rotary_endeffector,Linear carriage with independent rotary end-effector,"A hanging beam slide with a narrow carriage straddling the beam and a horizontal roller head projecting from the carriage face. The carriage should feel like a guided shuttle while the roller head feels like a supported rotating tool rather than a decorative nub. Use believable details like wheel guards, rail wipers, shoulder bolts, and machined end caps so the assembly feels like production equipment. The shuttle is a prismatic joint along the beam, and the roller head is a separate revolute joint about its own axle. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Linear carriage with independent rotary end-effector Realism Backfill 9
linear_carriage_with_independent_rotary_endeffector_to10_realism_high_10,linear_carriage_with_independent_rotary_endeffector,Linear carriage with independent rotary end-effector,"A compact transfer axis with a rectangular guide rail, a deep moving carriage, and a small rotary tool cartridge nested into the carriage front. The sliding and rotating functions should be visually decoupled so the axis stack stays obvious at a glance. Make it read as real automation hardware with machined guide interfaces, cartridge housings, protective plates, and realistic spacing around the rotary nose. The carriage is a prismatic stage on the rail and the tool cartridge is an independent revolute stage about its supported local axis. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Linear carriage with independent rotary end-effector Realism Backfill 10
mastmounted_fork_carriage_to10_realism_high_08,mastmounted_fork_carriage,Mast-mounted fork carriage,"A narrow fork carriage module with two upright C-channels, a top crosshead, a load backrest, and short pallet forks projecting from a compact carriage. The carriage should be visibly captured on the mast rails with guide shoes or rollers so its support is undeniable. Push the realism with channel flanges, wear plates, fork tabs, carriage ribs, and believable clearances between the moving frame and the mast. One prismatic joint moves the carriage vertically along the mast. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.4,high,40,sdk,Mast-mounted fork carriage Realism Backfill 8
