row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,sdk_package,label,design_audit
lever_chain_to4_medium_04,lever_chain,Lever chain,"A lever chain. A base lug supports three rigid lever bars in series with offset pin joints and a small end tab. All three joints are revolute about parallel axes in one plane, with enough range for the chain to fold compactly and extend into a shallow arc.",openai,gpt-5.4,med,35,sdk_hybrid,Lever chain Medium 4,false
linear_carriage_with_independent_rotary_endeffector_to4_medium_04,linear_carriage_with_independent_rotary_endeffector,Linear carriage with independent rotary end-effector,"A linear carriage with an independent rotary end-effector. A base rail carries a sliding carriage, and the carriage holds a short tool spindle on its own bearing housing. The carriage is prismatic along the rail about 200 mm, and the tool spindle is a separate revolute joint about its local axis with about 180 degrees each way.",openai,gpt-5.4,med,35,sdk_hybrid,Linear carriage with independent rotary end-effector Medium 4,false
mastmounted_fork_carriage_to4_medium_03,mastmounted_fork_carriage,Mast-mounted fork carriage,"A mast-mounted fork carriage. A vertical mast with two guide rails carries a rectangular fork carriage with twin tines projecting forward. The carriage slides prismatically up the mast about 300 mm while the tines stay rigid to the carriage.",openai,gpt-5.4,med,35,sdk_hybrid,Mast-mounted fork carriage Medium 3,false
mastmounted_fork_carriage_to4_medium_04,mastmounted_fork_carriage,Mast-mounted fork carriage,"A compact forklift-style mast module. Two upright channels and a top crosshead support a lift carriage with a load backrest and paired forks. One vertical prismatic joint moves the carriage on the mast rails about 250 mm.",openai,gpt-5.4,med,35,sdk_hybrid,Mast-mounted fork carriage Medium 4,false
monitor_mount_to4_medium_03,monitor_mount,Monitor mount,"A desk-clamped monitor mount shown without a screen. A clamp base carries a lower arm, upper arm, and VESA-style head plate with clear knuckle joints and a pan plate. The shoulder and elbow fold on parallel revolute axes about 120 degrees each way, the head tilts about 20 degrees each way, and the head pans about 45 degrees each way.",openai,gpt-5.4,med,35,sdk_hybrid,Monitor mount Medium 3,false
monitor_mount_to4_medium_04,monitor_mount,Monitor mount,"A wall-mounted monitor arm shown without a screen. A wall plate supports a primary link, a secondary link, and a compact tilt head with a rectangular mounting frame. The two arm joints fold about vertical pin axes, the head swivels about a vertical axis, and the tilt joint moves about a horizontal axis with roughly 15 to 20 degrees each way.",openai,gpt-5.4,med,35,sdk_hybrid,Monitor mount Medium 4,false
multisegment_foldout_arm_to4_medium_04,multisegment_foldout_arm,Multi-segment fold-out arm,"A multi-segment fold-out arm. A fixed base plate carries four short boxed links in series ending at a small platform bracket. The four revolute joints fold in one plane so the arm packs near the base and extends outward into a straight or slightly arched reach.",openai,gpt-5.4,med,50,sdk_hybrid,Multi-segment fold-out arm Medium 4,false
offsetaxis_rotary_stack_to4_medium_04,offsetaxis_rotary_stack,Offset-axis rotary stack,"An offset-axis rotary stack. A base turntable carries a raised side arm that supports a second rotary stage on a parallel but laterally offset axis, topped by a small flange. The base stage rotates about the main vertical axis and the upper stage rotates about the offset parallel axis, each roughly 120 degrees each way, with the base allowed to go continuous if needed.",openai,gpt-5.4,med,35,sdk_hybrid,Offset-axis rotary stack Medium 4,false
opposed_twinslide_gripper_to4_medium_03,opposed_twinslide_gripper,Opposed twin-slide gripper,"An opposed twin-slide gripper. A central body carries left and right jaws on mirrored linear slides with guide rails and a fixed mounting plate at the rear. The two jaws are separate prismatic joints along a common closing axis, each with about 40 mm travel toward the center.",openai,gpt-5.4,med,35,sdk_hybrid,Opposed twin-slide gripper Medium 3,false
opposed_twinslide_gripper_to4_medium_04,opposed_twinslide_gripper,Opposed twin-slide gripper,"An opposed twin-slide gripper with tall jaw fingers. A rectangular center housing supports two parallel guideways and two mirrored jaw carriages that approach a shared pickup zone. Each jaw carriage is a prismatic joint along the same closing axis with about 35 mm of travel.",openai,gpt-5.4,med,35,sdk_hybrid,Opposed twin-slide gripper Medium 4,false
orthogonal_xy_stage_to4_medium_04,orthogonal_xy_stage,Orthogonal XY stage,"A two-axis XY positioning stage. A base carries an X slide with a rectangular carriage, and that carriage supports a Y slide turned 90 degrees with a top table. The X and Y stages are prismatic joints along orthogonal horizontal axes, each with about 100 mm of travel each way from center.",openai,gpt-5.4,med,35,sdk_hybrid,Orthogonal XY stage Medium 4,false
orthogonal_xz_stage_to4_medium_04,orthogonal_xz_stage,Orthogonal XZ stage,"A two-axis XZ positioning stage. A base carries a horizontal X rail and carriage, and the carriage supports a vertical Z slide with a top pad. The X axis is prismatic about 100 mm each way horizontally and the Z axis is prismatic about 150 mm vertically.",openai,gpt-5.4,med,35,sdk_hybrid,Orthogonal XZ stage Medium 4,false
orthogonal_yz_stage_to4_medium_04,orthogonal_yz_stage,Orthogonal YZ stage,"A two-axis YZ positioning stage. A base frame carries a horizontal Y slide, and the Y carriage supports a vertical Z slide with a small tooling plate. The Y axis is prismatic about 100 mm each way and the Z axis is prismatic upward about 150 mm.",openai,gpt-5.4,med,35,sdk_hybrid,Orthogonal YZ stage Medium 4,false
pitchroll_module_to4_medium_04,pitchroll_module,Pitch-roll module,"A pitch-roll module. A base bracket carries a roll frame, and inside it a pitch cradle supports a small top plate. The outer roll joint rotates about the front-back axis about 45 degrees each way, and the inner pitch joint rotates about the left-right axis about 60 degrees each way.",openai,gpt-5.4,med,35,sdk_hybrid,Pitch-roll module Medium 4,false
portal_gantry_with_vertical_slide_to4_medium_03,portal_gantry_with_vertical_slide,Portal gantry with vertical slide,"A portal gantry with vertical slide. Two uprights and a top beam form the fixed frame, and a centered carriage runs along the beam with a short Z slide hanging beneath it. The beam carriage is prismatic across the gantry about 250 mm and the Z slide is prismatic vertically about 180 mm.",openai,gpt-5.4,med,35,sdk_hybrid,Portal gantry with vertical slide Medium 3,false
portal_gantry_with_vertical_slide_to4_medium_04,portal_gantry_with_vertical_slide,Portal gantry with vertical slide,"A compact portal gantry module. Twin side frames support a bridge, a small bridge truck rides under that bridge, and a vertical quill plate hangs from the truck. The truck moves prismatically along the bridge span about 180 mm and the quill moves prismatically down about 120 mm.",openai,gpt-5.4,med,35,sdk_hybrid,Portal gantry with vertical slide Medium 4,false
prismaticrevolute_chain_to4_medium_04,prismaticrevolute_chain,Prismatic-revolute chain,"A prismatic-revolute chain. A base rail carries a sliding carriage, and the carriage supports a hinged arm on a side clevis. The first joint is prismatic along the rail about 150 mm and the second is a revolute joint at the carriage about 90 degrees each way.",openai,gpt-5.4,med,35,sdk_hybrid,Prismatic-revolute chain Medium 4,false
prismaticrevoluteprismatic_chain_to4_medium_04,prismaticrevoluteprismatic_chain,Prismatic-revolute-prismatic chain,"A prismatic-revolute-prismatic chain. A base slide carries a pivot bracket, and the pivot bracket holds a second sliding stage aligned with the distal member. The root stage slides about 150 mm, the middle joint rotates about 90 degrees each way, and the distal stage slides about 80 mm along its own axis.",openai,gpt-5.4,med,35,sdk_hybrid,Prismatic-revolute-prismatic chain Medium 4,false
prismaticrevoluterevolute_chain_to4_medium_04,prismaticrevoluterevolute_chain,Prismatic-revolute-revolute chain,"A prismatic-revolute-revolute chain. A base rail carries a moving carriage, the carriage carries a shoulder link, and a short forelink hangs from an elbow hinge. The root is prismatic about 150 mm, then two serial revolute joints bend in one plane at roughly 90 degrees each way and 75 degrees each way.",openai,gpt-5.4,med,35,sdk_hybrid,Prismatic-revolute-revolute chain Medium 4,false
pushpull_plunger_chain_to4_medium_04,pushpull_plunger_chain,Push-pull plunger chain,"A push-pull plunger chain. A fixed housing guides a central plunger, and the plunger tip drives a short hinged lever at the front. The plunger is a prismatic joint along the housing axis about 50 mm, and the front lever is a revolute joint about a transverse pin with about 45 degrees of travel.",openai,gpt-5.4,med,35,sdk_hybrid,Push-pull plunger chain Medium 4,false
radial_arm_with_sliding_carriage_to4_medium_03,radial_arm_with_sliding_carriage,Radial arm with sliding carriage,"A radial arm with sliding carriage. A base column supports a horizontal arm that sweeps in plan, and a small carriage rides along the arm. The arm rotates about the vertical base axis roughly 120 degrees each way, and the carriage slides prismatically along the arm about 180 mm.",openai,gpt-5.4,med,35,sdk_hybrid,Radial arm with sliding carriage Medium 3,false
radial_arm_with_sliding_carriage_to4_medium_04,radial_arm_with_sliding_carriage,Radial arm with sliding carriage,"A shop radial-arm module. A short pedestal carries a rigid beam on a rotary shoulder, and a tool carriage travels along the top of that beam on guide rails. The shoulder is a revolute joint about a vertical axis and the carriage is a prismatic joint along the beam with about 150 mm of travel.",openai,gpt-5.4,med,35,sdk_hybrid,Radial arm with sliding carriage Medium 4,false
radial_arm_with_sliding_carriage_to4_medium_05,radial_arm_with_sliding_carriage,Radial arm with sliding carriage,"A column-mounted radial arm assembly. A vertical post supports a rotary turret, a horizontal beam extends from the turret, and a carriage slides under the beam to a small head plate. The turret rotates about the post axis roughly 90 to 120 degrees each way, and the carriage slides along the beam about 140 mm.",openai,gpt-5.4,med,35,sdk_hybrid,Radial arm with sliding carriage Medium 5,false
revoluteprismatic_chain_to4_medium_04,revoluteprismatic_chain,Revolute-prismatic chain,"A revolute-prismatic chain. A base bracket supports a swinging arm, and the arm carries a guided slider at its tip. The root joint is revolute about a base pin with about 120 degrees each way, and the distal stage is prismatic along the arm axis about 80 mm.",openai,gpt-5.4,med,35,sdk_hybrid,Revolute-prismatic chain Medium 4,false
revoluteprismaticrevolute_chain_to4_medium_04,revoluteprismaticrevolute_chain,Revolute-prismatic-revolute chain,"A revolute-prismatic-revolute chain. A base hinge carries a sliding middle link, and the end of that sliding link holds a small tool fork on a pin joint. The root rotates about 120 degrees each way, the middle stage slides about 100 mm, and the distal fork rotates about 75 degrees each way.",openai,gpt-5.4,med,35,sdk_hybrid,Revolute-prismatic-revolute chain Medium 4,false
revoluterevoluteprismatic_chain_to4_medium_04,revoluterevoluteprismatic_chain,Revolute-revolute-prismatic chain,"A revolute-revolute-prismatic chain. A base bracket carries a shoulder link, an elbow link, and a short sliding tip stage. The first two joints are serial revolutes bending in one plane at about 120 degrees each way and 90 degrees each way, and the tip stage slides about 60 mm along its own axis.",openai,gpt-5.4,med,35,sdk_hybrid,Revolute-revolute-prismatic chain Medium 4,false
rotary_base_with_vertical_slide_to4_medium_04,rotary_base_with_vertical_slide,Rotary base with vertical slide,"A rotary base with vertical slide. A turntable base carries a vertical column, and the column supports a lifting carriage with a small tool plate. The base rotates about the vertical axis roughly 150 degrees each way, and the carriage slides vertically about 180 mm.",openai,gpt-5.4,med,35,sdk_hybrid,Rotary base with vertical slide Medium 4,false
rotary_table_with_tilting_trunnion_to4_medium_03,rotary_table_with_tilting_trunnion,Rotary table with tilting trunnion,"A rotary table with tilting trunnion. A base turntable supports a U-shaped trunnion cradle that holds a square work table between its arms. The base rotates about the vertical axis roughly 180 degrees each way, and the trunnion tilts the table about a horizontal axis roughly 60 degrees each way.",openai,gpt-5.4,med,35,sdk_hybrid,Rotary table with tilting trunnion Medium 3,false
rotary_table_with_tilting_trunnion_to4_medium_04,rotary_table_with_tilting_trunnion,Rotary table with tilting trunnion,"A trunnion table module. A round base stage carries two side cheeks, and a circular workplate sits between them on a transverse shaft. The base is a revolute table about the vertical axis and the workplate is a second revolute joint about the horizontal trunnion axis.",openai,gpt-5.4,med,35,sdk_hybrid,Rotary table with tilting trunnion Medium 4,false
serial_elbow_arm_to4_medium_04,serial_elbow_arm,Serial elbow arm,"An elbow arm module. A pedestal supports an upper arm link, a forearm link, and a compact end plate with clear shoulder and elbow hubs. The shoulder and elbow are serial revolute joints about parallel horizontal axes with roughly 120 degrees each way and 135 degrees of forward travel, and the end plate stays rigid to the forearm.",openai,gpt-5.4,med,35,sdk_hybrid,Serial elbow arm Medium 4,false
shoulderelbowwrist_arm_to4_medium_04,shoulderelbowwrist_arm,Shoulder-elbow-wrist arm,"A shoulder-elbow-wrist arm. A base pedestal carries an upper arm, a forearm, and a short wrist link ending at a tool flange. The shoulder and elbow are revolute joints about parallel horizontal axes with roughly 120 degrees each way and 135 degrees of forward travel, and the wrist is a third revolute joint near the flange with about 90 degrees each way.",openai,gpt-5.4,med,50,sdk_hybrid,Shoulder-elbow-wrist arm Medium 4,false
single_continuous_rotary_shaft_to4_medium_04,single_continuous_rotary_shaft,Single continuous rotary shaft,"An open rotary shaft module. A fixed bearing block supports one straight shaft with a hub and a flange between two end supports. One continuous revolute joint spins the shaft about its own axis, with the bearings and supports clearly carrying the load.",openai,gpt-5.4,med,25,sdk_hybrid,Single continuous rotary shaft Medium 4,false
single_prismatic_slider_to4_medium_04,single_prismatic_slider,Single prismatic slider,"A single prismatic slider. A fixed base rail carries one rectangular carriage with guide blocks and an end plate. One prismatic joint moves the carriage along the rail about 150 mm with clear end stops.",openai,gpt-5.4,med,25,sdk_hybrid,Single prismatic slider Medium 4,false
single_revolute_hinge_to4_medium_04,single_revolute_hinge,Single revolute hinge,"A heavy-duty hinge. Two rectangular leaves are joined by alternating knuckles around a central pin, with one leaf fixed to a mounting block. One revolute joint runs along the pin axis with about 0 to 180 degrees of travel.",openai,gpt-5.4,med,25,sdk_hybrid,Single revolute hinge Medium 4,false
telescoping_boom_to4_medium_04,telescoping_boom,Telescoping boom,"A telescoping boom. A root housing contains two nested rectangular tube stages ending in a small head bracket. The inner stages are prismatic joints along the boom axis with about 250 mm of travel each and enough overlap to stay believable.",openai,gpt-5.4,med,35,sdk_hybrid,Telescoping boom Medium 4,false
telescoping_mast_with_pan_head_to4_medium_03,telescoping_mast_with_pan_head,Telescoping mast with pan head,"A telescoping mast with pan head. A base sleeve supports two extending mast stages, and the top of the mast carries a small pan table or sensor plate. The mast stages slide prismatically upward about 150 mm each, and the head rotates about the vertical axis roughly 180 degrees each way.",openai,gpt-5.4,med,35,sdk_hybrid,Telescoping mast with pan head Medium 3,false
telescoping_mast_with_pan_head_to4_medium_04,telescoping_mast_with_pan_head,Telescoping mast with pan head,"A compact telescoping mast head. A grounded outer tube carries two nested lift tubes, and the top tube ends at a shallow rotary platform. The two mast stages are serial prismatic joints on the same vertical axis, and the platform is a revolute pan joint about the mast centerline.",openai,gpt-5.4,med,35,sdk_hybrid,Telescoping mast with pan head Medium 4,false
threestage_telescoping_slide_to4_medium_04,threestage_telescoping_slide,Three-stage telescoping slide,"A three-stage telescoping slide. Three nested rectangular members extend from a fixed outer sleeve to a small end plate. The middle and inner members are serial prismatic joints along the same axis with about 120 mm of travel each.",openai,gpt-5.4,med,35,sdk_hybrid,Three-stage telescoping slide Medium 4,false
tv_wall_mount_to4_medium_03,tv_wall_mount,TV wall mount,"A TV wall mount shown without any display attached. A wall plate carries a folding two-link arm and a tilt head with a rectangular mounting frame. The shoulder and elbow fold about vertical pin axes roughly 90 degrees each way, the head swivels about 45 degrees each way, and the tilt joint moves about 15 degrees each way.",openai,gpt-5.4,med,35,sdk_hybrid,TV wall mount Medium 3,false
tv_wall_mount_to4_medium_04,tv_wall_mount,TV wall mount,"A compact articulating TV wall mount shown without any display attached. A short wall bracket supports a primary arm, a secondary arm, and a tilting faceplate on separate knuckle blocks. The two arm joints are revolutes about vertical axes, the faceplate swivels slightly about a vertical axis, and the tilt hinge rotates about a horizontal axis.",openai,gpt-5.4,med,35,sdk_hybrid,TV wall mount Medium 4,false
twojoint_prismatic_chain_to4_medium_04,twojoint_prismatic_chain,Two-joint prismatic chain,"A two-joint prismatic chain. A fixed outer frame carries a first sliding stage, and that stage carries a second slider aligned with the first. Both joints are prismatic along the same main axis, with about 100 mm of travel on each stage.",openai,gpt-5.4,med,35,sdk_hybrid,Two-joint prismatic chain Medium 4,false
twojoint_revolute_chain_to4_medium_04,twojoint_revolute_chain,Two-joint revolute chain,"A two-joint revolute chain. A base bracket carries a first rigid link, which carries a second link ending in a small pad. The two joints are serial revolutes about parallel axes in one plane, each with about 90 degrees of travel each way.",openai,gpt-5.4,med,35,sdk_hybrid,Two-joint revolute chain Medium 4,false
twojoint_revolute_chain_to4_medium_05,twojoint_revolute_chain,Two-joint revolute chain,"A two-link folding linkage. A root clevis holds a short primary link and a longer secondary link ending in a rectangular tab. The shoulder and elbow are revolute joints about parallel axes in one plane, with enough range for the linkage to fold close to the base and extend nearly straight.",openai,gpt-5.4,med,35,sdk_hybrid,Two-joint revolute chain Medium 5,false
twostage_telescoping_slide_to4_medium_04,twostage_telescoping_slide,Two-stage telescoping slide,"A two-stage telescoping slide. A fixed outer sleeve carries one intermediate member and one extending output member with a small end plate. The two stages slide prismatically along the same axis with about 120 mm of travel each.",openai,gpt-5.4,med,35,sdk_hybrid,Two-stage telescoping slide Medium 4,false
vertical_slide_with_wrist_hinge_to4_medium_04,vertical_slide_with_wrist_hinge,Vertical slide with wrist hinge,"A vertical slide with wrist hinge. A fixed column carries a lifting carriage, and the front of the carriage supports a short wrist plate on a side-supported pin joint. The carriage moves vertically about 180 mm and the wrist rotates about a horizontal axis roughly 90 degrees each way.",openai,gpt-5.4,med,35,sdk_hybrid,Vertical slide with wrist hinge Medium 4,false
xyz_cartesian_stage_to4_medium_04,xyz_cartesian_stage,XYZ Cartesian stage,"An XYZ cartesian stage. A base supports an X carriage, the X carriage supports a Y stage turned 90 degrees, and the Y stage carries a vertical Z slide with a top table. The X and Y stages are prismatic along orthogonal horizontal axes about 150 mm each, and the Z stage is prismatic vertically about 120 mm.",openai,gpt-5.4,med,50,sdk_hybrid,XYZ Cartesian stage Medium 4,false
yawpitchroll_wrist_to4_medium_04,yawpitchroll_wrist,Yaw-pitch-roll wrist,"A yaw-pitch-roll wrist. A base ring carries a pitch yoke, and the yoke carries a roll spindle ending in a small tool flange. Yaw rotates about the vertical axis roughly 150 degrees each way, pitch rotates about a horizontal trunnion roughly 60 degrees each way, and roll rotates about the tool axis roughly 180 degrees each way.",openai,gpt-5.4,med,50,sdk_hybrid,Yaw-pitch-roll wrist Medium 4,false
