row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,sdk_package,label
remote_001,remote,Remote,"A handheld TV remote with a slim rectangular body and a hinged flip cover over the upper function buttons. The body carries a recessed button face on its front; the flip cover attaches at the top edge of the body on a revolute hinge. A rectangular battery door on the rear closes on a prismatic slide along the body's long axis. Two joints: one revolute for the flip cover, one prismatic for the battery door.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
bench_vise_with_prismatic_jaw_001,bench_vise_with_prismatic_jaw,Bench vise with prismatic jaw,"A realistic, highly detailed bench vise with a heavy base, fixed body, sliding jaw, and convincing handle and screw hardware. The jaw motion and handle articulate naturally, and the tool should feel dense, durable, and true to real workshop equipment.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
swivel_bar_stool_001,swivel_bar_stool,Swivel bar stool,"A realistic, highly detailed swivel bar stool with a sturdy base, seat, footrest, and a clean hospitality-style silhouette. The swivel motion and any standard height adjustment articulate naturally, and the stool should feel like a believable real product with solid support and finish.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
studio_spotlight_on_yoke_001,studio_spotlight_on_yoke,Studio spotlight on yoke,"A realistic, highly detailed studio spotlight mounted on a yoke with a substantial lamp housing, mounting bracket, and support stand or base. The yoke and aiming motion articulate naturally, and the light should feel like professional production equipment with convincing hardware and finish.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
air_purifier_with_filter_door_001,air_purifier_with_filter_door,Air purifier with filter door,"A realistic, highly detailed air purifier with a clean appliance body, venting surfaces, and a believable filter access door. The filter door and standard controls articulate naturally, and the object should feel like a polished home appliance with realistic paneling and material transitions.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
easel_001,easel,Easel,"A realistic, highly detailed artist's easel with a stable support frame, canvas rest, and practical adjustment hardware. The folding or height-adjustment motion articulates naturally, and the object should feel like a real studio tool with believable wood or metal construction.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
wall_thermostat_with_articulated_controls_001,wall_thermostat_with_articulated_controls,Wall thermostat with articulated controls,"A realistic, highly detailed wall thermostat with a compact mounted housing, a prominent rotating dial, a clean front face, and a believable home-climate-control appearance. The dial articulates naturally, and the object should feel like a real installed consumer device with refined proportions and clear product identity.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
toaster_oven_001,toaster_oven,Toaster oven,"A realistic, highly detailed toaster oven with a compact metal body, front door, visible controls, and a believable interior cavity. The door and standard controls articulate naturally, and the appliance should feel like a polished real countertop product.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
tripodmounted_device_001,tripodmounted_device,Tripod-mounted device,"A realistic, highly detailed tripod-mounted device with three stable legs, an adjustable central support, and a compact instrument or camera-like body on top. The tripod adjustments and head movement articulate naturally, and the setup should feel balanced, precise, and believable as real equipment.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
single_yaw_axis_module_001,single_yaw_axis_module,Single yaw axis module,"A pan-only turntable mechanism with a low-profile rotary base, circular top plate, and rigid mounting pedestal for a sensor payload.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
single_prismatic_slider_001,single_prismatic_slider,Single prismatic slider,A single desk drawer sliding straight out of a minimal rectangular desk carcass on one prismatic axis.,gemini,gemini-3.1-pro-preview,high,100,3,sdk,
barrier_gate_001,barrier_gate,Barrier gate,"A realistic, highly detailed barrier gate with a solid base housing, long gate arm, and visible control hardware. The gate arm articulates naturally, and the assembly should feel like a real traffic-control product with convincing proportions and support.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
single_revolute_hinge_001,single_revolute_hinge,Single revolute hinge,"A wall-mounted cabinet with a single side-hinged door and a slim pull handle, modeled as one clean revolute hinge.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
single_continuous_rotary_shaft_001,single_continuous_rotary_shaft,Single continuous rotary shaft,A pottery wheel with a circular rotating top plate driven by a single continuous vertical shaft.,gemini,gemini-3.1-pro-preview,high,100,3,sdk,
single_roll_axis_module_001,single_roll_axis_module,Single roll axis module,"A roll-axis rotary module with a central cylindrical shaft, compact bearing cartridges, and a rectangular outer frame holding the rotating member.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
single_pitch_axis_module_001,single_pitch_axis_module,Single pitch axis module,"A pitch-axis actuator module with side support cheeks, a horizontal hinge shaft, and a rectangular payload bracket, modeled like a CAD subassembly.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
dj_equipment_001,dj_equipment,DJ equipment,"A realistic, highly detailed DJ equipment setup with a compact mixer or media-deck form, prominent control surfaces, rotary knobs, sliding faders, and a believable professional audio-performance appearance. The primary fader and knob motions articulate naturally, and the assembly should feel like real manufactured music hardware with crisp hard-surface construction, dense interface detailing, and grounded proportions.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
fidget_toy_001,fidget_toy,Fidget toy,"A realistic, highly detailed fidget spinner with a compact central bearing hub, multiple balanced lobes, and a believable consumer desk-toy appearance. The spinner rotates naturally about the center axis, and the object should feel like a real manufactured product with crisp geometry, refined finish, and recognizable handheld proportions.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
drone_001,drone,Drone,"A realistic, highly detailed quadcopter drone with a compact central body, four rigid arms, exposed propeller hubs, landing skids, and a believable consumer or prosumer aircraft character. The propellers and any standard underslung camera gimbal articulate naturally, and the assembly should feel like real flight hardware with clean support and proportions.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
floodlight_mast_with_tilt_head_001,floodlight_mast_with_tilt_head,Floodlight mast with tilt head,"A realistic, highly detailed floodlight mast with a tall support, heavy-duty lamp head, and believable mounting hardware. The tilt or aiming motion articulates naturally, and the assembly should feel like real stadium or industrial lighting equipment.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
yawpitch_module_001,yawpitch_module,Yaw-pitch module,"A pan-tilt surveillance head with a rotary base and tilting upper fork, using simple cast-like housings and flat equipment brackets.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
car_axles_001,car_axles,Car Axles,"A realistic, highly detailed car axle assembly with a convincing housing, mounting structure, hubs, and automotive hardware presence. The rotating elements articulate naturally, and the assembly should feel like real vehicle engineering with believable weight and support.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
robotic_arms_001,robotic_arms,Robotic Arms,a cad quality model of a robotic arm,gemini,gemini-3.1-pro-preview,high,100,3,sdk,
screwin_light_bulb_with_socket_001,screwin_light_bulb_with_socket,Screw-in light bulb with socket,"A realistic, highly detailed screw-in light bulb with a glass bulb envelope, a metal Edison screw base, a rigid socket housing, and believable electrical-fixture character. The bulb-to-socket twisting motion articulates naturally, and the assembly should feel like real household hardware with clear attachment and clean proportions.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
screwcap_bottle_001,screwcap_bottle,Screw-cap bottle,"A realistic, highly detailed screw-cap bottle with a convincing bottle body, threaded neck, and clean cap geometry. The cap articulates naturally as a removable closure, and the object should feel like a believable packaged consumer product with realistic proportions and surface detail.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
astronomical_telescope_on_tripod_001,astronomical_telescope_on_tripod,Astronomical telescope on tripod,"A realistic, highly detailed astronomical telescope on a tripod with a long optical tube, a supporting mount head, adjustable tripod legs, and a believable amateur-observatory appearance. The mount articulation and any standard tube elevation articulate naturally, and the assembly should feel like a real observation instrument with stable support, crisp mechanical detailing, and refined proportions.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
robotic_leg_001,robotic_leg,Robotic leg,"A realistic humanoid robotic leg with a compact hip mount, sculpted upper and lower leg housings, visible knee and ankle joint covers, and a believable electromechanical appearance. The major leg joints articulate naturally, and the assembly should feel like a real robotic subassembly with layered shell geometry, actuator-like massing, refined hard-surface transitions, and no boxy placeholder forms.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
sewing_box_with_simple_hinged_lid_001,sewing_box_with_simple_hinged_lid,Sewing box with simple hinged lid,"A realistic, highly detailed sewing box with a compact storage body, practical carrying features, and a simple hinged lid. The lid and any standard organizer movement articulate naturally, and the object should feel like a useful real household craft item with believable joinery and finish.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
roof_vent_tower_with_hinged_flap_001,roof_vent_tower_with_hinged_flap,Roof vent tower with hinged flap,"A realistic, highly detailed roof vent tower with a weatherproof body, architectural integration, and a hinged flap or outlet feature. The flap articulates naturally, and the assembly should feel like a real building component with convincing outdoor durability.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
bell_tower_with_swinging_bell_001,bell_tower_with_swinging_bell,Bell tower with swinging bell,"A realistic, highly detailed bell tower with a substantial architectural frame, visible bell mount, and a convincing tower silhouette. The bell articulates naturally, and the structure should feel like a real architectural installation with believable support and mass.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
revolving_door_001,revolving_door,Revolving Door,"A four-wing revolving door set inside a cylindrical drum housing. A central vertical shaft carries four flat rectangular panel wings at equal 90-degree intervals, each wing spanning from floor to ceiling and reaching to the inner drum wall. The entire wing assembly rotates continuously about the central vertical axis.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
clock_tower_with_rotating_hour_and_minute_hands_001,clock_tower_with_rotating_hour_and_minute_hands,Clock tower with rotating hour and minute hands,"A realistic, highly detailed clock tower with a substantial architectural body, large clock faces, and visible clock hands. The hour and minute hands articulate naturally, and the tower should feel like a believable civic structure with strong visual identity and detail.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
bicycle_fork_and_handlebar_assembly_001,bicycle_fork_and_handlebar_assembly,Bicycle fork and handlebar assembly,"A realistic, highly detailed bicycle fork and handlebar assembly with a short head-tube stub, a believable steerer, a rigid crown and fork blades, a stem, drop-style handlebars, and compact brake-lever hardware. The steering articulates naturally about the steerer axis, and the assembly should feel like a real bicycle front-end subassembly with clear support, believable wall thickness, and no floating controls.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
sliding_window_001,sliding_window,Sliding window,"A realistic, highly detailed sliding window with a clean frame, track structure, and believable glazing or panel detail. The sliding motion articulates naturally, and the assembly should feel like a real architectural product with convincing thickness and support.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
service_access_panel_001,service_access_panel,Service access panel,"A realistic, highly detailed service access panel with a clean outer frame, practical latch or hinge hardware, and a believable built-in appearance. The panel opens naturally, and the assembly should feel like a real maintenance component integrated into larger equipment or architecture.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
sliding_security_gate_001,sliding_security_gate,Sliding security gate,"A realistic, highly detailed sliding security gate with a strong track-guided gate body, support posts, and robust access-control hardware. The sliding motion articulates naturally, and the assembly should feel like a real perimeter-security installation.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
elevator_001,elevator,Elevator,"A realistic, highly detailed passenger elevator with a rectangular cab, a framed doorway, visible guide structure, and a believable commercial-building appearance. The vertical cab motion and sliding door motion articulate naturally, and the assembly should feel like real architectural transport hardware with clear support and attachment.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
singleleaf_drawbridge_001,singleleaf_drawbridge,Single-leaf drawbridge,"A realistic, highly detailed bascule bridge with a substantial bridge deck, counterweight presence, and a believable support structure. The lifting motion articulates naturally, and the bridge should feel like a credible engineered structure rather than a simple toy model.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
bicycle_crankset_and_pedal_assembly_001,bicycle_crankset_and_pedal_assembly,Bicycle crankset and pedal assembly,"A realistic, highly detailed bicycle crankset and pedal assembly with a bottom-bracket shell, dual crank arms, a machined spider and chainring, and two believable pedal bodies with visible axles. The crank rotation articulates naturally about the bottom bracket, and the assembly should feel like a real bicycle drivetrain subassembly with grounded mounting, balanced proportions, and no implied chain-coupling beyond the visible hardware.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
dualcolumn_lift_carriage_001,dualcolumn_lift_carriage,Dual-column lift carriage,"A realistic dual-column lift carriage with two parallel guide columns, a rigid crosshead carriage, visible linear bearing blocks, and a clean machine-lift appearance. The carriage articulates naturally along the vertical columns, and the assembly should feel like real guided hardware with clear alignment and support.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
orthogonal_xy_stage_001,orthogonal_xy_stage,Orthogonal XY stage,"An orthogonal XY stage with stacked linear rails, rectangular carriages, and a flat top plate, designed like a precision positioning table.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
dualrail_gantry_axis_001,dualrail_gantry_axis,Dual-rail gantry axis,"A realistic dual-rail gantry axis with two parallel linear rails, a bridging carriage, exposed guide blocks, and a clean CNC or automation-stage appearance. The carriage articulates naturally along the rails, and the mechanism should feel like real precision motion hardware with rigid support and aligned structure.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
offsetaxis_rotary_stack_001,offsetaxis_rotary_stack,Offset-axis rotary stack,"An offset-axis rotary stack with serial revolute modules whose axes are parallel but laterally displaced, using bracketed spacers and rigid side plates.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
skateboard_001,skateboard,Skateboard,"A realistic, highly detailed skateboard with a convincing deck shape, truck assemblies, and street-ready wheels. The wheel and truck motion articulate naturally, and the board should feel like a real rideable product with believable hardware and material character.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
twostage_telescoping_slide_001,twostage_telescoping_slide,Two-stage telescoping slide,"A two-stage telescoping slide with nested rails, one prismatic extension path, and a rigid base mounting plate.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
electrical_cabinet_door_001,electrical_cabinet_door,Electrical cabinet door,"A realistic, highly detailed electrical cabinet door with an industrial enclosure feel, strong hinges, latch hardware, and practical panel construction. The door articulates naturally, and the assembly should feel like real service equipment with robust support and clear utility.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
cctv_mast_with_pantilt_camera_head_001,cctv_mast_with_pantilt_camera_head,CCTV mast with pan-tilt camera head,"A realistic, highly detailed CCTV mast with a sturdy support pole, pan-tilt camera head, and believable surveillance hardware. The camera aiming motion articulates naturally, and the assembly should feel like a real monitoring installation with practical engineering.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
ceiling_fan_001,ceiling_fan,Ceiling fan,"A realistic, highly detailed ceiling fan with a central motor housing, a short downrod, multiple rigid blades, and a believable residential or commercial fixture appearance. The fan rotation articulates naturally, and the assembly should feel like a real installed product with clean proportions, clear mounting, and believable finish.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
searchlight_tower_001,searchlight_tower,Searchlight tower,"A realistic, highly detailed searchlight tower with a robust mast or support frame, large lamp head, and industrial hardware. The light aiming motion articulates naturally, and the structure should feel like a real outdoor installation with convincing support and utility.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
syringe_001,syringe,Syringe,"A realistic, highly detailed syringe with a clear barrel, plunger, finger grips, and a convincing medical-equipment appearance. The plunger articulates naturally, and the object should feel like a precise real-world device with clean proportions and detail.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
simple_aframe_step_ladder_001,simple_aframe_step_ladder,Simple A-frame step ladder,"A realistic, highly detailed A-frame step ladder with two rigid side frames, steps, and practical support hardware. The folding action articulates naturally, and the ladder should feel safe, sturdy, and true to real household or utility equipment.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
stick_vacuum_with_folding_joint_001,stick_vacuum_with_folding_joint,Stick vacuum with folding joint,"A realistic, highly detailed stick vacuum with a slim motor body, long wand, floor head, and a believable folding joint integrated into the structure. The main joint, floor head, and standard controls articulate naturally, and the product should feel sleek, modern, and mechanically credible.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
vane_array_with_independent_pivots_001,vane_array_with_independent_pivots,Vane array with independent pivots,"A panel with multiple flap elements, each mounted on its own independent hinge axis, arranged in a uniform mechanical array.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
mastmounted_fork_carriage_001,mastmounted_fork_carriage,Mast-mounted fork carriage,"A realistic mast-mounted fork carriage with a vertical guide mast, a sliding carriage frame, two rigid fork tines, and a compact material-handling appearance. The carriage lift articulates naturally, and the assembly should feel like real guided lifting hardware with visible support and attached motion.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
coaxial_rotary_stack_001,coaxial_rotary_stack,Coaxial rotary stack,"A coaxial rotary stack with multiple revolute stages sharing the same central axis, using concentric cylindrical housings and mounting flanges.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
threestage_telescoping_slide_001,threestage_telescoping_slide,Three-stage telescoping slide,"A three-stage telescoping slide using three nested box rails and serial linear extension, with machined end brackets and stop features.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
linear_carriage_with_independent_rotary_endeffector_001,linear_carriage_with_independent_rotary_endeffector,Linear carriage with independent rotary end-effector,"A linear carriage moving along one rail while carrying an independent rotary end-effector, built from a prismatic base and a separate revolute spindle.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
xyz_cartesian_stage_001,xyz_cartesian_stage,XYZ Cartesian stage,"An XYZ Cartesian stage with three stacked linear axes, boxy carriage blocks, cable-clearance gaps, and a square end-effector plate.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
twojoint_prismatic_chain_001,twojoint_prismatic_chain,Two-joint prismatic chain,A two-stage telescoping storage drawer where one inner tray slides out from an outer tray using two serial prismatic joints.,gemini,gemini-3.1-pro-preview,high,100,3,sdk,
turnstile_gates_001,turnstile_gates,Turnstile Gates,"A realistic, highly detailed turnstile gate with a sturdy central body, rotating barrier arms or gate elements, and a believable transit or access-control appearance. The barrier motion articulates naturally, and the assembly should feel like real public-infrastructure hardware.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
binoculars_001,binoculars,Binoculars,"A realistic, highly detailed pair of binoculars with two parallel optical barrels, a central hinge bridge, textured grip surfaces, and a believable field-optics appearance. The central hinge articulates naturally for interpupillary adjustment, and the assembly should feel like a real precision optical product with crisp geometry, compact mechanical detailing, and grounded proportions.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
keyboard_001,keyboard,Keyboard,"A realistic, highly detailed keyboard with a believable case, key layout, and polished consumer-electronics finish. The keys should articulate naturally as pressable controls, and the object should feel like a real product with convincing proportions, spacing, and surface detail.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
turntable_001,turntable,Turntable,"A realistic, highly detailed turntable with a low rectangular plinth, a circular platter, a pivoted tonearm, a compact cartridge head, and convincing hi-fi equipment character. The platter rotation and tonearm motion articulate naturally, and the unit should feel like a real manufactured audio product with refined finish and believable construction.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
opposed_twinslide_gripper_001,opposed_twinslide_gripper,Opposed twin-slide gripper,"A realistic opposed twin-slide gripper with a rigid central body, two symmetrical sliding jaws, visible guide rails, and a compact industrial end-effector appearance. The jaws articulate naturally on opposing linear axes, and the mechanism should feel like real automation hardware with precise support and clean hard-surface construction.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
rotary_base_with_vertical_slide_001,rotary_base_with_vertical_slide,Rotary base with vertical slide,"A rotary base with a vertical linear slide mounted above it, combining one yaw axis and one prismatic lift axis in a compact machine module.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
watch_winder_box_with_hinged_lid_001,watch_winder_box_with_hinged_lid,Watch winder box with hinged lid,"A realistic, highly detailed watch winder box with a refined outer case, hinged lid, and a premium display-oriented interior. The lid and the winding assembly articulate naturally, and the object should feel like a luxury consumer product with believable craftsmanship and finish.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
parabolic_dish_on_azimuth_elevation_mount_001,parabolic_dish_on_azimuth_elevation_mount,Parabolic dish on azimuth-elevation mount,"A realistic, highly detailed radar dish mounted on a sturdy pedestal with a convincing dish form, support structure, and technical equipment character. The aiming motion articulates naturally, and the assembly should feel like real monitoring or defense hardware.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
desktop_monitor_with_tilt_swivel_stand_001,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A 24-inch office desktop monitor with a rectangular display shell, a slim central neck, and a flat pedestal base with a small control bank under the lower bezel. The screen housing tilts on a horizontal revolute hinge at the top of the neck, the whole stand swivels continuously about a vertical axis where the neck meets the base, and the visible menu buttons under the bezel are separate small prismatic push buttons. Standard office-desk scale.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
orthogonal_yz_stage_001,orthogonal_yz_stage,Orthogonal YZ stage,"An orthogonal YZ stage with one lateral slide and one vertical slide, built from linear guide blocks and rectangular support frames.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
tackle_box_with_simple_hinged_lid_001,tackle_box_with_simple_hinged_lid,Tackle box with simple hinged lid,"A realistic, highly detailed tackle box with a compact storage body, practical handle, latch details, and a simple hinged lid. The lid and any standard organizer motion articulate naturally, and the object should feel like rugged real outdoor gear.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
conventional_oven_with_dropdown_door_001,conventional_oven_with_dropdown_door,Conventional oven with drop-down door,"A realistic, highly detailed conventional oven with a clean front face, control panel, sturdy drop-down door, and a believable interior cavity with racks. The door and any standard controls articulate naturally, and the whole appliance should feel substantial, polished, and true to a real kitchen oven.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
cannon_001,cannon,Cannon,"A Swedish Regimental three-pounder field gun with a slim cast-iron barrel on trunnion revolute joints in a two-wheel wooden trail carriage, two large spoked wheels on revolute axles at the carriage cheeks, and a single wooden trail handle at the carriage rear.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
orthogonal_xz_stage_001,orthogonal_xz_stage,Orthogonal XZ stage,"An orthogonal XZ stage with a horizontal slide carrying a vertical lift slide, using rigid rails and clean industrial brackets.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
desktop_pc_tower_001,desktop_pc_tower,Desktop PC tower,"A realistic, highly detailed desktop PC tower with a rectangular chassis, side panel, front intake geometry, rear I/O area, and a believable enthusiast-computer appearance. The side panel and any standard front-access door articulate naturally, and the enclosure should feel like a real manufactured case with clean structure and grounded proportions.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
camera_flash_001,camera_flash,Camera flash,"A hot-shoe camera flash with a rectangular mounting foot, a tall body, and a boxy flash head carried on a short articulated neck. The neck swivels on a vertical revolute joint above the body, and the flash head tilts on a horizontal revolute joint at the top of the neck. Small camera-accessory scale.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
yawpitchroll_wrist_001,yawpitchroll_wrist,Yaw-pitch-roll wrist,"A three-axis wrist assembly with nested yaw, pitch, and roll joints, built from compact rings, side yokes, and a small tool flange.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
tilting_fan_001,tilting_fan,Tilting fan,"A realistic, highly detailed tilting fan with a stable base, protective grille, motor housing, and visible controls. The tilt adjustment and spinning fan assembly articulate naturally, and the object should feel like a believable household appliance with solid support and clean proportions.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
centrifugal_juicer_with_articulated_components_001,centrifugal_juicer_with_articulated_components,Centrifugal juicer with articulated components,"A countertop centrifugal juicer with a rounded base, a clear upper chamber lid, and a tall cylindrical feed pusher moving through the top chute. A removable pulp bin slides out from the rear of the base, and a speed dial sits on one side of the front face. The pusher slides prismatically along the chute axis, the lid rotates on a rear hinge, the pulp bin slides prismatically out from the rear housing, the speed dial rotates on its own short shaft, and the basket rotates continuously about the vertical drive axis.",gemini,gemini-3.1-pro-preview,high,100,3,sdk,
