row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,sdk_package,label
g55b_0020_retractable_bollard_0af92f2c,retractable_bollard,Retractable bollard,"A retractable security bollard with a cylindrical post rising from a ground sleeve and a flange collar at the sleeve opening, plus a hinged warning light cover at the crown. the post stays visibly guided by the sleeve instead of floating above the pavement opening, and the cover stays visibly mounted to the post top. The bollard post slides prismatically along the vertical axis inside the sleeve, and the warning light cover rotates on a tiny hinge at the crown. Street-infrastructure scale.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0021_tower_fan_with_rotary_controls_138ffd2f,tower_fan_with_rotary_controls,Tower fan with rotary controls,"A modern tower fan with a tall rectangular housing, a circular pedestal base, and a top control deck carrying rotary knobs, plus a separate oscillation button on the top deck. the tower body stays visibly separate from the base joint that provides oscillation, and the button is a distinct supported control beside the dials. The tower body oscillates on a vertical revolute joint above the base, the internal blower wheel rotates continuously about the vertical center axis, and the rotary controls turn continuously on their local axes, and the oscillation button translates independently as a small prismatic push control. Residential tower-fan scale.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0022_swivel_bar_stool_e69e65ed,swivel_bar_stool,Swivel bar stool,"A realistic, highly detailed swivel bar stool with a sturdy base, seat, footrest, and a clean hospitality-style silhouette. The swivel motion and any standard height adjustment articulate naturally, and the stool should feel like a believable real product with solid support and finish.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0023_service_access_panel_5f53e2d3,service_access_panel,Service access panel,"A realistic, highly detailed service access panel with a clean outer frame, practical latch or hinge hardware, and a believable built-in appearance. The panel opens naturally, and the assembly should feel like a real maintenance component integrated into larger equipment or architecture.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0024_articulated_task_lamp_2b856d77,articulated_task_lamp,Articulated task lamp,"A realistic, highly detailed articulated task lamp with a weighted base or clamp mount, linked arm structure, and a focused lamp head. The arm joints and lamp head articulate naturally, and the lamp should feel like a refined real-world object with convincing balance, support, and mechanical character.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0025_offsetaxis_rotary_stack_9aa3c3b6,offsetaxis_rotary_stack,Offset-axis rotary stack,"A multi-stage rotary assembly with staggered offset axes, machined connector links, and compact actuator housings.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0026_skateboard_6d54bfae,skateboard,Skateboard,"A realistic, highly detailed Skateboard in a refined premium variant, with a deck body, front and rear truck assemblies, wheel axles, and realistic bushing and kingpin zones. Add tighter seam management, cleaner interface breaks, restrained hardware, and a balanced mix of matte and satin material transitions. primary articulation should be obvious from the supporting pivots, axles, and linkage anchors. Keep the object polished, believable, and structurally clear.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0027_twostage_telescoping_slide_848cdee1,twostage_telescoping_slide,Two-stage telescoping slide,"A linear extension module with two sliding rectangular sections, guide rails, and end stops, built as a clean mechanical assembly.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0028_linear_carriage_with_independent_rotary_endeffector_e7a02ffc,linear_carriage_with_independent_rotary_endeffector,Linear carriage with independent rotary end-effector,"A linear carriage moving along one rail while carrying an independent rotary end-effector, built from a prismatic base and a separate revolute spindle.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0029_xyz_cartesian_stage_d4c914a8,xyz_cartesian_stage,XYZ Cartesian stage,"An XYZ Cartesian stage with three stacked linear axes, boxy carriage blocks, cable-clearance gaps, and a square end-effector plate.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0030_opposed_twinslide_gripper_db1f1894,opposed_twinslide_gripper,Opposed twin-slide gripper,"Design a realistic, highly detailed opposed twin-slide gripper as a standalone mechanical study assembly for the sdk_hybrid pipeline, with a symmetric gripper body using two sliding jaws that move toward a central opening. Both jaw slides should be guided by explicit rails, guides, or tongue-and-groove tracks with a believable actuation path. Emphasize rigid brackets, exposed guide hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus jaw pads, synchronizing link housings, and hard-stop blocks. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0031_rotary_base_with_vertical_slide_51cc3b2f,rotary_base_with_vertical_slide,Rotary base with vertical slide,"A turntable pedestal supporting a Z-axis elevator, with cylindrical base housing, linear guide rails, and a rigid top carriage.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0032_watch_winder_box_with_hinged_lid_36234718,watch_winder_box_with_hinged_lid,Watch winder box with hinged lid,"A realistic, highly detailed watch winder box with a refined outer case, hinged lid, and a premium display-oriented interior. The lid and the winding assembly articulate naturally, and the object should feel like a luxury consumer product with believable craftsmanship and finish.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0033_threejoint_prismatic_chain_11255deb,threejoint_prismatic_chain,Three-joint prismatic chain,A three-stage telescoping antenna mast with three nested rectangular sliding sections along one axis.,openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0034_garden_gate_5c117228,garden_gate,Garden gate,"A realistic, highly detailed garden gate with a sturdy frame, practical latch hardware, and a believable outdoor fence or garden character. The swing motion articulates naturally, and the object should feel like a real exterior fixture with convincing structure and materials.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0035_threejoint_revolute_chain_6882bc02,threejoint_revolute_chain,Three-joint revolute chain,"A three-link articulated task arm with shoulder, elbow, and wrist revolute joints ending in a fixed rectangular pad.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0036_roof_vent_tower_with_hinged_flap_da07a15a,roof_vent_tower_with_hinged_flap,Roof vent tower with hinged flap,"A realistic, highly detailed roof vent tower with a weatherproof body, architectural integration, and a hinged flap or outlet feature. The flap articulates naturally, and the assembly should feel like a real building component with convincing outdoor durability.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0037_sliding_security_gate_43d7d6a5,sliding_security_gate,Sliding security gate,"A realistic, highly detailed sliding security gate with a strong track-guided gate body, support posts, and robust access-control hardware. The sliding motion articulates naturally, and the assembly should feel like a real perimeter-security installation.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0038_twojoint_prismatic_chain_b9180380,twojoint_prismatic_chain,Two-joint prismatic chain,"An inline ram assembly with a grounded outer sleeve, an intermediate sliding tube, and a front output tube ending in a plate. The tubes should step down in size like a rigid telescoping actuator. The intermediate and front tubes are serial prismatic joints on the shared axis.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0039_parabolic_dish_on_azimuth_elevation_mount_c73b585d,parabolic_dish_on_azimuth_elevation_mount,Parabolic dish on azimuth-elevation mount,"A realistic, highly detailed radar dish mounted on a sturdy pedestal with a convincing dish form, support structure, and technical equipment character. The aiming motion articulates naturally, and the assembly should feel like real monitoring or defense hardware.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0040_bell_tower_with_swinging_bell_800732d1,bell_tower_with_swinging_bell,Bell tower with swinging bell,A wooden church bell tower with a tapered spire and a single bell on a pivot bar through the belfry opening on a revolute hinge.,openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0041_floor_lamp_6e475476,floor_lamp,Floor lamp,"A realistic, highly detailed floor lamp with a weighted base, a tall upright stem, an articulated or adjustable lamp head, and a believable residential lighting-fixture appearance. The head adjustment articulates naturally, and the object should feel like a real manufactured lamp with grounded proportions, stable support, and refined hard-surface construction.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0042_pushpull_plunger_chain_8e3a193b,pushpull_plunger_chain,Push-pull plunger chain,"A push-pull plunger chain with serial sliding plungers or rod elements moving along one axis through guide sleeves, modeled as an industrial actuation module.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0043_radial_arm_with_sliding_carriage_a3588618,radial_arm_with_sliding_carriage,Radial arm with sliding carriage,"A realistic radial arm mechanism with a stout vertical column, a horizontal swing arm, a sliding carriage block, and a compact industrial-machine appearance. The arm rotation and carriage travel articulate naturally, and the structure should feel like a real supported mechanism with believable stiffness and mounting.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0044_single_pitch_axis_module_706ba744,single_pitch_axis_module,Single pitch axis module,"A tilting cradle with one pitch joint, bearing blocks on both sides, and a rigid equipment plate suspended between the supports.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0045_cantilever_articulated_arm_e962af26,cantilever_articulated_arm,Cantilever articulated arm,"A cantilevered articulated arm extending from one side support, with serial revolute joints and stout structural links sized like industrial hardware.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0046_fingerlike_phalanx_chain_78c3a204,fingerlike_phalanx_chain,Finger-like phalanx chain,"A finger-like phalanx chain with serial revolute joints and tapered rigid segments, modeled as a mechanical linkage rather than an organic hand.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0047_fourjoint_revolute_chain_be857252,fourjoint_revolute_chain,Four-joint revolute chain,A four-link deployable arm with four serial revolute joints and a small fixed sensor pod at the tip.,openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0048_wheelbarrow_a5d89d61,wheelbarrow,Wheelbarrow,"A realistic, highly detailed Wheelbarrow in a rugged utility variant, with a load tray, single front wheel fork, axle hardware, and rear support legs tied to tubular handles. Add thicker sections, reinforced joints, exposed fasteners, and durable painted or molded material cues suited to heavy use. folding, rolling, or stance-changing features should move through believable hinges, axles, and brace points. Keep the object practical, serviceable, and mechanically legible.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0049_electrical_cabinet_door_8de614c1,electrical_cabinet_door,Electrical cabinet door,"A realistic, highly detailed electrical cabinet door with an industrial enclosure feel, strong hinges, latch hardware, and practical panel construction. The door articulates naturally, and the assembly should feel like real service equipment with robust support and clear utility.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0050_branching_tree_with_three_independent_rotary_branches_f6340ada,branching_tree_with_three_independent_rotary_branches,Branching tree with three independent rotary branches,"A radial base supporting three separate revolute branches, each with simple rigid links and compact bearing housings.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0051_revoluteprismaticrevolute_chain_e7a20fa8,revoluteprismaticrevolute_chain,Revolute-prismatic-revolute chain,"A folding inspection boom with one revolute root joint, one prismatic extension stage, and a rotary end joint, using straight members and mechanical stops.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0052_wheelchair_5f6943fd,wheelchair,Wheelchair,"A realistic, highly detailed Wheelchair in a rugged utility variant, with a rigid or foldable chair frame, large rear drive wheels, front casters, and footrest supports. Add thicker sections, reinforced joints, exposed fasteners, and durable painted or molded material cues suited to heavy use. folding, rolling, or stance-changing features should move through believable hinges, axles, and brace points. Keep the object practical, serviceable, and mechanically legible.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0053_extension_ladder_a9ac27bf,extension_ladder,Extension ladder,"A realistic, highly detailed extension ladder with nested rails, rung structure, and believable locking or sliding hardware. The extension motion articulates naturally, and the ladder should feel like real utility equipment with convincing proportions and support details.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0054_turnstile_gates_697a94ca,turnstile_gates,Turnstile Gates,"A realistic, highly detailed Turnstile Gates in a rugged utility variant, with a central post, radial gate arms, and bearing-supported rotation hardware tied to a fixed frame. Add thicker sections, reinforced joints, exposed fasteners, and durable painted or molded material cues suited to heavy use. rotary stages should sit on believable hubs, spindles, or bearing collars with clear support. Keep the object practical, serviceable, and mechanically legible.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0055_yawpitch_module_9ac60321,yawpitch_module,Yaw-pitch module,"A pan-tilt surveillance head with a rotary base and tilting upper fork, using simple cast-like housings and flat equipment brackets.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0056_barrier_gate_4a590641,barrier_gate,Barrier gate,A security barrier gate with a flat housing and a folding boom arm with revolute joints at the housing pivot and the arm midpoint.,openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0057_chest_freezer_with_hinged_lid_9784edbf,chest_freezer_with_hinged_lid,Chest freezer with hinged lid,"A realistic, highly detailed chest freezer with a large insulated body, sturdy hinged lid, and practical appliance detailing. The lid articulates naturally, and the object should feel heavy, useful, and true to real household or commercial equipment.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0058_floor_standing_drafting_table_7a5e6635,floor_standing_drafting_table,Floor Standing Drafting Table,A floor-standing drafting table,openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0059_wheelie_bin_with_hinged_lid_ec8fcf57,wheelie_bin_with_hinged_lid,Wheelie bin with hinged lid,"A realistic, highly detailed Wheelie Bin With Hinged Lid in a rugged utility variant, with a molded bin body, rear axle and wheels, and a top lid carried by a full-width hinge line. Add thicker sections, reinforced joints, exposed fasteners, and durable painted or molded material cues suited to heavy use. hinged motion should read through real pivots and clearly framed openings. Keep the object practical, serviceable, and mechanically legible.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0060_serial_elbow_arm_e04570c3,serial_elbow_arm,Serial elbow arm,"An industrial pick-and-place arm with two main revolute joints and a short forearm, using straight mechanical links and visible joint hubs.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0061_floodlight_mast_with_tilt_head_97e6e09b,floodlight_mast_with_tilt_head,Floodlight mast with tilt head,"A realistic, highly detailed floodlight mast with a tall support, heavy-duty lamp head, and believable mounting hardware. The tilt or aiming motion articulates naturally, and the assembly should feel like real stadium or industrial lighting equipment.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0062_cctv_mast_with_pantilt_camera_head_76cf0f16,cctv_mast_with_pantilt_camera_head,CCTV mast with pan-tilt camera head,"A realistic, highly detailed CCTV mast with a sturdy support pole, pan-tilt camera head, and believable surveillance hardware. The camera aiming motion articulates naturally, and the assembly should feel like a real monitoring installation with practical engineering.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0063_folding_arm_chain_1c9d5bb9,folding_arm_chain,Folding arm chain,"A collapsible service arm with serial hinges and compact plates, designed as a neat mechanical fold-out structure.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0064_revoluteprismatic_chain_8b92bfab,revoluteprismatic_chain,Revolute-prismatic chain,A hinged work light with one base tilt joint and one telescoping extension segment on the lamp arm.,openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0065_vertical_slide_with_wrist_hinge_e71d15aa,vertical_slide_with_wrist_hinge,Vertical slide with wrist hinge,"A Z-axis carriage with an attached revolute wrist joint, modeled as a neat industrial subassembly with straight rails and bearing blocks.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0066_ceiling_light_fixture_9f5c07ab,ceiling_light_fixture,Ceiling light fixture,"A realistic, highly detailed ceiling light fixture with a compact ceiling mount, a layered light housing, and a believable residential or commercial fixture appearance with a standard hinged or opening access element. The service-access motion articulates naturally, and the assembly should feel like a real installed lighting product with clean mounting, refined finish, and practical construction.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0067_vacuum_cleaner_with_articulated_wand_014a2c96,vacuum_cleaner_with_articulated_wand,Vacuum cleaner with articulated wand,"A realistic, highly detailed Vacuum Cleaner With Articulated Wand in a rugged utility variant, with a main vacuum body, articulated wand sections, and a floor nozzle carried by clear pivots. Add thicker sections, reinforced joints, exposed fasteners, and durable painted or molded material cues suited to heavy use. primary articulation should be obvious from the supporting pivots, axles, and linkage anchors. Keep the object practical, serviceable, and mechanically legible.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0068_desktop_monitor_with_tilt_swivel_stand_119c2280,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A gaming monitor with a broad screen, a V-shaped base, and a stand that supports height, swivel, and portrait rotation. The display mounts to a rear stand head above the base, and a power button sits at the lower front edge. The center column slides prismatically for height adjustment, the stand swivels on a vertical axis at the base joint, the screen rotates on a horizontal tilt hinge at the stand head, the screen rotates on a portrait pivot behind the panel, and the power button moves on a short prismatic guide.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0069_orthogonal_yz_stage_79cf4c3d,orthogonal_yz_stage,Orthogonal YZ stage,"A compact YZ positioning mechanism using stacked prismatic axes, machined carriages, and a simple tool platform.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0070_tackle_box_with_simple_hinged_lid_0d5a1b73,tackle_box_with_simple_hinged_lid,Tackle box with simple hinged lid,"A realistic, highly detailed tackle box with a compact storage body, practical handle, latch details, and a simple hinged lid. The lid and any standard organizer motion articulate naturally, and the object should feel like rugged real outdoor gear.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0071_bicycle_dropper_seatpost_assembly_556be2fd,bicycle_dropper_seatpost_assembly,Bicycle dropper seatpost assembly,"A realistic, highly detailed bicycle dropper seatpost assembly with a seat-tube stub, a telescoping post body, a clamp collar, a saddle clamp with visible hardware, and a mounted saddle with believable rails and shell shaping. The seat height articulates naturally along the post axis, and the assembly should feel like a real mountain-bike subassembly with clear support, realistic attachment details, and no floating seat geometry.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0072_office_chair_ed932323,office_chair,Office chair,"A high-back executive office chair in a refined corporate variant with a tall padded backrest, a sculpted lumbar panel, and a five-point star base. The seat cushion is a broad padded box on a stamped metal seat plate, and the backrest panel attaches at the rear base of the seat plate through a visible recline housing; the backrest tilts on a revolute hinge from this housing with a tilt-lock knob on the right underside. Each of the two T-shaped armrests slides vertically on a prismatic joint through rectangular guide channels recessed into the seat plate sides. The seat height column is a two-stage nested cylinder — outer fixed sleeve on the star base, inner post carrying the seat plate — on a prismatic joint. The five caster legs are rigid ribs radiating from the base hub, each ending in a small twin-wheel caster yoke on a continuous revolute axle. Keep the base wide and stable, the backrest tall relative to the seat, and all moving elements mounted to clearly visible structural members.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0073_orchestra_style_music_stand_fc8838e1,orchestra_style_music_stand,Orchestra Style Music Stand,"An orchestra-style music stand with a tripod base, a telescoping center pole, and a broad sheet-music desk with a lower retaining lip.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0074_standing_desk_with_synchronous_telescoping_legs_and_articulated_controls_6d52ed9f,standing_desk_with_synchronous_telescoping_legs_and_articulated_controls,Standing desk with synchronous telescoping legs and articulated controls,"A four-leg conference standing desk with a broad rectangular top and a side-mounted control knob. The rigid top spans a heavy underframe over four telescoping columns, with one round knob mounted in a small side control pod. The four leg stages slide prismatically along their vertical axes within the columns, and the control knob rotates on its own short shaft.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0075_telescoping_mast_with_pan_head_a06416ab,telescoping_mast_with_pan_head,Telescoping mast with pan head,"Design a realistic, highly detailed telescoping mast with pan head as a standalone mechanical study assembly for the sdk_hybrid pipeline, with a multi-stage telescoping mast topped by a compact pan head assembly. The mast stages should telescope visibly, and the pan head should rotate from a supported hub at the top. Emphasize rigid brackets, exposed motion hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus collar clamps, guy attachment points, and head-side cheek plates. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0076_wall_safe_with_hinged_door_and_dial_bffc9950,wall_safe_with_hinged_door_and_dial,Wall Safe With Hinged Door And Dial,"A recessed wall safe with a box-shaped body, thick front frame, heavy door, and circular combination dial on the door face. The safe body is fixed in the wall opening, the door is mounted on one side with exposed hinge support, and the dial sits on the outer door panel above or beside a simple handle. Joints: the door rotates on a revolute joint about its vertical hinge axis, the combination dial rotates continuously about its central outward-facing axis, and the handle rotates on a revolute joint about its own spindle axis.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0077_desk_with_drawer_0e5028be,desk_with_drawer,Desk with drawer,"A realistic, highly detailed desk with an integrated drawer, featuring a sturdy tabletop, grounded leg or panel supports, a single front-facing sliding drawer, and a believable home-office or study-furniture appearance. The drawer articulates naturally along its sliding path, and the assembly should feel like a real manufactured desk with clean proportions, practical construction, and refined furniture detailing.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0078_conventional_oven_with_dropdown_door_f1d660d2,conventional_oven_with_dropdown_door,Conventional oven with drop-down door,"A realistic, highly detailed conventional oven with a clean front face, control panel, sturdy drop-down door, and a believable interior cavity with racks. The door and any standard controls articulate naturally, and the whole appliance should feel substantial, polished, and true to a real kitchen oven.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0079_elevator_8f82745e,elevator,Elevator,A traction passenger elevator with a rectangular steel car on a vertical prismatic joint inside a shaft and two sliding door panels each on a prismatic joint at the car entrance.,openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0080_gear_assemblies_f210979e,gear_assemblies,Gear Assemblies,"A realistic, highly detailed gear assembly with multiple intermeshing gears, sturdy supports, and a clear industrial mechanical character. The gear rotation articulates naturally, and the mechanism should feel like a real engineered assembly with believable alignment, spacing, and structure.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
g55b_0081_rotary_table_with_tilting_trunnion_5b59585c,rotary_table_with_tilting_trunnion,Rotary table with tilting trunnion,"A trunnion table like a small machine-tool fixture, with a low rotary base, two upright side cheeks, and a rectangular table suspended between the cheeks. The table should read as a supported cradle rather than a plate floating above the base, with clear trunnion structure on both sides. Make it feel like real fixturing hardware with machined rotary faces, cheek ribs, trunnion caps, flange bolts, and believable table thickness. The base turns on a vertical revolute axis and the table tilts on a horizontal trunnion axis between the side cheeks. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.5-2026-04-23,high,100,3,sdk,
