row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,sdk_package,label
bench_vise_with_prismatic_jaw_backfill_1,bench_vise_with_prismatic_jaw,Bench vise with prismatic jaw,"A realistic, highly detailed bench vise with a heavy base, fixed body, sliding jaw, and convincing handle and screw hardware. The jaw motion and handle articulate naturally, and the tool should feel dense, durable, and true to real workshop equipment. Recast it as a heavier industrial automation variant, with a heavy fixed body, jaw ways, and a screw or spindle housing, nested rails, guide blocks, or telescoping members that visibly carry the moving stage, and rigid links, brackets, and bearing blocks with explicit joint spacing. Add boxed support members, exposed fasteners, spacer blocks, and durable painted-metal housings. sliding travel should be guided by obvious rails, sleeves, or nested members rather than floating parts. Keep the assembly stout, serviceable, and straightforward to build from hard-surface parts.",openai,gpt-5.4,high,20,sdk,Bench vise with prismatic jaw Backfill 1
bench_vise_with_prismatic_jaw_backfill_2,bench_vise_with_prismatic_jaw,Bench vise with prismatic jaw,"A realistic, highly detailed bench vise with a heavy base, fixed body, sliding jaw, and convincing handle and screw hardware. The jaw motion and handle articulate naturally, and the tool should feel dense, durable, and true to real workshop equipment. Recast it as a modular lab-fixture variant, with a heavy fixed body, jaw ways, and a screw or spindle housing, nested rails, guide blocks, or telescoping members that visibly carry the moving stage, and rigid links, brackets, and bearing blocks with explicit joint spacing. Add clean rectangular sections, clamping features, cable-free housings, and restrained satin metal finishes. sliding travel should be guided by obvious rails, sleeves, or nested members rather than floating parts. Keep the assembly precise, well-supported, and practical for repeated motion.",openai,gpt-5.4,high,20,sdk,Bench vise with prismatic jaw Backfill 2
bicycle_crankset_and_pedal_assembly_backfill_1,bicycle_crankset_and_pedal_assembly,Bicycle crankset and pedal assembly,"A realistic, highly detailed bicycle crankset and pedal assembly in a heavy-duty utility variant, with visible hubs, spindles, axles, or bearing housings for the rotary parts, and a stable frame with practical forks, axle mounts, or handle structures. Add thicker frame members, gusseted brackets, chunky hubs, and scuff-resistant metal-and-rubber cues. rotary elements should sit on believable hubs, spindles, or axles with clear support. Keep the object stout, stable, and easy to read structurally.",openai,gpt-5.4,high,20,sdk,Bicycle crankset and pedal assembly Backfill 1
bicycle_crankset_and_pedal_assembly_backfill_2,bicycle_crankset_and_pedal_assembly,Bicycle crankset and pedal assembly,"A realistic, highly detailed bicycle crankset and pedal assembly in a polished premium variant, with visible hubs, spindles, axles, or bearing housings for the rotary parts, and a stable frame with practical forks, axle mounts, or handle structures. Add clean weld zones, shaped guards or covers, refined adjustment hardware, and restrained mixed-material detailing. rotary elements should sit on believable hubs, spindles, or axles with clear support. Keep the object manufactured, believable, and grounded in hard-surface geometry.",openai,gpt-5.4,high,20,sdk,Bicycle crankset and pedal assembly Backfill 2
bicycle_dropper_seatpost_assembly_backfill_1,bicycle_dropper_seatpost_assembly,Bicycle dropper seatpost assembly,"A realistic, highly detailed bicycle dropper seatpost assembly in a heavy-duty utility variant, with nested rails, guide blocks, or telescoping members that visibly carry the moving stage, and a stable frame with practical forks, axle mounts, or handle structures. Add thicker frame members, gusseted brackets, chunky hubs, and scuff-resistant metal-and-rubber cues. sliding travel should be guided by obvious rails, sleeves, or nested members rather than floating parts. Keep the object stout, stable, and easy to read structurally.",openai,gpt-5.4,high,20,sdk,Bicycle dropper seatpost assembly Backfill 1
bicycle_dropper_seatpost_assembly_backfill_2,bicycle_dropper_seatpost_assembly,Bicycle dropper seatpost assembly,"A realistic, highly detailed bicycle dropper seatpost assembly in a polished premium variant, with nested rails, guide blocks, or telescoping members that visibly carry the moving stage, and a stable frame with practical forks, axle mounts, or handle structures. Add clean weld zones, shaped guards or covers, refined adjustment hardware, and restrained mixed-material detailing. sliding travel should be guided by obvious rails, sleeves, or nested members rather than floating parts. Keep the object manufactured, believable, and grounded in hard-surface geometry.",openai,gpt-5.4,high,20,sdk,Bicycle dropper seatpost assembly Backfill 2
bicycle_fork_and_handlebar_assembly_backfill_1,bicycle_fork_and_handlebar_assembly,Bicycle fork and handlebar assembly,"A realistic, highly detailed bicycle fork and handlebar assembly in a heavy-duty utility variant, with a stable frame with practical forks, axle mounts, or handle structures. Add thicker frame members, gusseted brackets, chunky hubs, and scuff-resistant metal-and-rubber cues. the wheels, steering parts, folding joints, or adjustment features should move through believable mounts and pivots. Keep the object stout, stable, and easy to read structurally.",openai,gpt-5.4,high,20,sdk,Bicycle fork and handlebar assembly Backfill 1
bicycle_fork_and_handlebar_assembly_backfill_2,bicycle_fork_and_handlebar_assembly,Bicycle fork and handlebar assembly,"A realistic, highly detailed bicycle fork and handlebar assembly in a polished premium variant, with a stable frame with practical forks, axle mounts, or handle structures. Add clean weld zones, shaped guards or covers, refined adjustment hardware, and restrained mixed-material detailing. the wheels, steering parts, folding joints, or adjustment features should move through believable mounts and pivots. Keep the object manufactured, believable, and grounded in hard-surface geometry.",openai,gpt-5.4,high,20,sdk,Bicycle fork and handlebar assembly Backfill 2
binoculars_backfill_1,binoculars,Binoculars,"A realistic, highly detailed binoculars in a heavier institutional variant, with a stable support body with brackets, collars, or yokes carrying the active head. Add thicker brackets, cast housings, service covers, and painted metal with a few machined accents. the head, optic, dish, or lamp should pan, tilt, swivel, or extend through obvious bearings, forks, and yokes. Keep the object stable, durable, and clearly engineered for real use.",openai,gpt-5.4,high,20,sdk,Binoculars Backfill 1
binoculars_backfill_2,binoculars,Binoculars,"A realistic, highly detailed binoculars in a refined premium variant, with a stable support body with brackets, collars, or yokes carrying the active head. Add clean seam lines, precise bezels, slim control details, and restrained metal-and-polymer material transitions. the head, optic, dish, or lamp should pan, tilt, swivel, or extend through obvious bearings, forks, and yokes. Keep the object polished, credible, and still easy to build with rigid geometry.",openai,gpt-5.4,high,20,sdk,Binoculars Backfill 2
blender_backfill_1,blender,Blender,"A realistic, highly detailed blender in a premium flagship variant, with a coherent housing with service lines, control interfaces, and realistic mounting breaks. Add layered grille or panel detailing, a dark control strip, sharp seam management, and brushed or painted metallic accents. any canonical doors, trays, lids, filters, or controls should articulate through clear hinges, slides, shafts, or pivots. Keep the object polished and believable without relying on exotic surfacing.",openai,gpt-5.4,high,20,sdk,Blender Backfill 1
blender_backfill_2,blender,Blender,"A realistic, highly detailed blender in a service-friendly semi-commercial variant, with a coherent housing with service lines, control interfaces, and realistic mounting breaks. Add chunkier bezels, obvious access lines, sturdy feet or side trim, and powder-coated or molded hard-surface panels. any canonical doors, trays, lids, filters, or controls should articulate through clear hinges, slides, shafts, or pivots. Keep the object practical, durable, and easy to read structurally.",openai,gpt-5.4,high,20,sdk,Blender Backfill 2
box_fan_with_control_knob_backfill_1,box_fan_with_control_knob,Box fan with control knob,"A realistic, highly detailed box fan with control knob in a premium flagship variant, with visible hubs, spindles, axles, or bearing housings for the rotary parts, and a coherent housing with service lines, control interfaces, and realistic mounting breaks. Add layered grille or panel detailing, a dark control strip, sharp seam management, and brushed or painted metallic accents. rotary elements should sit on believable hubs, spindles, or axles with clear support. Keep the object polished and believable without relying on exotic surfacing.",openai,gpt-5.4,high,20,sdk,Box fan with control knob Backfill 1
box_fan_with_control_knob_backfill_2,box_fan_with_control_knob,Box fan with control knob,"A realistic, highly detailed box fan with control knob in a service-friendly semi-commercial variant, with visible hubs, spindles, axles, or bearing housings for the rotary parts, and a coherent housing with service lines, control interfaces, and realistic mounting breaks. Add chunkier bezels, obvious access lines, sturdy feet or side trim, and powder-coated or molded hard-surface panels. rotary elements should sit on believable hubs, spindles, or axles with clear support. Keep the object practical, durable, and easy to read structurally.",openai,gpt-5.4,high,20,sdk,Box fan with control knob Backfill 2
branching_tree_with_three_independent_rotary_branches_backfill_1,branching_tree_with_three_independent_rotary_branches,Branching tree with three independent rotary branches,"A three-branch rotary tree mechanism with a central hub and three independent hinged arms, designed as a clean CAD linkage assembly. Recast it as a modular lab-fixture variant, with visible hubs, spindles, axles, or bearing housings for the rotary parts, and rigid links, brackets, and bearing blocks with explicit joint spacing. Add clean rectangular sections, clamping features, cable-free housings, and restrained satin metal finishes. rotary elements should sit on believable hubs, spindles, or axles with clear support. Keep the assembly precise, well-supported, and practical for repeated motion.",openai,gpt-5.4,high,20,sdk_hybrid,Branching tree with three independent rotary branches Backfill 1
branching_tree_with_two_independent_rotary_branches_backfill_1,branching_tree_with_two_independent_rotary_branches,Branching tree with two independent rotary branches,"A branching mechanism with one base structure feeding two separate revolute arms, each branch moving independently with its own hinge chain. Recast it as a modular lab-fixture variant, with visible hubs, spindles, axles, or bearing housings for the rotary parts, and rigid links, brackets, and bearing blocks with explicit joint spacing. Add clean rectangular sections, clamping features, cable-free housings, and restrained satin metal finishes. rotary elements should sit on believable hubs, spindles, or axles with clear support. Keep the assembly precise, well-supported, and practical for repeated motion.",openai,gpt-5.4,high,20,sdk_hybrid,Branching tree with two independent rotary branches Backfill 1
camera_lens_backfill_1,camera_lens,Camera Lens,"A realistic, highly detailed camera lens in a heavier institutional variant, with visible hubs, spindles, axles, or bearing housings for the rotary parts, and a stable support body with brackets, collars, or yokes carrying the active head. Add thicker brackets, cast housings, service covers, and painted metal with a few machined accents. rotary elements should sit on believable hubs, spindles, or axles with clear support. Keep the object stable, durable, and clearly engineered for real use.",openai,gpt-5.4,high,20,sdk,Camera Lens Backfill 1
camera_lens_backfill_2,camera_lens,Camera Lens,"A realistic, highly detailed camera lens in a refined premium variant, with visible hubs, spindles, axles, or bearing housings for the rotary parts, and a stable support body with brackets, collars, or yokes carrying the active head. Add clean seam lines, precise bezels, slim control details, and restrained metal-and-polymer material transitions. rotary elements should sit on believable hubs, spindles, or axles with clear support. Keep the object polished, credible, and still easy to build with rigid geometry.",openai,gpt-5.4,high,20,sdk,Camera Lens Backfill 2
cannon_backfill_1,cannon,Cannon,"A realistic, highly detailed cannon in a sturdier utility variant, with clear rigid support structure. Add thicker members, reinforced corners, exposed fasteners, and durable painted or molded surfaces. the standard moving parts should be mounted clearly enough that the articulation reads immediately. Keep the object practical, serviceable, and mechanically legible.",openai,gpt-5.4,high,20,sdk,Cannon Backfill 1
cannon_backfill_2,cannon,Cannon,"A realistic, highly detailed cannon in a cleaner premium variant, with clear rigid support structure. Add tighter panel management, restrained detailing, and a balanced mix of matte and satin finishes. the standard moving parts should be mounted clearly enough that the articulation reads immediately. Keep the object polished while remaining structurally clear.",openai,gpt-5.4,high,20,sdk,Cannon Backfill 2
cantilever_articulated_arm_backfill_1,cantilever_articulated_arm,Cantilever articulated arm,"A cantilevered articulated arm extending from one side support, with serial revolute joints and stout structural links sized like industrial hardware. Recast it as a modular lab-fixture variant, with rigid links, brackets, and bearing blocks with explicit joint spacing. Add clean rectangular sections, clamping features, cable-free housings, and restrained satin metal finishes. serial joints should stay explicit, well spaced, and tied to rigid links or phalanx-like members. Keep the assembly precise, well-supported, and practical for repeated motion.",openai,gpt-5.4,high,20,sdk_hybrid,Cantilever articulated arm Backfill 1
car_axles_backfill_1,car_axles,Car Axles,"A realistic, highly detailed car axles in a heavy-duty utility variant, with visible hubs, spindles, axles, or bearing housings for the rotary parts, and a stable frame with practical forks, axle mounts, or handle structures. Add thicker frame members, gusseted brackets, chunky hubs, and scuff-resistant metal-and-rubber cues. rotary elements should sit on believable hubs, spindles, or axles with clear support. Keep the object stout, stable, and easy to read structurally.",openai,gpt-5.4,high,20,sdk,Car Axles Backfill 1
car_axles_backfill_2,car_axles,Car Axles,"A realistic, highly detailed car axles in a polished premium variant, with visible hubs, spindles, axles, or bearing housings for the rotary parts, and a stable frame with practical forks, axle mounts, or handle structures. Add clean weld zones, shaped guards or covers, refined adjustment hardware, and restrained mixed-material detailing. rotary elements should sit on believable hubs, spindles, or axles with clear support. Keep the object manufactured, believable, and grounded in hard-surface geometry.",openai,gpt-5.4,high,20,sdk,Car Axles Backfill 2
car_sunroof_cassette_backfill_1,car_sunroof_cassette,Car sunroof cassette,"A realistic, highly detailed car sunroof cassette in a sturdier utility variant, with clear rigid support structure. Add thicker members, reinforced corners, exposed fasteners, and durable painted or molded surfaces. the standard moving parts should be mounted clearly enough that the articulation reads immediately. Keep the object practical, serviceable, and mechanically legible.",openai,gpt-5.4,high,20,sdk,Car sunroof cassette Backfill 1
car_sunroof_cassette_backfill_2,car_sunroof_cassette,Car sunroof cassette,"A realistic, highly detailed car sunroof cassette in a cleaner premium variant, with clear rigid support structure. Add tighter panel management, restrained detailing, and a balanced mix of matte and satin finishes. the standard moving parts should be mounted clearly enough that the articulation reads immediately. Keep the object polished while remaining structurally clear.",openai,gpt-5.4,high,20,sdk,Car sunroof cassette Backfill 2
cctv_mast_with_pantilt_camera_head_backfill_1,cctv_mast_with_pantilt_camera_head,CCTV mast with pan-tilt camera head,"A realistic, highly detailed cctv mast with pan-tilt camera head in a heavier institutional variant, with a vertical mast with collar brackets or section joints, a yoke, cradle, or bearing block arrangement that clearly supports the rotational axes, and a stable support body with brackets, collars, or yokes carrying the active head. Add thicker brackets, cast housings, service covers, and painted metal with a few machined accents. yaw or pan rotation should be carried by a stable vertical bearing stage pitch, tilt, or swing motion should live in a yoke, cradle, or side-plate hinge. Keep the object stable, durable, and clearly engineered for real use.",openai,gpt-5.4,high,20,sdk,CCTV mast with pan-tilt camera head Backfill 1
cctv_mast_with_pantilt_camera_head_backfill_2,cctv_mast_with_pantilt_camera_head,CCTV mast with pan-tilt camera head,"A realistic, highly detailed cctv mast with pan-tilt camera head in a refined premium variant, with a vertical mast with collar brackets or section joints, a yoke, cradle, or bearing block arrangement that clearly supports the rotational axes, and a stable support body with brackets, collars, or yokes carrying the active head. Add clean seam lines, precise bezels, slim control details, and restrained metal-and-polymer material transitions. yaw or pan rotation should be carried by a stable vertical bearing stage pitch, tilt, or swing motion should live in a yoke, cradle, or side-plate hinge. Keep the object polished, credible, and still easy to build with rigid geometry.",openai,gpt-5.4,high,20,sdk,CCTV mast with pan-tilt camera head Backfill 2
ceiling_fan_backfill_1,ceiling_fan,Ceiling fan,"A realistic, highly detailed ceiling fan in a sturdier utility variant, with visible hubs, spindles, axles, or bearing housings for the rotary parts. Add thicker members, reinforced corners, exposed fasteners, and durable painted or molded surfaces. rotary elements should sit on believable hubs, spindles, or axles with clear support. Keep the object practical, serviceable, and mechanically legible.",openai,gpt-5.4,high,20,sdk,Ceiling fan Backfill 1
ceiling_fan_backfill_2,ceiling_fan,Ceiling fan,"A realistic, highly detailed ceiling fan in a cleaner premium variant, with visible hubs, spindles, axles, or bearing housings for the rotary parts. Add tighter panel management, restrained detailing, and a balanced mix of matte and satin finishes. rotary elements should sit on believable hubs, spindles, or axles with clear support. Keep the object polished while remaining structurally clear.",openai,gpt-5.4,high,20,sdk,Ceiling fan Backfill 2
ceiling_light_fixture_backfill_1,ceiling_light_fixture,Ceiling light fixture,"A realistic, highly detailed ceiling light fixture in a premium flagship variant, with a coherent housing with service lines, control interfaces, and realistic mounting breaks. Add layered grille or panel detailing, a dark control strip, sharp seam management, and brushed or painted metallic accents. any canonical doors, trays, lids, filters, or controls should articulate through clear hinges, slides, shafts, or pivots. Keep the object polished and believable without relying on exotic surfacing.",openai,gpt-5.4,high,20,sdk,Ceiling light fixture Backfill 1
ceiling_light_fixture_backfill_2,ceiling_light_fixture,Ceiling light fixture,"A realistic, highly detailed ceiling light fixture in a service-friendly semi-commercial variant, with a coherent housing with service lines, control interfaces, and realistic mounting breaks. Add chunkier bezels, obvious access lines, sturdy feet or side trim, and powder-coated or molded hard-surface panels. any canonical doors, trays, lids, filters, or controls should articulate through clear hinges, slides, shafts, or pivots. Keep the object practical, durable, and easy to read structurally.",openai,gpt-5.4,high,20,sdk,Ceiling light fixture Backfill 2
chest_freezer_with_hinged_lid_backfill_1,chest_freezer_with_hinged_lid,Chest freezer with hinged lid,"A realistic, highly detailed chest freezer with hinged lid in a rugged utility variant, with clear hinge knuckles, side plates, pivots, or hinge barrels tied to the main body, and a rigid shell, framed opening, and believable latch or pull hardware. Add reinforced edges, exposed hinge hardware, stamped or folded panels, and scuff-resistant finishes. hinged motion should read through real pivots and clearly framed openings. Keep the object robust, serviceable, and mechanically clear.",openai,gpt-5.4,high,20,sdk,Chest freezer with hinged lid Backfill 1
chest_freezer_with_hinged_lid_backfill_2,chest_freezer_with_hinged_lid,Chest freezer with hinged lid,"A realistic, highly detailed chest freezer with hinged lid in a cleaner premium variant, with clear hinge knuckles, side plates, pivots, or hinge barrels tied to the main body, and a rigid shell, framed opening, and believable latch or pull hardware. Add tighter seam lines, restrained hardware, layered panel relief, and a balanced mix of matte and satin materials. hinged motion should read through real pivots and clearly framed openings. Keep the object refined while staying fully buildable with rigid parts.",openai,gpt-5.4,high,20,sdk,Chest freezer with hinged lid Backfill 2
clock_tower_with_rotating_hour_and_minute_hands_backfill_1,clock_tower_with_rotating_hour_and_minute_hands,Clock tower with rotating hour and minute hands,"A realistic, highly detailed clock tower with rotating hour and minute hands in a rugged infrastructure variant, with a tower body with framed openings, platforms, or brace work, and clear primary framing and secondary support members sized like real fabricated hardware. Add stouter supports, guard or brace details, riveted or bolted plates, and worn painted finishes. the canonical moving element should be tied to clear hinges, pivots, axles, or track hardware. Keep the object serviceable, durable, and easy to parse structurally.",openai,gpt-5.4,high,20,sdk,Clock tower with rotating hour and minute hands Backfill 1
clock_tower_with_rotating_hour_and_minute_hands_backfill_2,clock_tower_with_rotating_hour_and_minute_hands,Clock tower with rotating hour and minute hands,"A realistic, highly detailed clock tower with rotating hour and minute hands in a more historic or decorative variant, with a tower body with framed openings, platforms, or brace work, and clear primary framing and secondary support members sized like real fabricated hardware. Add simple ornamental trim, layered openings, cast or timber-like hard-surface members, and restrained weathering cues. the canonical moving element should be tied to clear hinges, pivots, axles, or track hardware. Keep the object recognizable, grounded, and still buildable with rigid solids.",openai,gpt-5.4,high,20,sdk,Clock tower with rotating hour and minute hands Backfill 2
coaxial_rotary_stack_backfill_1,coaxial_rotary_stack,Coaxial rotary stack,"A coaxial rotary stack with multiple revolute stages sharing the same central axis, using concentric cylindrical housings and mounting flanges. Recast it as a modular lab-fixture variant, with visible hubs, spindles, axles, or bearing housings for the rotary parts, and rigid links, brackets, and bearing blocks with explicit joint spacing. Add clean rectangular sections, clamping features, cable-free housings, and restrained satin metal finishes. rotary elements should sit on believable hubs, spindles, or axles with clear support. Keep the assembly precise, well-supported, and practical for repeated motion.",openai,gpt-5.4,high,20,sdk_hybrid,Coaxial rotary stack Backfill 1
coffee_machine_backfill_1,coffee_machine,Coffee machine,"A realistic, highly detailed coffee machine in a compact household variant, with a coherent housing with service lines, control interfaces, and realistic mounting breaks. Add clean panel breaks, recessed controls, subtle venting, and fine-texture plastic with satin accent trim. any canonical doors, trays, lids, filters, or controls should articulate through clear hinges, slides, shafts, or pivots. Keep the object like a real manufactured consumer product with grounded proportions.",openai,gpt-5.4,high,20,sdk,Coffee machine Backfill 1
coffee_machine_backfill_2,coffee_machine,Coffee machine,"A realistic, highly detailed coffee machine in a premium flagship variant, with a coherent housing with service lines, control interfaces, and realistic mounting breaks. Add layered grille or panel detailing, a dark control strip, sharp seam management, and brushed or painted metallic accents. any canonical doors, trays, lids, filters, or controls should articulate through clear hinges, slides, shafts, or pivots. Keep the object polished and believable without relying on exotic surfacing.",openai,gpt-5.4,high,20,sdk,Coffee machine Backfill 2
coffee_machine_backfill_3,coffee_machine,Coffee machine,"A realistic, highly detailed coffee machine in a service-friendly semi-commercial variant, with a coherent housing with service lines, control interfaces, and realistic mounting breaks. Add chunkier bezels, obvious access lines, sturdy feet or side trim, and powder-coated or molded hard-surface panels. any canonical doors, trays, lids, filters, or controls should articulate through clear hinges, slides, shafts, or pivots. Keep the object practical, durable, and easy to read structurally.",openai,gpt-5.4,high,20,sdk,Coffee machine Backfill 3
conventional_oven_with_dropdown_door_backfill_1,conventional_oven_with_dropdown_door,Conventional oven with drop-down door,"A realistic, highly detailed conventional oven with drop-down door in a premium flagship variant, with clear hinge knuckles, side plates, pivots, or hinge barrels tied to the main body, and a coherent housing with service lines, control interfaces, and realistic mounting breaks. Add layered grille or panel detailing, a dark control strip, sharp seam management, and brushed or painted metallic accents. hinged motion should read through real pivots and clearly framed openings. Keep the object polished and believable without relying on exotic surfacing.",openai,gpt-5.4,high,20,sdk,Conventional oven with drop-down door Backfill 1
conventional_oven_with_dropdown_door_backfill_2,conventional_oven_with_dropdown_door,Conventional oven with drop-down door,"A realistic, highly detailed conventional oven with drop-down door in a service-friendly semi-commercial variant, with clear hinge knuckles, side plates, pivots, or hinge barrels tied to the main body, and a coherent housing with service lines, control interfaces, and realistic mounting breaks. Add chunkier bezels, obvious access lines, sturdy feet or side trim, and powder-coated or molded hard-surface panels. hinged motion should read through real pivots and clearly framed openings. Keep the object practical, durable, and easy to read structurally.",openai,gpt-5.4,high,20,sdk,Conventional oven with drop-down door Backfill 2
desk_with_drawer_backfill_1,desk_with_drawer,Desk with drawer,"A realistic, highly detailed desk with drawer in a rugged utility variant, with nested rails, guide blocks, or telescoping members that visibly carry the moving stage, and a rigid shell, framed opening, and believable latch or pull hardware. Add reinforced edges, exposed hinge hardware, stamped or folded panels, and scuff-resistant finishes. sliding travel should be guided by obvious rails, sleeves, or nested members rather than floating parts. Keep the object robust, serviceable, and mechanically clear.",openai,gpt-5.4,high,20,sdk,Desk with drawer Backfill 1
desk_with_drawer_backfill_2,desk_with_drawer,Desk with drawer,"A realistic, highly detailed desk with drawer in a cleaner premium variant, with nested rails, guide blocks, or telescoping members that visibly carry the moving stage, and a rigid shell, framed opening, and believable latch or pull hardware. Add tighter seam lines, restrained hardware, layered panel relief, and a balanced mix of matte and satin materials. sliding travel should be guided by obvious rails, sleeves, or nested members rather than floating parts. Keep the object refined while staying fully buildable with rigid parts.",openai,gpt-5.4,high,20,sdk,Desk with drawer Backfill 2
desktop_pc_tower_backfill_1,desktop_pc_tower,Desktop PC tower,"A realistic, highly detailed desktop pc tower in a service-friendly semi-commercial variant, with a tower body with framed openings, platforms, or brace work, and a coherent housing with service lines, control interfaces, and realistic mounting breaks. Add chunkier bezels, obvious access lines, sturdy feet or side trim, and powder-coated or molded hard-surface panels. any canonical doors, trays, lids, filters, or controls should articulate through clear hinges, slides, shafts, or pivots. Keep the object practical, durable, and easy to read structurally.",openai,gpt-5.4,high,20,sdk_hybrid,Desktop PC tower Backfill 1
dj_equipment_backfill_1,dj_equipment,DJ equipment,"A realistic, highly detailed dj equipment in a sturdier utility variant, with clear rigid support structure. Add thicker members, reinforced corners, exposed fasteners, and durable painted or molded surfaces. the standard moving parts should be mounted clearly enough that the articulation reads immediately. Keep the object practical, serviceable, and mechanically legible.",openai,gpt-5.4,high,20,sdk,DJ equipment Backfill 1
