row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,sdk_package,label,design_audit
grill_with_hinged_lid_04,grill_with_hinged_lid,Grill with hinged lid,"An offset smoker grill with a main barrel chamber, a side firebox, and a wagon-style cart. The main chamber has a long top lid on a rear hinge line, and the firebox has a smaller side access door on its own hinge. The main lid rotates on a rear longitudinal revolute axis, the firebox door rotates on a side revolute hinge, and the cart wheels spin on their axle.",openai,gpt-5.4,high,50,sdk,Grill Offset Smoker,true
hand_truck_dolly_03,hand_truck_dolly,Hand truck dolly,"An appliance hand truck with a tall frame, strap hooks, and a folding nose plate. The main frame carries two large rear wheels, and the broad lower plate is hinged so it can fold flat against the uprights for storage. The wheels spin on their axle, and the nose plate rotates on a transverse revolute hinge at the frame base.",openai,gpt-5.4,high,50,sdk,Hand Truck Appliance,true
hand_truck_dolly_04,hand_truck_dolly,Hand truck dolly,"A hybrid hand truck with two large transport wheels and a retractable rear caster set for four-wheel cart mode. The upright frame carries the main axle at the back and a small caster module tucked under the toe plate on a swing arm. The large wheels rotate on their axle, each caster wheel spins on its own axle, each caster fork swivels on a vertical pivot, and the caster module folds on a revolute hinge under the frame.",openai,gpt-5.4,high,50,sdk,Hand Truck Hybrid,true
hinged_window_or_hatch_03,hinged_window_or_hatch,Hinged window or hatch,"A side-hinged casement window in a rectangular frame. A glazed sash mounts to one jamb on two hinges and carries a crank or lever handle at the opposite side. The sash rotates on a vertical revolute hinge axis at the jamb, and the handle rotates on its own small pivot.",openai,gpt-5.4,high,50,sdk,Hatch Casement,true
hinged_window_or_hatch_04,hinged_window_or_hatch,Hinged window or hatch,"A service hatch in a vehicle or equipment body with a gullwing lid. The fixed opening has a rigid perimeter frame, and the lid is attached along one roof-side edge with two rotary latch dogs along the lower edge. The lid swings on a longitudinal revolute hinge axis at the roof edge, and each latch dog rotates on a short local pivot at the free side.",openai,gpt-5.4,high,50,sdk,Hatch Gullwing,true
hingeddoor_cabinet_03,hingeddoor_cabinet,Hinged-door cabinet,"A corner cabinet with a bifold front door. Two narrow door leaves are joined by a center hinge, and the outer leaf is mounted to the cabinet side wall with another hinge set. The outer leaf rotates on a vertical revolute axis at the cabinet side, and the inner leaf rotates on a second vertical revolute axis at the fold line.",openai,gpt-5.4,high,50,sdk,Cabinet Corner Bifold,true
hingeddoor_cabinet_04,hingeddoor_cabinet,Hinged-door cabinet,"A glass-front display cabinet with two narrow framed doors. The rectangular carcass carries one door from each outer stile, and one door has a small cam lock at the meeting edge. The two doors swing on vertical revolute hinge axes at the cabinet sides, and the lock cam rotates on a short front-to-back pivot in the active door.",openai,gpt-5.4,high,50,sdk,Cabinet Display Lock,true
instrument_case_with_hinged_lid_03,instrument_case_with_hinged_lid,Instrument case with hinged lid,"A hard guitar case with a long clamshell body and multiple butterfly latches. The lower shell cradles the instrument shape, the upper shell forms the lid, and the latches are spaced along the front edge. The lid rotates on a rear longitudinal revolute hinge axis, and each butterfly latch rotates on its own small pivot arm.",openai,gpt-5.4,high,50,sdk,Instrument Case Guitar,true
instrument_case_with_hinged_lid_04,instrument_case_with_hinged_lid,Instrument case with hinged lid,"A molded equipment case with a deep lower shell and a shallow lid on a full-width rear hinge. The case has front draw latches and a center carry handle on the closing edge. The lid swings on the rear revolute hinge axis, and each draw latch rotates on its local pivot to clamp the lid shut.",openai,gpt-5.4,high,50,sdk,Instrument Case Draw Latch,true
internet_router_03,internet_router,Internet Router,"An upright home router with a vertical slab body and a fold-out rear kickstand. The housing stands on its lower edge, two short antennas hinge from the top corners, and a rear support leg folds out from a slot in the back. The antennas rotate on their root hinges at the top edge, and the kickstand rotates on a lower rear revolute hinge.",openai,gpt-5.4,high,50,sdk,Router Upright Stand,true
internet_router_04,internet_router,Internet Router,"A small office router with a flat housing, four side-mounted paddle antennas, and a front status cover. The cover is a narrow flap over indicator lights on the front edge, while the antennas are mounted in pairs on hinged pods at the side corners. Each antenna rotates on a root revolute hinge, and the status cover rotates on a top-edge hinge above the light window.",openai,gpt-5.4,high,50,sdk,Router Status Cover,true
jet_engine_03,jet_engine,Jet Engine,"A fighter-style jet engine with a cylindrical core, front compressor or fan, and a segmented rear nozzle. The engine body is centered on one longitudinal axis, and the rear nozzle is formed by overlapping petal panels around the exhaust. The front rotor spins continuously on the engine centerline, and each nozzle petal rotates on a small rear hinge at the exhaust ring.",openai,gpt-5.4,high,50,sdk,Jet Engine Nozzle Petals,true
jet_engine_04,jet_engine,Jet Engine,"An airliner turbofan nacelle with a front fan stage and a translating thrust-reverser sleeve around the mid nacelle. The core and fan are centered on the main axis, and the outer reverser cowl is carried by guide rails along the nacelle body. The fan rotor spins continuously on the longitudinal revolute axis, and the reverser sleeve slides prismatically along the engine axis on its guide tracks.",openai,gpt-5.4,high,50,sdk,Jet Engine Reverser,true
keyboard_03,keyboard,Keyboard,"A split ergonomic keyboard with two angled key clusters joined by a small bridge and fold-out tenting feet underneath. Each half carries its own key grid and thumb keys, and the rear feet prop the halves at an angle. The keys move as short vertical prismatic plungers, and each tenting foot rotates on a small hinge under its half.",openai,gpt-5.4,high,50,sdk,Keyboard Split Ergo,true
keyboard_04,keyboard,Keyboard,"A media keyboard with a compact key field, a side trackball, and a jog wheel near the top edge. The housing is a shallow tray with keys in the center, a ball cup on one side, and a wheel pod near the function row. The keys move as short prismatic plungers, the trackball rotates continuously within its socket, and the jog wheel rotates on a front-to-back axis.",openai,gpt-5.4,high,50,sdk,Keyboard Trackball,true
kick_scooter_03,kick_scooter,Kick scooter,"A three-wheel children's kick scooter with a rear deck wheel and two front wheels carried by a tilting steering column. The deck connects to a front bogie that leans as one unit with the handlebar stem, while the rear wheel sits at the tail. The three wheels rotate on their axles, and the front assembly rolls on a longitudinal revolute axis through the deck nose for lean steering.",openai,gpt-5.4,high,50,sdk,Kick Scooter Three Wheel,true
kick_scooter_04,kick_scooter,Kick scooter,"A commuting kick scooter with a rigid deck, a steerable front fork, and a side kickstand under the deck. The rear wheel sits at the tail, and a small parking stand folds from the lower side of the deck. The front fork yaws on a vertical steering revolute axis, the wheels spin on their axles, and the kickstand rotates on a small side-mounted hinge under the deck.",openai,gpt-5.4,high,50,sdk,Kick Scooter Kickstand,true
knee_scooter_03,knee_scooter,Knee scooter,"A foldable knee scooter with four small wheels, a knee pad deck, and a handlebar stem on a folding clamp. The front wheels are carried by a steering fork and the rear wheels by fixed supports under the frame. The wheels rotate on their axles, the fork steers on a vertical revolute axis, and the handlebar stem folds on a transverse hinge in the front upright.",openai,gpt-5.4,high,50,sdk,Knee Scooter Folding Stem,true
knee_scooter_04,knee_scooter,Knee scooter,"A knee scooter with two rear wheels, a center knee pad, and a front support made from twin swivel casters rather than a bicycle-style fork. The main frame carries the rear axle rigidly and the front caster stems at the nose beneath the handlebar column. The rear wheels spin on their axle, each front caster wheel spins on its axle, and each front caster swivels on its own vertical pivot stem.",openai,gpt-5.4,high,50,sdk,Knee Scooter Twin Caster,true
laptop_clamshell_03,laptop_clamshell,Laptop clamshell,"A convertible laptop with a 360-degree hinge and a built-in keyboard. The base and display are two thin rectangular shells joined by dual rear hinges that allow the screen to fold fully behind the keyboard deck. The display rotates on the rear revolute hinge axis, and the keyboard keys move as short vertical prismatic plungers.",openai,gpt-5.4,high,50,sdk,Laptop Convertible,true
laptop_clamshell_04,laptop_clamshell,Laptop clamshell,"A rugged field laptop with two front latch hooks and a thick clamshell body. The lower chassis carries the keyboard, the upper screen housing is hinged at the rear, and two small latch hooks at the front corners clamp the lid shut. The lid rotates on the rear revolute hinge axis, the latch hooks rotate on small pivots at the front corners, and the keys move as short vertical plungers.",openai,gpt-5.4,high,50,sdk,Laptop Front Latches,true
lazy_susan_03,lazy_susan,Lazy Susan,"A two-tier lazy Susan with a fixed central post and two separate rotating shelves. Each circular shelf is carried by its own bearing collar around the post, so the upper and lower tiers can move independently. The lower shelf rotates on one vertical revolute axis around the post, and the upper shelf rotates on a second vertical revolute axis on its own collar.",openai,gpt-5.4,high,50,sdk,Lazy Susan Dual Tier,true
lazy_susan_04,lazy_susan,Lazy Susan,"A rectangular monitor-stand lazy Susan with a boxy top platform over a round bearing base. The broad top plate is rectangular rather than circular, but it is centered on a low turntable ring and base disc. The top platform rotates continuously about the vertical revolute axis at the center bearing.",openai,gpt-5.4,high,50,sdk,Lazy Susan Rectangular,true
lighthouse_with_rotating_beacon_assembly_03,lighthouse_with_rotating_beacon_assembly,Lighthouse with rotating beacon assembly,"A cast-iron lighthouse lantern with a cylindrical glass room, a rotating beacon carriage, and a narrow side service door in the lantern wall. The beacon sits on a central vertical shaft inside the lantern room, and the service door is mounted in the outer wall frame. The beacon carriage rotates continuously about the vertical shaft axis, and the service door rotates on a small vertical hinge at the lantern wall.",openai,gpt-5.4,high,50,sdk,Lighthouse Service Door,true
lighthouse_with_rotating_beacon_assembly_04,lighthouse_with_rotating_beacon_assembly,Lighthouse with rotating beacon assembly,"An offshore lighthouse with a compact lantern room and a beacon head mounted on a short gallery-top turntable. The beacon housing is carried above the roof line on a small pedestal rather than deep inside a large lantern cage. The beacon head rotates continuously about the vertical revolute axis at the turntable pedestal.",openai,gpt-5.4,high,50,sdk,Lighthouse Offshore,true
lounge_chair_with_independent_backrest_and_footrest_03,lounge_chair_with_independent_backrest_and_footrest,Lounge chair with independent backrest and footrest,"A zero-gravity lounge chair with a fixed ground frame, a linked seat-back frame, and a separate footrest panel. The side rails carry the seat and back on one reclining path, while the footrest is mounted ahead on its own hinge line. The seat-back frame rotates on a main transverse recline axis at the side rails, and the footrest rotates independently on a second transverse axis at the front.",openai,gpt-5.4,high,50,sdk,Lounge Chair Zero Gravity,true
lounge_chair_with_independent_backrest_and_footrest_04,lounge_chair_with_independent_backrest_and_footrest,Lounge chair with independent backrest and footrest,"A lounge chair on a swivel pedestal with an adjustable backrest and an independent leg panel attached under the seat. The seat shell sits on a rotating pedestal, the backrest is hinged from the seat rear, and the leg panel is hinged from the underside near the front edge. The pedestal rotates on a vertical revolute axis, the backrest rotates on a transverse revolute axis at the seat rear, and the leg panel rotates independently on its own transverse hinge.",openai,gpt-5.4,high,50,sdk,Lounge Chair Swivel,true
louvered_shutter_assembly_03,louvered_shutter_assembly,Louvered shutter assembly,"A plantation shutter assembly with one full panel and a vertical tilt rod linking the louvers. The outer frame is fixed, the shutter panel hangs from one side stile on door hinges, and the louvers span between the panel stiles with small connector tabs to the tilt rod. The whole panel rotates on a vertical revolute hinge axis at the outer frame, and each louver rotates on its long-axis pivots inside the panel.",openai,gpt-5.4,high,50,sdk,Shutter Panel With Rod,true
louvered_shutter_assembly_04,louvered_shutter_assembly,Louvered shutter assembly,"A two-panel louvered shutter assembly for a wide opening. Each panel has its own outer stile and a stack of louvers between the rails, and the two panels meet at the center when closed. Each whole panel rotates on a vertical revolute hinge axis at its outer jamb, and each louver rotates on its own longitudinal revolute pivots within the panel.",openai,gpt-5.4,high,50,sdk,Shutter Double Panel,true
mailbox_with_front_access_door_03,mailbox_with_front_access_door,Mailbox with front access door,"A secure parcel mailbox with a front retrieval door and a top mail slot flap. The boxy housing stands on a post or plinth, the lower front door opens for access, and the slot flap sits in the top hood. The front door rotates on a lower-edge revolute hinge, and the top slot flap rotates on a rear edge hinge at the slot.",openai,gpt-5.4,high,50,sdk,Mailbox Parcel Slot,true
mailbox_with_front_access_door_04,mailbox_with_front_access_door,Mailbox with front access door,"A wall-mounted mailbox with a flat front door and a narrow rain hood over a letter slot. The front face is the access door, while the slot is covered by a separate top-hinged flap beneath the hood. The front door rotates on a lower-edge revolute hinge, and the slot flap rotates on a small upper hinge above the slot opening.",openai,gpt-5.4,high,50,sdk,Mailbox Slot Flap,true
microwave_oven_03,microwave_oven,Microwave oven,"A commercial microwave oven with a drop-down front door and a single rotary timer dial. The boxy housing encloses the cavity, a glass tray sits on the cavity floor, and the door is hinged along its lower edge rather than the side. The door rotates on a lower horizontal revolute hinge axis, the timer dial rotates on a front-to-back axis in the control panel, and the turntable rotates on a vertical axis inside the cavity.",openai,gpt-5.4,high,50,sdk,Microwave Drop Door,true
microwave_oven_04,microwave_oven,Microwave oven,"A built-in microwave with a side-hinged door and a pop-out control knob beside a row of buttons. The cavity sits in a wide rectangular housing, and the control area combines one rotary knob with several push buttons. The door swings on a vertical revolute hinge axis, the knob rotates on a front-to-back revolute axis, the buttons move as short prismatic plungers, and the glass turntable rotates on a vertical axis in the cavity.",openai,gpt-5.4,high,50,sdk,Microwave Popout Knob,true
missile_launcher_03,missile_launcher,Missile launcher,"A towed anti-air missile launcher with a low base, a central slew ring, and a twin-rail launch pack on an elevation cradle. The launch pack is supported between two side arms above the turntable, and a small sighting module sits beside the rails. The base yaws on a vertical revolute axis at the slew ring, and the rail pack pitches on a transverse revolute axis at the cradle.",openai,gpt-5.4,high,50,sdk,Missile Launcher Towed,true
missile_launcher_04,missile_launcher,Missile launcher,"A naval-style box missile launcher with a rotating pedestal, a tilting canister frame, and two protective blast covers over the front of the canisters. The covers are mounted to the canister frame rather than the base, so they move with the launcher head. The pedestal rotates on a vertical revolute axis, the canister frame elevates on a horizontal revolute axis, and each blast cover rotates on its own hinge along the canister front.",openai,gpt-5.4,high,50,sdk,Missile Launcher Covers,true
miter_saw_arm_assembly_03,miter_saw_arm_assembly,Miter saw arm assembly,"A compound miter saw assembly with a turntable base, a downward-pivoting saw arm, and a bevel joint between the arm and blade head. The base carries the miter table and fence, while the blade head is mounted to the arm through a longitudinal tilt bracket. The arm pitches on a transverse revolute axis at the rear pivot, the table yaws on a vertical revolute axis at the base center, the head bevels on a longitudinal revolute axis at the tilt bracket, and the blade spins on its spindle.",openai,gpt-5.4,high,50,sdk,Miter Saw Compound,true
miter_saw_arm_assembly_04,miter_saw_arm_assembly,Miter saw arm assembly,"A chop-saw style miter saw with a fixed base, a pivoting saw arm, and a vertical work clamp near the fence. The rear yoke supports the arm and blade housing, and the clamp rides on a short guide beside the cutting area. The arm rotates on a transverse revolute hinge at the rear pivot, the table yaws on a vertical revolute axis for mitering, the blade spins on its spindle axis, and the work clamp moves as a short vertical prismatic slider on its guide.",openai,gpt-5.4,high,50,sdk,Miter Saw Clamp,true
motherboard_03,motherboard,Motherboard,"A server motherboard with a large CPU socket, multiple DIMM banks, and a hinged socket load plate. The board is a rigid populated plate, and the socket assembly includes a lever arm plus a metal load plate that opens away from the socket frame. The load plate rotates on a small hinge at one edge of the socket, the lever rotates on its own pivot at the socket frame, and the memory-slot latches rotate on local pivots at the slot ends.",openai,gpt-5.4,high,50,sdk,Motherboard Load Plate,true
motherboard_04,motherboard,Motherboard,"A gaming motherboard with a primary PCIe slot, memory slots, and a hinged cover over one storage bay. The rigid PCB carries the socket, heatsinks, and connectors, while a small accessory cover is mounted on a tiny hinge near the board surface. The CPU retention arm rotates on its hinge pin, the memory-slot latches and PCIe retention clip rotate on their local pivots, and the storage cover rotates on its own small hinge.",openai,gpt-5.4,high,50,sdk,Motherboard Cover,true
observation_wheel_03,observation_wheel,Observation wheel,"An observation wheel with twin rim rings and cabins suspended between the rims on short hanger brackets. The wheel is supported by side legs and a central axle, and each cabin hangs from the inner structure rather than far outside the rim. The main wheel rotates on a horizontal central revolute axis, and each cabin pivots on its own hanger revolute axis.",openai,gpt-5.4,high,50,sdk,Observation Wheel Twin Rim,true
observation_wheel_04,observation_wheel,Observation wheel,"A small amusement-park observation wheel with straight radial arms and open bucket seats. The wheel is supported by a simple A-frame and central axle, and each seat is hung below its arm on a short bracket. The main wheel rotates on a horizontal central revolute axis, and each seat rotates on its own hanger pivot to stay upright.",openai,gpt-5.4,high,50,sdk,Observation Wheel Kiddie,true
office_chair_03,office_chair,Office chair,"A drafting office chair with a tall gas column, a circular foot ring, and flip-up armrests. The seat and back are carried by the center post above the wheeled base, and each armrest is mounted to the seat side on a hinge. The caster wheels spin on their axles, the caster forks swivel on vertical pivots, the seat swivels on the center column, the center column slides prismatically for height adjustment, the back reclines on a transverse hinge, and each armrest rotates upward on its own side hinge.",openai,gpt-5.4,high,50,sdk,Office Chair Drafting,true
office_chair_04,office_chair,Office chair,"An office chair with a five-star base, reclining back, and an adjustable headrest mounted above the back frame. The seat is carried by the central pedestal, the back is hinged from the rear mechanism, and the headrest is mounted to the back on a short tilt bracket. The caster wheels rotate on their axles, the caster forks swivel on vertical pivots, the seat swivels and height-adjusts on the center column, the back reclines on a transverse hinge, and the headrest rotates on a small transverse hinge at its bracket.",openai,gpt-5.4,high,50,sdk,Office Chair Headrest,true
overear_headphones_with_folding_earcups_03,overear_headphones_with_folding_earcups,Over-ear headphones with folding earcups,"An over-ear headset with folding earcups and a boom microphone on one side. The headband ends in folding side hinges above the yokes, each cup swivels within its yoke, and the microphone boom mounts to one earcup shell. Each earcup rotates on its yoke axis, each side folds on a revolute hinge between the headband arm and yoke, and the microphone boom rotates on a small pivot at the earcup.",openai,gpt-5.4,high,50,sdk,Headphones Boom Mic,true
overear_headphones_with_folding_earcups_04,overear_headphones_with_folding_earcups,Over-ear headphones with folding earcups,"A travel over-ear headphone set with folding cups and telescoping headband sliders. Each earcup hangs from a yoke with a fold hinge, and the yokes slide in and out of the headband arms for size adjustment. Each cup swivels on its yoke axis, each side folds on a revolute hinge above the cup, and each headband slider moves prismatically along its arm.",openai,gpt-5.4,high,50,sdk,Headphones Telescoping,true
overshot_waterwheel_03,overshot_waterwheel,Overshot waterwheel,"An overshot waterwheel beside a feed chute with a small sluice gate. The wheel sits between side supports on a horizontal axle, and the gate is mounted in the chute just above the wheel entry point. The wheel rotates continuously about its horizontal axle, and the sluice gate slides prismatically in its guide slot.",openai,gpt-5.4,high,50,sdk,Waterwheel Sluice,true
overshot_waterwheel_04,overshot_waterwheel,Overshot waterwheel,"An overshot waterwheel with a side-mounted drive pinion on the same axle. The large bucketed wheel sits between support blocks, and a smaller gear wheel is fixed to one axle end outside the main rim. The waterwheel rotates continuously on its horizontal axle, and the side pinion rotates continuously with the same axle.",openai,gpt-5.4,high,50,sdk,Waterwheel Pinion,true
padlock_with_shackle_03,padlock_with_shackle,Padlock with shackle,"A shutter padlock with a broad hidden-shackle body and a keyed front face. The shackle lifts from one side of the body on a captive pivot, and a small dust cover swings over the keyway when the lock is closed. The shackle rotates on its captive-leg revolute joint, and the keyway cover rotates on a tiny front-face hinge.",openai,gpt-5.4,high,50,sdk,Padlock Dust Cover,true
padlock_with_shackle_04,padlock_with_shackle,Padlock with shackle,"A small luggage padlock with a U-shaped shackle and a side release button. The body holds the captive shackle leg at one side, and the button is set into the body near the release side. The shackle rotates upward on the captive-leg revolute joint, and the release button moves as a short prismatic plunger into the body.",openai,gpt-5.4,high,50,sdk,Padlock Button Release,true
palm_with_multiple_uncoupled_finger_chains_03,palm_with_multiple_uncoupled_finger_chains,Palm with multiple uncoupled finger chains,"A robotic palm with three equally spaced finger chains arranged radially around a central hub. Each finger is a short serial chain of rigid links connected one after another, and the three chains are uncoupled from each other. Each finger chain uses serial transverse revolute joints between its link segments.",openai,gpt-5.4,high,50,sdk,Palm Radial Three,true
palm_with_multiple_uncoupled_finger_chains_04,palm_with_multiple_uncoupled_finger_chains,Palm with multiple uncoupled finger chains,"An anthropomorphic robotic palm with four fingers and a thumb, where each digit has a base knuckle for splay plus serial flexion joints farther out. The palm block carries separate digit roots with room for lateral motion at the metacarpal joints. Each digit base rotates on a splay revolute axis at the palm, and each finger chain continues with serial transverse revolute flexion joints.",openai,gpt-5.4,high,50,sdk,Palm Splay Joints,true
paper_cutter_guillotine_03,paper_cutter_guillotine,Paper cutter guillotine,"A bench guillotine paper cutter with a long blade arm and a separate front clamp lever. The base is a flat cutting bed with a rear corner pivot for the blade, and a narrow clamp bar sits over the paper stack on its own guide posts. The blade arm rotates on the rear-corner revolute hinge, and the clamp bar moves as a short vertical prismatic slider on its guides.",openai,gpt-5.4,high,50,sdk,Paper Cutter Clamp Lever,true
paper_cutter_guillotine_04,paper_cutter_guillotine,Paper cutter guillotine,"A heavy paper cutter with a blade arm, a sliding side gauge, and a hinged transparent finger guard near the cut line. The base carries the gauge rail and the guard panel, while the blade arm mounts through a corner pivot bracket. The blade arm rotates on its main revolute hinge, the side gauge slides prismatically along its rail, and the guard panel rotates on a small hinge above the cutting edge.",openai,gpt-5.4,high,50,sdk,Paper Cutter Guard,true
parabolic_dish_on_azimuth_elevation_mount_03,parabolic_dish_on_azimuth_elevation_mount,Parabolic dish on azimuth-elevation mount,"A portable satellite dish on a tripod azimuth-elevation mount. The dish and feed arm are carried by a compact yoke at the top of the tripod, and the yoke sits on a small turntable head. The head rotates on a vertical revolute axis for azimuth, and the dish rotates on a horizontal revolute axis at the yoke for elevation.",openai,gpt-5.4,high,50,sdk,Dish Tripod,true
parabolic_dish_on_azimuth_elevation_mount_04,parabolic_dish_on_azimuth_elevation_mount,Parabolic dish on azimuth-elevation mount,"A tracking dish with a deep reflector in a full fork cradle and a rear counterweight arm. The reflector is mounted between fork arms instead of on a side yoke, and the fork sits on a rotating pedestal. The pedestal yaws on a vertical revolute axis at the base, and the reflector rotates on a horizontal revolute axis between the fork arms.",openai,gpt-5.4,high,50,sdk,Dish Full Fork,true
pet_door_flap_03,pet_door_flap,Pet door flap,"A pet door flap assembly with a hinged rigid flap and a separate sliding security cover. The outer frame mounts in the opening, the flap hangs from the top edge, and the security cover rides in side channels behind the flap. The flap rotates on an upper horizontal revolute axis, and the security cover slides prismatically in the frame channels.",openai,gpt-5.4,high,50,sdk,Pet Door Security Cover,true
pet_door_flap_04,pet_door_flap,Pet door flap,"A draft-reducing pet door with an outer flap and a second inner flap inside a deep frame tunnel. The two flaps hang from separate top edges within the same frame, one near each face of the opening. Each flap rotates on its own horizontal upper revolute axis.",openai,gpt-5.4,high,50,sdk,Pet Door Double Flap,true
pickup_tailgate_03,pickup_tailgate,Pickup tailgate,"A split pickup tailgate with a lower main gate and a smaller upper flap at the top edge. The lower gate is attached to the bed sides by bottom hinges, and the narrow upper flap is hinged to the top of the main gate for easier reach-in access. The main gate rotates on a lower transverse revolute axis, and the upper flap rotates on a second transverse hinge along the top edge of the main gate.",openai,gpt-5.4,high,50,sdk,Pickup Tailgate Split,true
pickup_tailgate_04,pickup_tailgate,Pickup tailgate,"A service-body pickup tailgate that swings sideways instead of dropping down. The tailgate panel is attached to one bed-side stub by vertical hinges, and a latch handle sits at the free edge. The panel rotates on a vertical revolute hinge axis at the side of the opening, and the latch handle rotates on its own local pivot.",openai,gpt-5.4,high,50,sdk,Pickup Tailgate Side Swing,true
platform_cart_03,platform_cart,Platform cart,"A stockroom platform cart with two large fixed rear wheels and two front caster assemblies. The deck rides higher at the rear axle and lower at the caster end, and a push handle rises from the rear. The rear wheels rotate on the fixed axle, the front caster wheels rotate on their axles, and the front caster forks swivel on vertical pivots.",openai,gpt-5.4,high,50,sdk,Platform Cart Mixed Wheels,true
platform_cart_04,platform_cart,Platform cart,"A platform cart with a sliding deck extension under the front edge and four caster assemblies underneath. The main deck is rectangular, and a secondary platform nests below it on short guide rails until pulled outward. The extension platform slides prismatically along the deck length, each wheel spins on its axle, and each caster fork swivels on a vertical pivot.",openai,gpt-5.4,high,50,sdk,Platform Cart Extension,true
playground_swing_03,playground_swing,Playground swing,"A playground glider swing with a two-seat bench suspended by rigid side links from an overhead frame. The bench is supported by a left and right pair of parallel links rather than simple chains, so the seat stays level as it moves. Each side link rotates on upper and lower revolute pivots at the frame and bench, forming a four-bar glider motion.",openai,gpt-5.4,high,50,sdk,Playground Swing Glider,true
playground_swing_04,playground_swing,Playground swing,"A toddler bucket swing on an A-frame playground set. The bucket seat hangs from two rigid hanger links attached to the top crossbeam and includes a front safety bar on the bucket. The swing hangs from two top revolute joints and moves as a pendulum, and the front safety bar rotates on small side pivots at the bucket rim.",openai,gpt-5.4,high,50,sdk,Playground Swing Toddler,true
