row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,sdk_package,label
stove_top_b2_11,stove_top,Stove top,"A shallow electric cooktop with four radiant zones set into a flat counter and no base body below. Six small round push-buttons are split into three closely spaced pairs across the front edge. Only the six buttons articulate, and each is a short prismatic plunger into the control strip.",openai,gpt-5.4,high,50,sdk,Cooktop Three Button Pairs
stove_top_b2_12,stove_top,Stove top,"A flat five-burner gas cooktop mounted into a countertop over a simple cabinet with two lower doors. Two large knobs are stacked vertically on the left front corner, and three smaller knobs run in a row across the right half of the front lip. The five knobs rotate continuously about front-to-back revolute axes, and the two cabinet doors swing on vertical hinge axes.",openai,gpt-5.4,high,50,sdk,Cooktop Stacked Plus Row Knobs
stove_top_b2_13,stove_top,Stove top,"A low-profile induction cooktop with four zones set flush into a kitchen island top with open legroom below and no appliance body. Four square push-buttons form a descending stair-step from left high to right low across the front-right control area. Only the four buttons articulate, and each moves inward as a short prismatic plunger.",openai,gpt-5.4,high,50,sdk,Cooktop Stair Step Buttons
stove_top_b2_14,stove_top,Stove top,"A shallow gas hob with five burners set into a countertop over a clean two-door cabinet bay. One large central rotary knob is flanked by two smaller knobs on each side in a symmetric five-control arrangement. The five knobs rotate continuously about front-to-back revolute axes, and the two doors below swing on vertical revolute hinges.",openai,gpt-5.4,high,50,sdk,Cooktop Center Knob Symmetric Doors
stove_top_b2_15,stove_top,Stove top,"A flat ceramic cooktop with four zones mounted into a thin countertop slab and no stove base underneath. Four circular push-buttons are grouped in a compact square near the left front corner. Only the four buttons articulate, and each is a short prismatic plunger normal to the control panel.",openai,gpt-5.4,high,50,sdk,Cooktop Left Button Block
stove_top_b2_16,stove_top,Stove top,"A shallow stainless gas cooktop with four burners mounted into a narrow worktop above open shelving, with no base body under the top itself. Two rotary knobs are placed at the front-left corner and two more at the front-right corner, leaving the center of the lip clear. Only the four knobs articulate, and each rotates continuously about a front-to-back revolute axis.",openai,gpt-5.4,high,50,sdk,Cooktop Corner Knob Layout
stove_top_b2_17,stove_top,Stove top,"A flat induction cooktop with five zones set into a countertop over a cabinet with one broad drop-down panel below. Three small push-buttons sit in a vertical column at center, with one push-button to each side of the middle control. The five buttons move inward on short prismatic joints, and the lower cabinet panel rotates downward on a bottom-edge revolute hinge.",openai,gpt-5.4,high,50,sdk,Cooktop Center Button Cross Drop Panel
stove_top_b2_18,stove_top,Stove top,"A low-profile gas hob with five burners installed into a flat counter and no enclosed stove body beneath. Three rotary knobs form a triangular cluster on the left, while two round push-buttons are stacked vertically on the right. Only the knobs and buttons articulate, with the knobs rotating continuously and the buttons moving inward prismatically.",openai,gpt-5.4,high,50,sdk,Cooktop Knob Triangle Two Buttons
stove_top_b2_19,stove_top,Stove top,"A shallow glass cooktop with four radiant zones mounted flush into a countertop above two side-hinged cabinet doors. A long rectangular push-button spans the center of the front edge, with one small rotary knob near each end. The center button moves inward on a short prismatic axis, the two knobs rotate continuously about front-to-back axes, and the cabinet doors swing on vertical hinges.",openai,gpt-5.4,high,50,sdk,Cooktop Long Center Button Two Knobs
stove_top_b2_20,stove_top,Stove top,"A flat stainless cooktop with four gas burners set into a countertop cutout with open space below instead of a base body. Four rotary knobs are arranged in a diamond pattern at the front center. Only the four knobs articulate, and each rotates continuously about a front-to-back revolute axis.",openai,gpt-5.4,high,50,sdk,Cooktop Diamond Knobs
stove_top_b2_21,stove_top,Stove top,"A shallow induction cooktop with five zones recessed into a thin island top above a simple two-door cabinet. Six push-buttons form two staggered rows, with four above and two below across the front strip. The six buttons move inward on short prismatic joints, and the cabinet doors swing on vertical revolute hinges.",openai,gpt-5.4,high,50,sdk,Cooktop Staggered Buttons Cabinet Doors
stove_top_b2_22,stove_top,Stove top,"A flat gas hob with five burners mounted into a countertop and no appliance body below. Three medium rotary knobs occupy the center of the front edge, with one larger knob at each far end. Only the five knobs articulate, and each rotates continuously about a front-to-back revolute axis.",openai,gpt-5.4,high,50,sdk,Cooktop Large End Knobs
stove_top_b2_23,stove_top,Stove top,"A low-profile electric cooktop with four zones set into a countertop over a cabinet bay with two lower doors. Two square push-buttons sit at the far left, one large rotary knob sits centered, and two more push-buttons sit at the far right. The four buttons move inward prismatically, the center knob rotates continuously, and the two doors below swing on vertical hinges.",openai,gpt-5.4,high,50,sdk,Cooktop Buttons Around Center Knob Doors
stove_top_b2_24,stove_top,Stove top,"A flat gas cooktop with four burners mounted in a thin counter slab and no base body under it. Five small round push-buttons form a shallow V shape across the front control line. Only the five buttons articulate, and each is a short prismatic plunger normal to the panel.",openai,gpt-5.4,high,50,sdk,Cooktop V Button Layout
stove_top_b2_25,stove_top,Stove top,"A shallow induction hob with four zones installed into a countertop over open shelving below. Four rotary knobs are arranged in a vertical pair on the left and a vertical pair on the right of the front control area. Only the four knobs articulate, and each rotates continuously about a front-to-back revolute axis.",openai,gpt-5.4,high,50,sdk,Cooktop Split Vertical Knobs
stove_top_b2_26,stove_top,Stove top,"A flat five-zone glass cooktop set into a kitchen island top above a cabinet with one wide flip-down door. Two large push-buttons occupy the center of the front strip, with one small rotary knob tucked beneath each button. The two buttons move inward on short prismatic joints, the two knobs rotate continuously about front-to-back axes, and the lower door rotates downward on a bottom-edge hinge.",openai,gpt-5.4,high,50,sdk,Cooktop Buttons Over Knobs Drop Door
stove_top_b2_27,stove_top,Stove top,"A low-profile stainless cooktop with five gas burners recessed into a countertop and no stove chassis below. Four small rotary knobs line the front edge, and one larger knob sits slightly lower at center. Only the five knobs articulate, and each rotates continuously about a front-to-back revolute axis.",openai,gpt-5.4,high,50,sdk,Cooktop Offset Center Knob
stove_top_b2_28,stove_top,Stove top,"A flat electric cooktop with four radiant zones mounted flush into a thin worktop over two cabinet doors. Four square push-buttons are arranged as a vertical pair on the left and a vertical pair on the right, leaving the center clear. The four buttons move inward prismatically, and the two cabinet doors swing on vertical revolute hinges.",openai,gpt-5.4,high,50,sdk,Cooktop Split Vertical Buttons Doors
stove_top_b2_29,stove_top,Stove top,"A shallow gas hob with five burners set into a countertop cutout with open knee space below. Three rotary knobs sit close together at the far right of the control lip with increasing diameter from left to right. Only the three knobs articulate, and each rotates continuously about a front-to-back revolute axis.",openai,gpt-5.4,high,50,sdk,Cooktop Graduated Right Knobs
stove_top_b2_30,stove_top,Stove top,"A flat induction cooktop with four zones mounted into a stone countertop over a cabinet bay with two side-hinged doors. Four push-buttons are placed on a diagonal rising from left to right across the front strip, and one rotary knob sits alone at the far right. The four buttons move inward on short prismatic joints, the knob rotates continuously, and the cabinet doors swing on vertical hinges.",openai,gpt-5.4,high,50,sdk,Cooktop Diagonal Buttons Right Knob Doors
stove_top_b2_31,stove_top,Stove top,"A low-profile gas cooktop with four burners set into a thin counter and no base body under the top. One large rotary knob sits at each corner of the front control area, leaving the center open. Only the four knobs articulate, and each rotates continuously about a front-to-back revolute axis.",openai,gpt-5.4,high,50,sdk,Cooktop Corner Knobs
stove_top_b2_32,stove_top,Stove top,"A shallow ceramic cooktop with five zones installed into a flat countertop above a simple two-door cabinet. Six small push-buttons wrap an inverted U around a single central rotary knob on the front strip. The six buttons move inward prismatically, the center knob rotates continuously about its axis, and the cabinet doors swing on vertical revolute hinges.",openai,gpt-5.4,high,50,sdk,Cooktop Inverted U Buttons Around Knob
stove_top_b2_33,stove_top,Stove top,"A flat stainless cooktop with four gas burners mounted flush into a counter and no body below. Two large rotary knobs are stacked vertically on the left front corner, and one round push-button sits on each side of the lower knob. Only these controls articulate, with the knobs rotating continuously and the two buttons moving inward prismatically.",openai,gpt-5.4,high,50,sdk,Cooktop Stacked Knobs With Side Buttons
stove_top_b2_34,stove_top,Stove top,"A low-profile induction cooktop with five zones set into a countertop over a broad cabinet with one wide pair of doors below. Five round push-buttons span the control strip in a left-heavy layout with three clustered on the left and two spaced on the right. The five buttons move inward on short prismatic joints, and the two cabinet doors swing on vertical hinges.",openai,gpt-5.4,high,50,sdk,Cooktop Left Heavy Buttons Doors
stove_top_b2_35,stove_top,Stove top,"A flat five-burner gas cooktop mounted into a thin island top with open space below and no appliance base body. Two large rotary knobs sit side by side at center, and three smaller push-buttons form a horizontal row directly beneath them. Only the controls articulate, with the knobs rotating continuously about front-to-back revolute axes and the buttons moving inward prismatically.",openai,gpt-5.4,high,50,sdk,Cooktop Two Knobs Three Lower Buttons
stove_top_b2_36,stove_top,Stove top,"A freestanding gas stove with four burners on the cooktop and a single oven cavity below. The front control panel carries four evenly spaced rotary burner knobs, and a wide oven door closes the lower body. Each knob rotates continuously about its front-to-back revolute axis, and the oven door swings downward on a lower horizontal revolute axis.",openai,gpt-5.4,high,50,sdk,Stove Four Burner Gas
stove_top_b2_37,stove_top,Stove top,"A compact apartment stove with a narrow body, four electric coil burners, and a lower oven door. The backguard rises behind the cooktop, while four small rotary knobs line up across the front face. The knobs rotate continuously about front-to-back revolute axes, and the oven door opens downward on a bottom-edge revolute hinge.",openai,gpt-5.4,high,50,sdk,Stove Apartment Coil
stove_top_b2_38,stove_top,Stove top,"A slide-in kitchen range with a smooth glass cooktop and a broad oven door under it. Five rotary knobs span the front control rail, with one larger central knob and four smaller burner knobs around it. All five knobs rotate continuously about front-to-back revolute axes, and the oven door rotates downward on a lower horizontal hinge axis.",openai,gpt-5.4,high,50,sdk,Stove Five Knob Glass
stove_top_b2_39,stove_top,Stove top,"A professional-style gas range with six burners, heavy grates, and a full-width oven below. The front fascia carries six burner knobs in a straight row and a separate oven door handle across the lower door panel. Each knob rotates continuously about its own front-to-back revolute axis, and the oven door swings down on a bottom-edge revolute joint.",openai,gpt-5.4,high,50,sdk,Stove Pro Six Burner
stove_top_b2_40,stove_top,Stove top,"A freestanding electric stove with four radiant zones under a flat glass top and a lower oven cavity. Two burner knobs are grouped on the left of the front rail and two on the right, leaving the center open above the oven door. The four knobs rotate continuously about parallel front-to-back axes, and the oven door opens downward on a lower transverse revolute axis.",openai,gpt-5.4,high,50,sdk,Stove Split Knob Layout
stove_top_b2_41,stove_top,Stove top,"A dual-fuel kitchen range with a gas cooktop above an electric oven body. Five front knobs are arranged as three burner controls on the left and two on the right, and the lower half is a single drop-down oven door. The knobs rotate continuously on front-to-back revolute axes, and the door rotates downward on a bottom hinge axis.",openai,gpt-5.4,high,50,sdk,Dual Fuel Stove
stove_top_b2_42,stove_top,Stove top,"A retro-style stove with rounded front corners, four gas burners, and a broad oven door with a centered window. Four large rotary knobs sit on a raised front control shelf below the cooktop lip. Each knob rotates continuously about a front-to-back revolute axis, and the oven door opens downward on a bottom horizontal hinge.",openai,gpt-5.4,high,50,sdk,Stove Retro Rounded
stove_top_b2_43,stove_top,Stove top,"A modern induction stove with five circular cooking zones on a flat top and a large oven below. The front control panel has two rotary knobs at the far left, a horizontal row of three push-buttons in the center, and two more rotary knobs at the far right. The knobs rotate continuously about front-to-back axes, the buttons are short prismatic plungers, and the oven door swings down on a lower revolute hinge.",openai,gpt-5.4,high,50,sdk,Stove Mixed Controls
stove_top_b2_44,stove_top,Stove top,"A simple freestanding stove with four burners and a rectangular oven compartment below. Five push-buttons are arranged in a straight row across the front rail, and the oven door occupies most of the lower body. Each button is a short prismatic plunger normal to the panel, and the door rotates downward about a lower horizontal hinge axis.",openai,gpt-5.4,high,50,sdk,Stove Five Buttons
stove_top_b2_45,stove_top,Stove top,"A compact gas stove with four burners and a tall backguard carrying a clock housing. Four burner knobs sit in a vertical pair on the left and a vertical pair on the right of the front fascia above a single oven door. The knobs rotate continuously about front-to-back revolute axes, and the oven door swings downward on its bottom-edge revolute joint.",openai,gpt-5.4,high,50,sdk,Stove Vertical Pairs
stove_top_b2_46,stove_top,Stove top,"A heavy-duty kitchen range with six burners under cast grates and a lower oven body. The control panel carries six evenly spaced knobs and one smaller oven-light push-button at the far right. The knobs rotate continuously about front-to-back axes, the button is a short prismatic plunger, and the oven door rotates downward on a lower hinge.",openai,gpt-5.4,high,50,sdk,Stove Six Knobs One Button
stove_top_b2_47,stove_top,Stove top,"A smooth-top electric stove with four radiant zones and a broad oven below. Two long push-buttons sit left of center and two rotary knobs sit right of center on the front panel. The two buttons move inward on short prismatic joints, the knobs rotate continuously about their axes, and the oven door swings downward on a bottom-edge revolute joint.",openai,gpt-5.4,high,50,sdk,Stove Two Buttons Two Knobs
stove_top_b2_48,stove_top,Stove top,"A freestanding gas stove with five burners including a central oval burner and a lower oven door. Five rotary knobs form a shallow arc across the front rail beneath the cooktop overhang. Each knob rotates continuously about a front-to-back revolute axis, and the oven door opens downward on a lower horizontal hinge axis.",openai,gpt-5.4,high,50,sdk,Stove Arced Knob Row
stove_top_b2_49,stove_top,Stove top,"A retro enamel stove with four burners, a shallow backsplash, and a windowed oven door. A single large oven-selector knob sits at center, with two burner knobs on each side. The five knobs rotate continuously about front-to-back revolute axes, and the oven door swings downward on a lower horizontal revolute axis.",openai,gpt-5.4,high,50,sdk,Stove Center Oven Knob
stove_top_b2_50,stove_top,Stove top,"A professional kitchen range with six burners, a deep front rail, and a lower oven door spanning most of the body width. Four rotary knobs occupy the center of the control rail, with one shorter knob on each far end and two push-buttons tucked directly under the middle pair. The six knobs rotate continuously about front-to-back revolute axes, the buttons are short prismatic plungers, and the oven door rotates downward on a bottom-edge hinge axis.",openai,gpt-5.4,high,50,sdk,Stove Six Knobs Two Buttons
