row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,sdk_package,label,design_audit
"midi_019","midi_keyboard_controller_with_pitch_wheel_and_sliders","MIDI keyboard controller with pitch wheel and sliders","Create controller with XY pad with a short keybed, a square XY pad with a small puck, two wheels, and four encoders. Use an open-tree URDF-safe articulation: the puck slides on two orthogonal prismatic axes, keys depress, encoders rotate, and wheels rotate on axles. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","controller with XY pad","false"
"midi_020","midi_keyboard_controller_with_pitch_wheel_and_sliders","MIDI keyboard controller with pitch wheel and sliders","Create portable arranger controller with mini keys, chord pads, menu buttons, a small hinged music-rest tab, and a data wheel. Use an open-tree URDF-safe articulation: keys/pads/buttons press, the music-rest tab rotates up on a hinge, and the data wheel rotates continuously. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","portable arranger controller","false"
"midi_021","midi_keyboard_controller_with_pitch_wheel_and_sliders","MIDI keyboard controller with pitch wheel and sliders","Create education MIDI keyboard with color-coded short keys, simplified pitch wheel, volume slider, and three lesson buttons. Use an open-tree URDF-safe articulation: keys/buttons use prismatic press joints, volume slider translates in a straight slot, and the pitch wheel rotates. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","education MIDI keyboard","false"
"midi_022","midi_keyboard_controller_with_pitch_wheel_and_sliders","MIDI keyboard controller with pitch wheel and sliders","Create studio controller with aftertouch strip with a 61-key body, a narrow aftertouch strip modeled as sliding pressure bar, two wheels, and encoder row. Use an open-tree URDF-safe articulation: keys depress, the strip moves prismatically, wheels rotate on axles, and encoders rotate continuously. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","studio controller with aftertouch strip","false"
"midi_023","midi_keyboard_controller_with_pitch_wheel_and_sliders","MIDI keyboard controller with pitch wheel and sliders","Create thin USB controller with a very slim case with low keys, four knobs, two faders, and a sliding power switch. Use an open-tree URDF-safe articulation: keys press downward, faders and power switch slide in guide slots, and knobs rotate continuously. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","thin USB controller","false"
"midi_024","midi_keyboard_controller_with_pitch_wheel_and_sliders","MIDI keyboard controller with pitch wheel and sliders","Create controller with detachable-looking side cheek with a keybed body, left controller cheek with pitch/mod wheels, fader bank, and pad row. Use an open-tree URDF-safe articulation: all motion is open-tree: keys/pads depress, faders slide, wheels rotate; no detachable motion is required. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","controller with detachable-looking side cheek","false"
"midi_025","midi_keyboard_controller_with_pitch_wheel_and_sliders","MIDI keyboard controller with pitch wheel and sliders","Create vintage-style MIDI keyboard with wood-toned side cheeks, full-size keys, two wheels, chunky knobs, and rectangular toggle switches. Use an open-tree URDF-safe articulation: keys press, toggle switches rotate on small pivots, knobs rotate, and wheels rotate on supported axles. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","vintage-style MIDI keyboard","false"
"midi_026","midi_keyboard_controller_with_pitch_wheel_and_sliders","MIDI keyboard controller with pitch wheel and sliders","Create small controller with macro knobs with two-octave keys, eight large macro knobs, four pads, and a rear folding support foot. Use an open-tree URDF-safe articulation: keys/pads depress, knobs rotate continuously, and the rear foot rotates on a simple hinge. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","small controller with macro knobs","false"
"midi_027","midi_keyboard_controller_with_pitch_wheel_and_sliders","MIDI keyboard controller with pitch wheel and sliders","Create controller with transport section with a 49-key body, play stop record buttons, jog encoder, pitch/mod wheels, and master fader. Use an open-tree URDF-safe articulation: buttons/keys depress, jog encoder and wheels rotate, and the master fader slides linearly. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","controller with transport section","false"
"midi_028","midi_keyboard_controller_with_pitch_wheel_and_sliders","MIDI keyboard controller with pitch wheel and sliders","Create performance controller with split zones with two labeled key zones in one long keybed, sliders for each zone, pads, and wheels. Use an open-tree URDF-safe articulation: keys/pads press independently, sliders translate, wheels rotate; zones are visual labeling only. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","performance controller with split zones","false"
"midi_029","midi_keyboard_controller_with_pitch_wheel_and_sliders","MIDI keyboard controller with pitch wheel and sliders","Create compact controller with arched control pod with short keys, raised rear pod with knobs, small faders, and OLED-like display. Use an open-tree URDF-safe articulation: keys depress, knobs rotate, faders slide, and the display panel remains fixed visual geometry. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","compact controller with arched control pod","false"
"midi_030","midi_keyboard_controller_with_pitch_wheel_and_sliders","MIDI keyboard controller with pitch wheel and sliders","Create controller with hinged dust cover with a full-width keybed, transparent hinged dust cover, wheels, and four top knobs. Use an open-tree URDF-safe articulation: the dust cover rotates on a rear hinge, keys press, wheels rotate, and knobs rotate continuously. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","controller with hinged dust cover","false"
"midi_031","midi_keyboard_controller_with_pitch_wheel_and_sliders","MIDI keyboard controller with pitch wheel and sliders","Create controller with expression pedal input mockup with a keybed, left wheels, small rear jack panel, three sliders, and six buttons. Use an open-tree URDF-safe articulation: keys/buttons press, sliders translate, and wheels rotate; rear jacks are fixed detail. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","controller with expression pedal input mockup","false"
"midi_032","midi_keyboard_controller_with_pitch_wheel_and_sliders","MIDI keyboard controller with pitch wheel and sliders","Create micro-key backpack controller with tiny keybed, fold-out rear stand, four pads, one fader, and two mini knobs. Use an open-tree URDF-safe articulation: stand rotates on a hinge, keys/pads press, fader slides, and knobs rotate. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","micro-key backpack controller","false"
"midi_033","midi_keyboard_controller_with_pitch_wheel_and_sliders","MIDI keyboard controller with pitch wheel and sliders","Create large controller with central display hinge with wide keybed, central display that tilts upward, pad bank, faders, and wheel pair. Use an open-tree URDF-safe articulation: display rotates on its rear hinge, keys/pads depress, faders slide, and wheels rotate. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","large controller with central display hinge","false"
"midi_034","midi_keyboard_controller_with_pitch_wheel_and_sliders","MIDI keyboard controller with pitch wheel and sliders","Create controller with separate octave lever with a narrow keybed, left octave lever, pitch wheel, mod wheel, and two small sliders. Use an open-tree URDF-safe articulation: the octave lever rotates on a small side pivot, wheels rotate, sliders translate, and keys press. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","controller with separate octave lever","false"
"midi_035","midi_keyboard_controller_with_pitch_wheel_and_sliders","MIDI keyboard controller with pitch wheel and sliders","Create hybrid piano-controller slab with weighted-looking keybed, minimal knob row, long volume fader, and hinged rear music shelf. Use an open-tree URDF-safe articulation: keys press, fader slides, knobs rotate continuously, and the shelf rotates on a rear hinge. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","hybrid piano-controller slab","false"
"typewriter_001","typewriter_with_return_carriage","Typewriter with return carriage","Create classic office manual typewriter with stepped key rows, a cylindrical platen on a sliding carriage, paper bail rollers, and a long return lever. Use an open-tree URDF-safe articulation: keys depress independently, the carriage slides left-right on rails, the platen rotates continuously, and the return lever rotates on a supported pivot. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","classic office manual typewriter","false"
"typewriter_002","typewriter_with_return_carriage","Typewriter with return carriage","Create portable suitcase typewriter with compact body, low key basket, sliding carriage, folding paper support, and side return lever. Use an open-tree URDF-safe articulation: keys press, carriage translates, platen rotates, paper support hinges upward, and return lever rotates. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","portable suitcase typewriter","false"
"typewriter_003","typewriter_with_return_carriage","Typewriter with return carriage","Create wide-carriage accounting typewriter with broad platen carriage, tab stops, dense key rows, and a paper guide rail. Use an open-tree URDF-safe articulation: keys move as prismatic plungers, the extra-wide carriage slides horizontally, the platen rotates, and small tab stops slide along a rail. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","wide-carriage accounting typewriter","false"
"typewriter_004","typewriter_with_return_carriage","Typewriter with return carriage","Create vintage round-key typewriter with round chrome-rim keycaps, exposed typebar fan as fixed visual detail, carriage, and return lever. Use an open-tree URDF-safe articulation: keys depress, carriage slides, platen rotates, and return lever rotates; typebars are fixed decorative spokes. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","vintage round-key typewriter","false"
"typewriter_005","typewriter_with_return_carriage","Typewriter with return carriage","Create electric office typewriter with boxy powered housing, flat keybed, sliding carriage, platen knob, and hinged top service cover. Use an open-tree URDF-safe articulation: keys press, carriage slides, platen knob rotates with the platen, and the service cover rotates on a rear hinge. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","electric office typewriter","false"
"typewriter_006","typewriter_with_return_carriage","Typewriter with return carriage","Create typewriter with paper table with manual body, rear paper table, movable carriage, platen, and bail arm. Use an open-tree URDF-safe articulation: keys depress, carriage slides, platen rotates, and the bail arm rotates on its own horizontal pivots. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","typewriter with paper table","false"
"typewriter_007","typewriter_with_return_carriage","Typewriter with return carriage","Create typewriter with ribbon spools with two exposed ribbon spools, central type guide, sliding carriage, key rows, and return lever. Use an open-tree URDF-safe articulation: keys press, carriage translates, platen rotates, ribbon spools rotate continuously as independent visual mechanisms, and return lever rotates. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","typewriter with ribbon spools","false"
"typewriter_008","typewriter_with_return_carriage","Typewriter with return carriage","Create children’s learning typewriter with small simplified body, chunky keys, short carriage, and oversized platen knobs. Use an open-tree URDF-safe articulation: keys depress, carriage slides on a straight rail, platen/knobs rotate, and a small paper holder hinges up. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","children’s learning typewriter","false"
"typewriter_009","typewriter_with_return_carriage","Typewriter with return carriage","Create teletype-style typewriter with heavy rectangular base, keyboard front, tall platen carriage, and side feed knob. Use an open-tree URDF-safe articulation: keys press vertically, carriage slides left-right, and platen/feed knob rotate continuously. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","teletype-style typewriter","false"
"typewriter_010","typewriter_with_return_carriage","Typewriter with return carriage","Create portable typewriter with locking carriage with compact shell, carriage lock tab, sliding carriage, platen, and hinged dust cover. Use an open-tree URDF-safe articulation: lock tab slides, carriage translates, keys press, platen rotates, and dust cover opens on a rear hinge. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","portable typewriter with locking carriage","false"
"typewriter_011","typewriter_with_return_carriage","Typewriter with return carriage","Create typewriter with margin sliders with classic body, two margin sliders on the rear rail, carriage, platen, and return lever. Use an open-tree URDF-safe articulation: margin sliders translate along the rail, keys depress, carriage slides, platen rotates, and return lever rotates. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","typewriter with margin sliders","false"
"typewriter_012","typewriter_with_return_carriage","Typewriter with return carriage","Create index-card typewriter with short platen, card guide fence, small key field, and compact return lever. Use an open-tree URDF-safe articulation: card guide slides along the carriage, keys depress, carriage slides, platen rotates, and return lever rotates. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","index-card typewriter","false"
"typewriter_013","typewriter_with_return_carriage","Typewriter with return carriage","Create art deco typewriter with rounded side panels, stepped keys, sliding carriage, platen knobs, and front ribbon selector. Use an open-tree URDF-safe articulation: keys press, carriage slides, platen knobs rotate, and the ribbon selector slides in a short front slot. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","art deco typewriter","false"
"typewriter_014","typewriter_with_return_carriage","Typewriter with return carriage","Create industrial stencil typewriter with rugged base, high carriage rail, simple keys, and a stencil clamp bar. Use an open-tree URDF-safe articulation: keys depress, carriage slides horizontally, platen rotates, and clamp bar rotates open on a small hinge. Keep all links visibly supported by parents, avoid closed loops and cable constraints, and make decorative springs, belts, strings, labels, or fabric fixed visual geometry only. Build the geometry with the base SDK/CadQuery style at believable real-world scale.","openai","gpt-5.5-2026-04-23","high","1000","","sdk","industrial stencil typewriter","false"
