row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,sdk_package,label,design_audit
gear_assemblies_realism_high_01,gear_assemblies,Gear Assemblies,"A right-angle gearbox assembly with an exposed train. A base bracket carries a vertical input shaft with a bevel gear, a horizontal output shaft with the mating bevel gear, and a secondary spur reduction on the output side. Each shaft is a revolute joint about its supported bearing axis, and every gear should sit on a clear shaft and housing support.",openai,gpt-5.4,high,50,sdk_hybrid,Gear Assemblies Realism 1,false
joystick_mechanism_realism_high_01,joystick_mechanism,Joystick mechanism,"A panel-mounted industrial joystick mechanism. A boxed base supports an outer gimbal ring, an inner yoke, and a short control lever with a mounting cap. The outer ring rotates in pitch about a horizontal axis, and the inner yoke rotates in roll about an orthogonal axis through the same support center.",openai,gpt-5.4,high,50,sdk_hybrid,Joystick mechanism Realism 1,false
lever_chain_realism_high_01,lever_chain,Lever chain,"A three-link lever chain for a compact mechanical linkage. A base lug supports three rigid lever bars in series and a small tab at the free end. All three joints are revolute about parallel axes in one plane.",openai,gpt-5.4,high,50,sdk_hybrid,Lever chain Realism 1,false
linear_carriage_with_independent_rotary_endeffector_realism_high_01,linear_carriage_with_independent_rotary_endeffector,Linear carriage with independent rotary end-effector,"A rail-mounted tool slide with a powered spindle head. A base rail carries a moving carriage, and the carriage supports a short spindle in its own bearing housing. The carriage is a prismatic joint along the rail axis, and the spindle is a separate revolute joint about its local tool axis.",openai,gpt-5.4,high,50,sdk_hybrid,Linear carriage with independent rotary end-effector Realism 1,false
mastmounted_fork_carriage_realism_high_01,mastmounted_fork_carriage,Mast-mounted fork carriage,"A compact forklift mast section. Two upright channels and a top crosshead support a lift carriage with a load backrest and paired forks. One vertical prismatic joint moves the carriage on the mast rails while the forks remain rigid to the carriage.",openai,gpt-5.4,high,50,sdk_hybrid,Mast-mounted fork carriage Realism 1,false
monitor_mount_realism_high_01,monitor_mount,Monitor mount,"A desk-mounted monitor arm shown without a screen. A clamp base carries a lower arm, an upper arm, and a compact VESA head with a tilt bracket. The shoulder, elbow, and head swivel are revolute joints about vertical axes, and the head tilt is a revolute joint about a horizontal axis at the mounting plate.",openai,gpt-5.4,high,50,sdk_hybrid,Monitor mount Realism 1,false
multisegment_foldout_arm_realism_high_01,multisegment_foldout_arm,Multi-segment fold-out arm,"A compact fold-out support arm with four short segments. A fixed base plate carries four boxed links in series and a small platform bracket at the end. The four joints are revolute about parallel axes in one plane so the arm packs close to the base and unfolds into a longer reach.",openai,gpt-5.4,high,50,sdk_hybrid,Multi-segment fold-out arm Realism 1,false
offsetaxis_rotary_stack_realism_high_01,offsetaxis_rotary_stack,Offset-axis rotary stack,"An offset rotary fixture stack. A base turntable carries a raised side arm that supports a second rotary stage on a parallel axis displaced from the base axis, topped by a small flange. The lower and upper stages are separate revolute joints about their own supported vertical axes.",openai,gpt-5.4,high,50,sdk_hybrid,Offset-axis rotary stack Realism 1,false
opposed_twinslide_gripper_realism_high_01,opposed_twinslide_gripper,Opposed twin-slide gripper,"A parallel-jaw gripper head. A central body carries left and right jaw carriages on mirrored guideways, and each carriage ends in a tall gripping finger. The two jaws are separate prismatic joints along the common closing axis, each supported by its own slide rails within the body.",openai,gpt-5.4,high,50,sdk_hybrid,Opposed twin-slide gripper Realism 1,false
orthogonal_xy_stage_realism_high_01,orthogonal_xy_stage,Orthogonal XY stage,"A two-axis positioning stage. A base carries an X slide with a rectangular carriage, and that carriage supports a Y slide turned ninety degrees with a small top table. The X and Y stages are prismatic joints along orthogonal horizontal axes.",openai,gpt-5.4,high,50,sdk_hybrid,Orthogonal XY stage Realism 1,false
orthogonal_xz_stage_realism_high_01,orthogonal_xz_stage,Orthogonal XZ stage,"An XZ positioning stage for a lab fixture. A base rail carries a horizontal carriage, and that carriage supports a vertical slide with a small tool plate. The lower axis is a prismatic joint along the horizontal X direction, and the upper axis is a prismatic joint along the vertical Z direction.",openai,gpt-5.4,high,50,sdk_hybrid,Orthogonal XZ stage Realism 1,false
orthogonal_yz_stage_realism_high_01,orthogonal_yz_stage,Orthogonal YZ stage,"A side-mounted YZ positioning stage. A fixed frame carries a vertical carriage, and that carriage supports a second slide oriented sideways with a small end platform. One prismatic joint moves along the vertical Z axis, and the other prismatic joint moves along the horizontal Y axis.",openai,gpt-5.4,high,50,sdk_hybrid,Orthogonal YZ stage Realism 1,false
pitchroll_module_realism_high_01,pitchroll_module,Pitch-roll module,"A two-axis wrist module for a compact robot. A side-supported pitch yoke carries a roll frame and a small faceplate at the center. Pitch is a revolute joint about a horizontal trunnion axis, and roll is a revolute joint about the orthogonal faceplate axis nested inside the yoke.",openai,gpt-5.4,high,50,sdk_hybrid,Pitch-roll module Realism 1,false
portal_gantry_with_vertical_slide_realism_high_01,portal_gantry_with_vertical_slide,Portal gantry with vertical slide,"A portal gantry module for a routing or inspection machine. Two side frames support a bridge beam that travels on base rails, and a central carriage on the beam carries a vertical tool slide. The bridge is a prismatic joint along the base rails, the carriage is a prismatic joint along the beam, and the tool head is a prismatic joint along the vertical axis.",openai,gpt-5.4,high,50,sdk_hybrid,Portal gantry with vertical slide Realism 1,false
prismaticrevolute_chain_realism_high_01,prismaticrevolute_chain,Prismatic-revolute chain,"A two-joint actuator chain. A fixed base guide carries a sliding carriage, and the carriage supports a hinged output link at its front. The first joint is prismatic along the guide axis, and the second joint is revolute about a supported pin axis at the carriage.",openai,gpt-5.4,high,50,sdk_hybrid,Prismatic-revolute chain Realism 1,false
prismaticrevoluteprismatic_chain_realism_high_01,prismaticrevoluteprismatic_chain,Prismatic-revolute-prismatic chain,"A three-joint linear and rotary transfer chain. A base guide carries a sliding carriage, the carriage supports a hinged middle arm, and the arm carries a short telescoping end slide. The joints are prismatic along the base guide, revolute about the carriage pin axis, and prismatic along the end-slide axis.",openai,gpt-5.4,high,50,sdk_hybrid,Prismatic-revolute-prismatic chain Realism 1,false
prismaticrevoluterevolute_chain_realism_high_01,prismaticrevoluterevolute_chain,Prismatic-revolute-revolute chain,"A carriage-fed two-link arm. A base rail supports a sliding carriage, the carriage carries a shoulder link, and the shoulder carries a short forearm link. The chain starts with a prismatic joint along the rail axis, followed by two revolute joints about supported pin axes at the shoulder and elbow.",openai,gpt-5.4,high,50,sdk_hybrid,Prismatic-revolute-revolute chain Realism 1,false
pushpull_plunger_chain_realism_high_01,pushpull_plunger_chain,Push-pull plunger chain,"A push-pull plunger assembly like a latching rod mechanism. A cylindrical guide body supports a sliding plunger rod with a rear knob and a front clevis tip. The plunger is a single prismatic joint along the rod axis within the guide body.",openai,gpt-5.4,high,50,sdk_hybrid,Push-pull plunger chain Realism 1,false
radial_arm_with_sliding_carriage_realism_high_01,radial_arm_with_sliding_carriage,Radial arm with sliding carriage,"A radial positioning arm for a drill or inspection fixture. A central column supports a horizontal arm that can swing around the column, and a tool carriage slides along the arm to a small head plate. The arm is a revolute joint about the column axis, and the carriage is a prismatic joint along the arm axis.",openai,gpt-5.4,high,50,sdk_hybrid,Radial arm with sliding carriage Realism 1,false
revoluteprismatic_chain_realism_high_01,revoluteprismatic_chain,Revolute-prismatic chain,"A swing-out slide mechanism. A base bracket carries a hinged primary arm, and the free end of that arm supports a short linear slide with a rectangular carriage. The first joint is revolute about the base pin axis, and the second joint is prismatic along the slide axis mounted to the arm.",openai,gpt-5.4,high,50,sdk_hybrid,Revolute-prismatic chain Realism 1,false
revoluteprismaticrevolute_chain_realism_high_01,revoluteprismaticrevolute_chain,Revolute-prismatic-revolute chain,"A hinged transfer arm with an extending wrist. A base pivot carries a primary arm, the arm contains a sliding carriage, and the carriage supports a small hinged end plate. The chain has a revolute joint at the base, a prismatic joint along the arm, and a final revolute joint at the wrist plate.",openai,gpt-5.4,high,50,sdk_hybrid,Revolute-prismatic-revolute chain Realism 1,false
revoluterevoluteprismatic_chain_realism_high_01,revoluterevoluteprismatic_chain,Revolute-revolute-prismatic chain,"A two-link arm with a sliding tip stage. A base bracket supports a shoulder link, the shoulder carries a forearm link, and the forearm contains a short linear end slide. The first two joints are revolute about supported pin axes, and the last joint is prismatic along the forearm tip axis.",openai,gpt-5.4,high,50,sdk_hybrid,Revolute-revolute-prismatic chain Realism 1,false
rotary_base_with_vertical_slide_realism_high_01,rotary_base_with_vertical_slide,Rotary base with vertical slide,"A rotary pedestal with a lifting head. A circular base turntable carries a vertical guide column, and a carriage on that column holds a small tooling plate. The base is a revolute joint about the vertical pedestal axis, and the carriage is a prismatic joint along the column axis.",openai,gpt-5.4,high,50,sdk_hybrid,Rotary base with vertical slide Realism 1,false
rotary_table_with_tilting_trunnion_realism_high_01,rotary_table_with_tilting_trunnion,Rotary table with tilting trunnion,"A machine-tool trunnion table. A heavy base supports a rotary table on one axis, and the table assembly is carried between side frames on a second axis for tilt. Table rotation is a revolute joint about its central table axis, and tilt is a revolute joint about the trunnion axis through the side supports.",openai,gpt-5.4,high,50,sdk_hybrid,Rotary table with tilting trunnion Realism 1,false
serial_elbow_arm_realism_high_01,serial_elbow_arm,Serial elbow arm,"A simple two-link elbow arm. A fixed base carries an upper arm link, and the upper arm supports a forearm link ending in a small tool pad. The shoulder and elbow are revolute joints about parallel horizontal axes.",openai,gpt-5.4,high,50,sdk_hybrid,Serial elbow arm Realism 1,false
shoulderelbowwrist_arm_realism_high_01,shoulderelbowwrist_arm,Shoulder-elbow-wrist arm,"A compact robotic arm. A base pedestal supports a shoulder joint, an upper arm link, an elbow joint, a forearm link, and a wrist head with a round tool flange. The shoulder rotates about a vertical axis at the pedestal, the elbow rotates about a horizontal axis at the arm knuckle, and the wrist is a revolute joint about the tool axis.",openai,gpt-5.4,high,50,sdk_hybrid,Shoulder-elbow-wrist arm Realism 1,false
single_continuous_rotary_shaft_realism_high_01,single_continuous_rotary_shaft,Single continuous rotary shaft,"A supported rotary shaft module. A straight shaft runs through two bearing blocks on a base plate and ends in a small flange or pulley hub. The shaft is one continuous revolute joint about its own supported axis.",openai,gpt-5.4,high,50,sdk_hybrid,Single continuous rotary shaft Realism 1,false
single_pitch_axis_module_realism_high_01,single_pitch_axis_module,Single pitch axis module,"A single-axis pitch cradle. Two side plates on a base support a centered yoke carrying a small faceplate between the arms. The yoke rotates as one revolute joint about a horizontal trunnion axis through the side supports.",openai,gpt-5.4,high,50,sdk_hybrid,Single pitch axis module Realism 1,false
single_prismatic_slider_realism_high_01,single_prismatic_slider,Single prismatic slider,"A linear slide module. A fixed guide rail supports a rectangular carriage with a small mounting plate on top. The carriage is a single prismatic joint along the guide axis.",openai,gpt-5.4,high,50,sdk_hybrid,Single prismatic slider Realism 1,false
single_revolute_hinge_realism_high_01,single_revolute_hinge,Single revolute hinge,"A heavy-duty leaf hinge. Two rectangular leaves connect through alternating knuckles around a central pin barrel. The hinge has one revolute joint along the barrel axis.",openai,gpt-5.4,high,50,sdk_hybrid,Single revolute hinge Realism 1,false
single_roll_axis_module_realism_high_01,single_roll_axis_module,Single roll axis module,"A single-axis roll stage. A compact housing supports a short spindle or faceplate on bearings, with a mounting foot below the housing. The spindle is one revolute joint about its longitudinal axis through the bearing housing.",openai,gpt-5.4,high,50,sdk_hybrid,Single roll axis module Realism 1,false
single_yaw_axis_module_realism_high_01,single_yaw_axis_module,Single yaw axis module,"A single-axis yaw turntable. A round base supports a rotating upper plate on a centered hub and bearing stack, with a small payload bracket above. The upper plate is one revolute joint about the vertical center axis.",openai,gpt-5.4,high,50,sdk_hybrid,Single yaw axis module Realism 1,false
telescoping_boom_realism_high_01,telescoping_boom,Telescoping boom,"A rectangular telescoping boom for lifting or inspection equipment. Nested box-section stages extend from a fixed root mount, with a small head bracket at the tip. Each stage slides prismatically along the boom axis within the stage that contains it.",openai,gpt-5.4,high,50,sdk_hybrid,Telescoping boom Realism 1,false
telescoping_mast_with_pan_head_realism_high_01,telescoping_mast_with_pan_head,Telescoping mast with pan head,"A telescoping inspection mast with a rotating top head. Nested mast tubes rise from a fixed base frame, and the top stage carries a compact pan head with a mounting plate. The mast stages are prismatic joints along the vertical mast axis, and the head is a revolute joint about the same vertical axis at the top support.",openai,gpt-5.4,high,50,sdk_hybrid,Telescoping mast with pan head Realism 1,false
threejoint_prismatic_chain_realism_high_01,threejoint_prismatic_chain,Three-joint prismatic chain,"A three-stage linear slide chain. A fixed base guide carries a first carriage, that carriage carries a second guide, and the second carriage carries a third short guide with an end plate. All three joints are prismatic and each one slides along its own supported guide axis.",openai,gpt-5.4,high,50,sdk_hybrid,Three-joint prismatic chain Realism 1,false
threejoint_revolute_chain_realism_high_01,threejoint_revolute_chain,Three-joint revolute chain,"A three-joint serial hinge chain. A base link supports two intermediate links and a short end link through offset hinge blocks. All three joints are revolute about parallel axes in one plane.",openai,gpt-5.4,high,50,sdk_hybrid,Three-joint revolute chain Realism 1,false
threestage_telescoping_slide_realism_high_01,threestage_telescoping_slide,Three-stage telescoping slide,"A three-stage telescoping drawer-style slide. Three nested channel sections extend from a fixed outer frame and end in a moving tray plate. The inner and middle sections are prismatic joints sliding along the same axis within their surrounding channels.",openai,gpt-5.4,high,50,sdk_hybrid,Three-stage telescoping slide Realism 1,false
tv_wall_mount_realism_high_01,tv_wall_mount,TV wall mount,"A full-motion TV wall mount shown without a screen. A wall plate connects to a folding two-link arm, and the arm ends in a rectangular head frame with separate swivel and tilt support pieces. The arm joints and head swivel are revolute joints about vertical axes, and the head tilt is a revolute joint about a horizontal axis at the frame.",openai,gpt-5.4,high,50,sdk_hybrid,TV wall mount Realism 1,false
twojoint_prismatic_chain_realism_high_01,twojoint_prismatic_chain,Two-joint prismatic chain,"A two-stage linear slide. A fixed outer guide carries a first carriage, and that carriage carries a second short guide with an end plate. Both joints are prismatic along supported guide axes.",openai,gpt-5.4,high,50,sdk_hybrid,Two-joint prismatic chain Realism 1,false
twojoint_revolute_chain_realism_high_01,twojoint_revolute_chain,Two-joint revolute chain,"A two-link hinged arm. A base bracket supports a primary link, and the primary link supports a secondary link with a small end pad. The two joints are revolute about parallel pin axes in one plane.",openai,gpt-5.4,high,50,sdk_hybrid,Two-joint revolute chain Realism 1,false
twostage_telescoping_slide_realism_high_01,twostage_telescoping_slide,Two-stage telescoping slide,"A two-stage telescoping slide like a heavy drawer runner. A fixed outer channel carries an inner sliding channel and a small mounting tray at the moving end. The inner channel is a prismatic joint along the slide axis within the outer channel.",openai,gpt-5.4,high,50,sdk_hybrid,Two-stage telescoping slide Realism 1,false
vane_array_with_independent_pivots_realism_high_01,vane_array_with_independent_pivots,Vane array with independent pivots,"A louver-style vane bank. A rectangular frame holds several parallel slats, each supported at both ends by its own pivot stubs. Each vane is an independent revolute joint about its long axis within the side frame.",openai,gpt-5.4,high,50,sdk_hybrid,Vane array with independent pivots Realism 1,false
vertical_slide_with_wrist_hinge_realism_high_01,vertical_slide_with_wrist_hinge,Vertical slide with wrist hinge,"A vertical tool slide with a hinged head. A rigid column supports a moving carriage, and the carriage carries a short wrist plate between side brackets. The carriage is a prismatic joint along the vertical guide axis, and the wrist plate is a revolute joint about a horizontal hinge axis at the carriage front.",openai,gpt-5.4,high,50,sdk_hybrid,Vertical slide with wrist hinge Realism 1,false
xyz_cartesian_stage_realism_high_01,xyz_cartesian_stage,XYZ Cartesian stage,"A three-axis Cartesian positioning stage. A base carries an X-axis bridge, the bridge carries a Y-axis carriage, and the carriage carries a Z-axis slide with a small tool plate. X, Y, and Z are prismatic joints along three orthogonal supported guide axes.",openai,gpt-5.4,high,50,sdk_hybrid,XYZ Cartesian stage Realism 1,false
yawpitch_module_realism_high_01,yawpitch_module,Yaw-pitch module,"A two-axis gimbal module. A yaw turntable base carries a U-shaped fork, and the fork supports a pitch cradle with a small faceplate between its arms. Yaw is a revolute joint about the vertical base axis, and pitch is a revolute joint about the horizontal fork axis.",openai,gpt-5.4,high,50,sdk_hybrid,Yaw-pitch module Realism 1,false
yawpitchroll_wrist_realism_high_01,yawpitchroll_wrist,Yaw-pitch-roll wrist,"A three-axis robotic wrist. A yaw base carries a pitch yoke, and the pitch yoke carries a roll spindle with a round tool flange at the tip. Yaw is a revolute joint about a vertical axis, pitch is a revolute joint about a horizontal axis inside the yoke, and roll is a revolute joint about the tool axis at the spindle.",openai,gpt-5.4,high,50,sdk_hybrid,Yaw-pitch-roll wrist Realism 1,false
